#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            60.000000           60.000000          100.000000          100.000000          120.000000          120.000000          140.000000          140.000000          160.000000          160.000000
   0.0000000   -1.7289514539e-20    5.7935455125e-06    6.2316908233e-21    1.4235461708e-07    2.0868432308e-21    3.6061481782e-08    9.7947435338e-22    1.1220801619e-08    5.1389135214e-22    3.8334843844e-09
   0.2500000   -2.5026370144e-20    5.7795573357e-06    4.7385075549e-21    1.4198029344e-07    2.8832137553e-21    3.5963110348e-08    1.2535328276e-21    1.0972066898e-08    5.6262026212e-22    3.7918733376e-09
   0.5000000   -2.0535732613e-20    5.7656076319e-06    7.0405533203e-21    1.4160686953e-07    2.2959581988e-21    3.5864992609e-08    1.2956832603e-21    1.0750002871e-08    5.2123188165e-22    3.7984094127e-09
   0.7500000   -1.9274338185e-20    5.7516957315e-06    5.7368942672e-21    1.4123437740e-07    2.9302566739e-21    3.5767081845e-08    1.3644285123e-21    1.0767527193e-08    4.1725037972e-22    3.8062906194e-09
   1.0000000   -1.4976394962e-20    5.7378210595e-06    5.6318750957e-21    1.4086278834e-07    2.4280785082e-21    3.5669454612e-08    1.1687443241e-21    1.0922373631e-08    5.0600215404e-22    3.7983365754e-09
   1.2500000   -1.2093870321e-20    5.7239830103e-06    5.0969757201e-21    1.4049205256e-07    2.5160255855e-21    3.5572099257e-08    1.0684692231e-21    1.1006600680e-08    5.4508107793e-22    3.7763999908e-09
   1.5000000   -2.3405166685e-20    5.7101810668e-06    5.4250214704e-21    1.4012226124e-07    1.8894364062e-21    3.5474935192e-08    7.5632447707e-22    1.0946077116e-08    4.9987323911e-22    3.7598441228e-09
   1.7500000   -1.9377014666e-20    5.6964149284e-06    6.2686091951e-21    1.3975338794e-07    1.7957960503e-21    3.5378006603e-08    1.0707572984e-21    1.0847639589e-08    5.7744519254e-22    3.7549433454e-09
   2.0000000   -1.9601945861e-20    5.6826820086e-06    4.7728653725e-21    1.3938540230e-07    1.8929482215e-21    3.5281345536e-08    1.0942204535e-21    1.0809218920e-08    5.5060587262e-22    3.7411287299e-09
   2.2500000   -1.8927792584e-20    5.6689779243e-06    5.2825314314e-21    1.3901829505e-07    2.0509981489e-21    3.5184927863e-08    1.0896331621e-21    1.0800278993e-08    4.6577657555e-22    3.7042697121e-09
   2.5000000   -3.0622121500e-20    5.6553062254e-06    6.6050815368e-21    1.3865208116e-07    1.8347235046e-21    3.5088730721e-08    1.3170543816e-21    1.0742801738e-08    6.4564867592e-22    3.6698587794e-09
   2.7500000   -1.9287022689e-20    5.6416878756e-06    5.3500436206e-21    1.3828676180e-07    1.8612485676e-21    3.4992762925e-08    1.1804039155e-21    1.0625945715e-08    5.4345928925e-22    3.6773038029e-09
   3.0000000   -2.4597105399e-20    5.6281428703e-06    6.6558213482e-21    1.3792239466e-07    2.1703802942e-21    3.4897063588e-08    8.5240908165e-22    1.0506725964e-08    5.0600570491e-22    3.7236156567e-09
   3.2500000   -2.5880518123e-20    5.6146277977e-06    4.7767870596e-21    1.3755893010e-07    3.5210451833e-21    3.4801627019e-08    9.8661654437e-22    1.0439510288e-08    6.5058028928e-22    3.7567745515e-09
   3.5000000   -1.6200109040e-20    5.6010265940e-06    4.3401818565e-21    1.3719634749e-07    3.1282641947e-21    3.4706543143e-08    1.1068323830e-21    1.0437220611e-08    5.3086593057e-22    3.7323305754e-09
   3.7500000   -1.4494395299e-20    5.5872916743e-06    4.9927620801e-21    1.3683464492e-07    2.0489476493e-21    3.4611830410e-08    1.0886651898e-21    1.0482483180e-08    5.1815869825e-22    3.6617381986e-09
   4.0000000   -1.9074855703e-20    5.5735874275e-06    5.4858739750e-21    1.3647382892e-07    2.6989027962e-21    3.4517146722e-08    1.2166208352e-21    1.0543060755e-08    6.5438046153e-22    3.5974270133e-09
   4.2500000   -1.7749778061e-20    5.5602081080e-06    5.8062324461e-21    1.3611392594e-07    2.3548115985e-21    3.4421761241e-08    1.0014242924e-21    1.0575692241e-08    6.5232478677e-22    3.5806611938e-09
   4.5000000   -9.5563300642e-21    5.5472637480e-06    4.9615836555e-21    1.3575494240e-07    1.8351974778e-21    3.4325546704e-08    1.1047037628e-21    1.0541866140e-08    6.0804694554e-22    3.6105910852e-09
   4.7500000   -6.6671599742e-21    5.5344161851e-06    4.6521922613e-21    1.3539685230e-07    2.6090837079e-21    3.4230280823e-08    9.6213173234e-22    1.0438174318e-08    5.9743508766e-22    3.6545646272e-09
   5.0000000   -1.4540484225e-20    5.5210664418e-06    4.5676221988e-21    1.3503966653e-07    2.1575953457e-21    3.4137715403e-08    1.0227757237e-21    1.0309739655e-08    4.3185666726e-22    3.6775433707e-09
   5.2500000   -8.0342024885e-21    5.5069365839e-06    5.8458339331e-21    1.3468336974e-07    2.6600652933e-21    3.4046367343e-08    9.1270600784e-22    1.0225697743e-08    5.7412166885e-22    3.6638028402e-09
   5.5000000   -2.6595666374e-20    5.4923734746e-06    5.9080434917e-21    1.3432796115e-07    2.6497329741e-21    3.3952610611e-08    1.1316188723e-21    1.0230713712e-08    4.9018500892e-22    3.6208171580e-09
   5.7500000   -1.2011196398e-20    5.4780184412e-06    6.0778610572e-21    1.3397343867e-07    2.4365423847e-21    3.3856318391e-08    9.6128871561e-22    1.0307274224e-08    6.1447346503e-22    3.5697562887e-09
   6.0000000   -1.4788781653e-20    5.4643077094e-06    6.8132256737e-21    1.3361983133e-07    2.2445804420e-21    3.3762994362e-08    9.6074522201e-22    1.0381606078e-08    5.0380488807e-22    3.5315876159e-09
   6.2500000   -2.3914430962e-20    5.4513029291e-06    5.5880366259e-21    1.3326714314e-07    1.5583599752e-21    3.3678326523e-08    1.1257753609e-21    1.0378648305e-08    5.3702260488e-22    3.5167145735e-09
   6.5000000   -6.0224679983e-21    5.4387937528e-06    4.8369965357e-21    1.3291533265e-07    1.5967086118e-21    3.3600701807e-08    8.8239612909e-22    1.0284896938e-08    5.4309931612e-22    3.5219088936e-09
   6.7500000   -1.1561437400e-20    5.4264281716e-06    4.6204027248e-21    1.3256442217e-07    2.4553857855e-21    3.3520177998e-08    1.0873499000e-21    1.0158374957e-08    5.7663664993e-22    3.5344913726e-09
   7.0000000   -1.1958759281e-20    5.4138414312e-06    5.8134252521e-21    1.3221442766e-07    1.9877208186e-21    3.3425958269e-08    9.9634781471e-22    1.0073134663e-08    6.0862074816e-22    3.5409819980e-09
   7.2500000   -6.3976697967e-21    5.4008420184e-06    5.0132630542e-21    1.3186530692e-07    2.7944847010e-21    3.3315964082e-08    1.2584689849e-21    1.0055604222e-08    5.1176045980e-22    3.5353398273e-09
   7.5000000   -1.1691762502e-20    5.3875561038e-06    7.2082016698e-21    1.3151707015e-07    2.2005279749e-21    3.3199418280e-08    1.1804020307e-21    1.0074952556e-08    5.2600652202e-22    3.5207948997e-09
   7.7500000   -3.0710159425e-21    5.3743574065e-06    6.6485233612e-21    1.3116974942e-07    2.5832629061e-21    3.3090501187e-08    9.5027840515e-22    1.0084944237e-08    5.8156259189e-22    3.5038801278e-09
   8.0000000   -5.7872298882e-21    5.3615881745e-06    4.6827985266e-21    1.3082334849e-07    2.6320514332e-21    3.2999067166e-08    1.0759679035e-21    1.0065296603e-08    6.7988830191e-22    3.4876570400e-09
   8.2500000   -4.4248758043e-21    5.3492743612e-06    5.9586263022e-21    1.3047781597e-07    2.3479128737e-21    3.2924831863e-08    1.1068747585e-21    1.0025843537e-08    6.4721411235e-22    3.4714356024e-09
   8.5000000   -2.7973624861e-20    5.3370637222e-06    4.7713684257e-21    1.3013319941e-07    2.5462258582e-21    3.2857799560e-08    1.0771977355e-21    9.9841404451e-09    3.9111256096e-22    3.4551663880e-09
   8.7500000    4.6612158581e-21    5.3244929470e-06    5.3913771042e-21    1.2978948664e-07    2.7742792941e-21    3.2784546852e-08    1.1885772045e-21    9.9472763128e-09    4.7221554835e-22    3.4413147846e-09
