#       time       r = 30.000000       r = 60.000000       r = 90.000000
  18.5000000    1.7441367919e-03    4.2434723961e-01    4.2435231168e-01
  18.7500000    1.7702648536e-03    4.2438206284e-01    4.2438706258e-01
  19.0000000    1.7967830227e-03    4.2441729583e-01    4.2442222430e-01
  19.2500000    1.8236857618e-03    4.2445622899e-01    4.2446108729e-01
  19.5000000    1.8509755538e-03    4.2449219707e-01    4.2449698624e-01
  19.7500000    1.8786627191e-03    4.2452821403e-01    4.2453293503e-01
  20.0000000    1.9067584407e-03    4.2456482922e-01    4.2456948290e-01
  20.2500000    1.9352653159e-03    4.2460167809e-01    4.2460626519e-01
  20.5000000    1.9641836370e-03    4.2463872539e-01    4.2464324664e-01
  20.7500000    1.9935200298e-03    4.2467597392e-01    4.2468043007e-01
  21.0000000    2.0232870681e-03    4.2471343743e-01    4.2471782930e-01
  21.2500000    2.0535003537e-03    4.2475115660e-01    4.2475548506e-01
  21.5000000    2.0841597086e-03    4.2478912015e-01    4.2479338609e-01
  21.7500000    2.1152339500e-03    4.2482730294e-01    4.2483150725e-01
  22.0000000    2.1466992754e-03    4.2486571708e-01    4.2486986061e-01
  22.2500000    2.1785855504e-03    4.2490437156e-01    4.2490845513e-01
  22.5000000    2.2109490094e-03    4.2494335085e-01    4.2494737529e-01
  22.7500000    2.2438189382e-03    4.2498088453e-01    4.2498485066e-01
  23.0000000    2.2771971733e-03    4.2502028466e-01    4.2502419330e-01
  23.2500000    2.3110790732e-03    4.2505810831e-01    4.2506196031e-01
  23.5000000    2.3454576392e-03    4.2509775150e-01    4.2510154767e-01
  23.7500000    2.3803334579e-03    4.2513726359e-01    4.2514100473e-01
  24.0000000    2.4157223103e-03    4.2517715927e-01    4.2518084615e-01
  24.2500000    2.4516357271e-03    4.2521738086e-01    4.2522101425e-01
  24.5000000    2.4880676722e-03    4.2525743865e-01    4.2526101930e-01
  24.7500000    2.5250130754e-03    4.2529761768e-01    4.2530114636e-01
  25.0000000    2.5624834430e-03    4.2533794485e-01    4.2534142237e-01
  25.2500000    2.6004964969e-03    4.2538102657e-01    4.2538445372e-01
  25.5000000    2.6390624460e-03    4.2542177973e-01    4.2542515728e-01
  25.7500000    2.6781855450e-03    4.2546217113e-01    4.2546549980e-01
  26.0000000    2.7178720812e-03    4.2550327033e-01    4.2550655081e-01
  26.2500000    2.7581321148e-03    4.2554494319e-01    4.2554817614e-01
  26.5000000    2.7989739757e-03    4.2558624736e-01    4.2558943342e-01
  26.7500000    2.8404021136e-03    4.2562779913e-01    4.2563093899e-01
  27.0000000    2.8824223115e-03    4.2566920891e-01    4.2567230323e-01
  27.2500000    2.9250423541e-03    4.2571062330e-01    4.2571367274e-01
  27.5000000    2.9682635601e-03    4.2575205289e-01    4.2575505804e-01
  27.7500000    3.0060938698e-03    4.2580039348e-01    4.2580335489e-01
  28.0000000    3.0504788073e-03    4.2584212083e-01    4.2584503902e-01
  28.2500000    3.0954959099e-03    4.2588394916e-01    4.2588682471e-01
