#       time             L^2_Ham             L^2_Mom
 307.0000000                -nan                -nan
 307.5000000                -nan                -nan
 308.0000000    3.3972407493e+03                -nan
 308.5000000    3.4029335990e+03                -nan
 309.0000000    3.3940936578e+03                -nan
 309.5000000    3.4069619075e+03                -nan
 310.0000000    3.3916059200e+03                -nan
 310.5000000    3.3922921279e+03                -nan
 311.0000000    3.3890722469e+03                -nan
 311.5000000    3.3934436128e+03                -nan
 312.0000000    3.4212600979e+03                -nan
 312.5000000                -nan                -nan
 313.0000000    3.6177869557e+03                -nan
 313.5000000    3.6177169072e+03                -nan
 314.0000000                -nan                -nan
 314.5000000                -nan                -nan
 315.0000000                -nan                -nan
 315.5000000    3.7514301418e+03                -nan
 316.0000000    3.7346392235e+03                -nan
 316.5000000    3.7324660297e+03                -nan
 317.0000000    3.9726340472e+03                -nan
 317.5000000    3.7632919298e+03                -nan
 318.0000000    3.7482980497e+03                -nan
 318.5000000    3.7565600714e+03                -nan
 319.0000000    3.4425376673e+03                -nan
 319.5000000    4.4230681627e+03                -nan
 320.0000000    4.2256506769e+03                -nan
 320.5000000    3.5457200195e+03                -nan
 321.0000000    3.4649015604e+03                -nan
 321.5000000    3.4709724742e+03                -nan
 322.0000000    3.7732246043e+03                -nan
 322.5000000    3.6031244705e+03                -nan
 323.0000000    3.6048351420e+03                -nan
 323.5000000                -nan                -nan
 324.0000000                -nan                -nan
 324.5000000                -nan                -nan
 325.0000000                -nan                -nan
 325.5000000                -nan    2.7638551039e+03
 326.0000000                -nan                -nan
 326.5000000                -nan                -nan
 327.0000000                -nan                -nan
 327.5000000    1.1880210417e+03    2.8583741877e+03
 328.0000000    6.5454157672e+02    2.5215173117e+03
 328.5000000    6.8725533175e+02                -nan
 329.0000000    1.6824746983e+03                -nan
 329.5000000    2.2809445779e+03                -nan
 330.0000000    1.7967698671e+03                -nan
 330.5000000    1.6282263080e+03                -nan
 331.0000000    1.6927752460e+03                -nan
 331.5000000    1.7211663637e+03                -nan
 332.0000000    9.1324097814e+02                -nan
 332.5000000    9.4148512332e+02                -nan
 333.0000000    9.8118571146e+02                -nan
 333.5000000    1.0913025201e+03                -nan
 334.0000000    1.0701320744e+03                -nan
 334.5000000    7.7211022175e+03                -nan
 335.0000000                -nan                -nan
 335.5000000                -nan                -nan
 336.0000000                -nan                -nan
 336.5000000                -nan                -nan
 337.0000000                -nan                -nan
 337.5000000                -nan                -nan
 338.0000000                -nan                -nan
 338.5000000                -nan                -nan
 339.0000000                -nan                -nan
 339.5000000                -nan                -nan
 340.0000000                -nan                -nan
 340.5000000                -nan                -nan
 341.0000000                -nan                -nan
 341.5000000                -nan                -nan
 342.0000000                -nan                -nan
 342.5000000                -nan                -nan
 343.0000000                -nan                -nan
 343.5000000                -nan                -nan
 344.0000000                -nan                -nan
 344.5000000                -nan                -nan
 345.0000000                -nan                -nan
 345.5000000                -nan                -nan
 346.0000000                -nan                -nan
 346.5000000                -nan                -nan
 347.0000000                -nan                -nan
 347.5000000                -nan                -nan
 348.0000000                -nan                -nan
 348.5000000                -nan                -nan
 349.0000000                -nan                -nan
 349.5000000                -nan                -nan
 350.0000000                -nan                -nan
 350.5000000                -nan                -nan
 351.0000000    2.4499041647e+02    1.4373104884e+03
 351.5000000                -nan                -nan
 352.0000000                -nan                -nan
 352.5000000                -nan                -nan
 353.0000000                -nan                -nan
 353.5000000                -nan                -nan
 354.0000000    1.9217103113e+03                -nan
 354.5000000    2.0073129468e+03                -nan
 355.0000000    1.9558376820e+03                -nan
 355.5000000    7.3484496575e+02    4.6120329417e+03
 356.0000000    5.2985886891e+02    5.0061117459e+03
 356.5000000    5.6933961729e+02    4.1597386303e+03
 357.0000000    6.1175155414e+02    4.1610109649e+03
 357.5000000    8.6891997539e+04    2.6623206635e+04
 358.0000000    4.2536702640e+03    8.8146668884e+03
 358.5000000    4.2421384962e+03                -nan
 359.0000000    4.3175028649e+03                -nan
 359.5000000    7.5127926908e+03                -nan
 360.0000000    7.5126970526e+03                -nan
 360.5000000    7.5131168298e+03    1.6687740046e+04
 361.0000000    7.5142421665e+03    1.6693351656e+04
 361.5000000    7.5156684362e+03    1.6693248990e+04
 362.0000000    7.5156867958e+03    1.6695440689e+04
 362.5000000    7.5187171650e+03    1.6758930489e+04
 363.0000000    6.5440155353e+03    1.4778407490e+04
 363.5000000    6.5692896917e+03    1.5494242517e+04
 364.0000000    6.5572470999e+03    1.5081810544e+04
 364.5000000    6.3525950320e+03    1.5084648879e+04
 365.0000000    6.3473024163e+03    1.5130601166e+04
 365.5000000    6.3788069861e+03    1.2389942059e+04
 366.0000000    6.3752319624e+03    1.2386883499e+04
 366.5000000    6.4651742338e+03    1.2750218170e+04
 367.0000000    6.4265794537e+03    1.2702786283e+04
 367.5000000    6.4582828484e+03    1.2721028750e+04
 368.0000000    6.4319609404e+03    1.2931083117e+04
 368.5000000    6.4878987069e+03    1.2895279082e+04
 369.0000000    6.4235828454e+03    1.5315265589e+04
 369.5000000    6.5031010959e+03    1.6361726746e+04
 370.0000000    6.4545759883e+03    1.6346489207e+04
 370.5000000    6.8868101684e+03    1.6104244201e+04
 371.0000000    6.7361478865e+03    1.4835249620e+04
 371.5000000                -nan    1.4849959586e+04
 372.0000000                -nan                -nan
 372.5000000                -nan                -nan
 373.0000000                -nan                -nan
 373.5000000                -nan                -nan
 374.0000000                -nan                -nan
 374.5000000                -nan                -nan
 375.0000000                -nan    1.3233945244e+04
 375.5000000                -nan    8.3292927852e+03
 376.0000000    2.0888594446e+02    8.4041321029e+03
 376.5000000    2.8620980110e+02    1.0433344503e+03
 377.0000000    5.0272631641e+02    7.6901331455e+02
 377.5000000    1.5054132368e+03    1.1389102998e+03
 378.0000000    1.4990041035e+03    1.0865129924e+03
 378.5000000    1.6161699614e+03    1.1193417526e+03
 379.0000000    1.8246145343e+03    4.6176251251e+03
 379.5000000    1.5924787870e+03                -nan
 380.0000000                -nan                -nan
 380.5000000                -nan                -nan
 381.0000000                -nan                -nan
 381.5000000                -nan                -nan
 382.0000000                -nan                -nan
 382.5000000                -nan                -nan
 383.0000000                -nan                -nan
 383.5000000                -nan                -nan
 384.0000000                -nan                -nan
 384.5000000                -nan                -nan
 385.0000000                -nan                -nan
 385.5000000                -nan                -nan
 386.0000000                -nan                -nan
 386.5000000                -nan                -nan
 387.0000000                -nan                -nan
 387.5000000                -nan                -nan
 388.0000000                -nan                -nan
 388.5000000    7.0829210013e+03                -nan
 389.0000000                -nan                -nan
 389.5000000                -nan                -nan
 390.0000000                -nan                -nan
 390.5000000                -nan                -nan
 391.0000000                -nan                -nan
 391.5000000    6.9503605488e+03    1.7527434258e+04
 392.0000000    6.9354912693e+03    1.7405788873e+04
 392.5000000    6.9366800514e+03    1.7407250066e+04
 393.0000000    6.9364453189e+03    1.7407407990e+04
 393.5000000    6.9369793000e+03    1.7271767738e+04
 394.0000000    6.9371867923e+03    1.7271561376e+04
 394.5000000    6.9365092743e+03    1.7255026838e+04
 395.0000000    6.9388327680e+03    1.7254223523e+04
 395.5000000    6.9806528160e+03    1.7255768829e+04
 396.0000000    6.9386030015e+03    1.7249882253e+04
 396.5000000    6.9344866353e+03    1.7279919400e+04
 397.0000000                -nan                -nan
 397.5000000                -nan                -nan
 398.0000000                -nan                -nan
 398.5000000                -nan                -nan
 399.0000000                -nan                -nan
 399.5000000                -nan                -nan
 400.0000000                -nan                -nan
 400.5000000    3.6787040250e+02    2.8914798041e+02
 401.0000000    3.1713199488e+02    2.5210115266e+02
 401.5000000    9.9728501737e+01    1.6603657943e+02
 402.0000000    1.8108307562e+02    1.9857343325e+02
 402.5000000                -nan                -nan
 403.0000000                -nan                -nan
 403.5000000                -nan                -nan
 404.0000000                -nan                -nan
 404.5000000                -nan                -nan
 405.0000000                -nan                -nan
 405.5000000                -nan                -nan
 406.0000000                -nan                -nan
 406.5000000                -nan                -nan
 407.0000000                -nan                -nan
 407.5000000                -nan                -nan
 408.0000000                -nan                -nan
 408.5000000                -nan                -nan
 409.0000000                -nan                -nan
 409.5000000                -nan                -nan
 410.0000000    2.9686817472e+03                -nan
 410.5000000    3.0508932985e+03    1.3794734570e+04
 411.0000000                -nan                -nan
 411.5000000                -nan                -nan
 412.0000000                -nan    1.3822505733e+04
 412.5000000                -nan    1.3636770835e+04
 413.0000000    3.2533927975e+03    1.4331585725e+04
 413.5000000    2.8725910788e+03    1.3538186745e+04
 414.0000000                -nan    1.3530676305e+04
 414.5000000                -nan    1.3536407609e+04
 415.0000000                -nan                -nan
 415.5000000                -nan                -nan
 416.0000000                -nan                -nan
 416.5000000                -nan                -nan
 417.0000000    7.6032231205e+03    1.7479420137e+04
 417.5000000    1.7918805368e+04    1.7554941339e+04
 418.0000000    7.2605188640e+03    1.6889480401e+04
 418.5000000    1.9280450814e+04    1.7364235645e+04
 419.0000000    1.9108662596e+04    1.5613390954e+04
 419.5000000    1.8997079293e+04    1.5757384530e+04
 420.0000000    1.9063444887e+04    1.6220981600e+04
 420.5000000    1.9075738433e+04    1.6238167896e+04
 421.0000000    1.9074443455e+04    1.6238216918e+04
 421.5000000                -nan                -nan
 422.0000000                -nan                -nan
 422.5000000                -nan                -nan
 423.0000000                -nan                -nan
 423.5000000                -nan                -nan
 424.0000000    1.9043989133e+04    1.6218417701e+04
 424.5000000    1.1407407018e+03    1.5477726358e+04
 425.0000000                -nan                -nan
 425.5000000    2.4738605191e+02    9.9812858494e+02
 426.0000000                -nan                -nan
 426.5000000                -nan    2.4017885438e+03
 427.0000000                -nan    8.0552383857e+02
 427.5000000                -nan                -nan
 428.0000000                -nan    6.1697197368e+03
 428.5000000                -nan    6.1667199996e+03
 429.0000000                -nan    6.2274399401e+03
 429.5000000                -nan    6.1675618826e+03
 430.0000000                -nan                -nan
 430.5000000                -nan                -nan
 431.0000000                -nan                -nan
 431.5000000                -nan                -nan
 432.0000000                -nan    6.8737822477e+03
 432.5000000                -nan    6.1537007492e+03
 433.0000000                -nan    6.1516848713e+03
 433.5000000                -nan    2.9175630113e+04
 434.0000000                -nan    2.8683107250e+04
 434.5000000                -nan    2.8131196785e+04
 435.0000000                -nan    8.2585235302e+03
 435.5000000                -nan    4.3195401844e+04
 436.0000000                -nan    2.3241877204e+04
 436.5000000                -nan                -nan
 437.0000000                -nan                -nan
 437.5000000                -nan                -nan
 438.0000000                -nan                -nan
 438.5000000                -nan    6.4527997394e+03
 439.0000000                -nan    7.7638124421e+03
 439.5000000                -nan    7.8467486003e+03
 440.0000000                -nan    7.8311763584e+03
 440.5000000                -nan    7.8466460121e+03
 441.0000000                -nan    7.8312788180e+03
 441.5000000                -nan    8.2215678701e+03
 442.0000000                -nan    8.2458226285e+03
 442.5000000                -nan    8.2456825277e+03
 443.0000000                -nan    8.2451845424e+03
 443.5000000                -nan    8.2463373021e+03
 444.0000000                -nan    8.2462821310e+03
 444.5000000                -nan    8.2584508737e+03
 445.0000000                -nan    8.2523653192e+03
 445.5000000                -nan    8.1381718469e+03
 446.0000000                -nan    8.1361659596e+03
 446.5000000                -nan    8.1378295817e+03
 447.0000000                -nan    8.1382263654e+03
 447.5000000                -nan    8.1252538438e+03
 448.0000000                -nan    9.3882188368e+03
 448.5000000                -nan    9.3600098979e+03
 449.0000000                -nan    9.4443232048e+03
 449.5000000                -nan    9.4501420428e+03
 450.0000000                -nan    9.4492119617e+03
 450.5000000                -nan    1.6333560746e+03
 451.0000000                -nan                -nan
 451.5000000                -nan                -nan
 452.0000000    2.2704450981e+03                -nan
 452.5000000    2.3255911973e+03                -nan
 453.0000000    2.2659788684e+03                -nan
 453.5000000                -nan                -nan
 454.0000000                -nan                -nan
 454.5000000                -nan                -nan
 455.0000000                -nan                -nan
 455.5000000    7.9547735754e+03                -nan
 456.0000000                -nan                -nan
 456.5000000                -nan                -nan
 457.0000000                -nan                -nan
 457.5000000                -nan                -nan
 458.0000000                -nan                -nan
 458.5000000                -nan                -nan
 459.0000000                -nan                -nan
 459.5000000                -nan                -nan
 460.0000000                -nan                -nan
 460.5000000                -nan                -nan
 461.0000000                -nan                -nan
 461.5000000                -nan                -nan
 462.0000000                -nan                -nan
 462.5000000                -nan                -nan
 463.0000000                -nan                -nan
 463.5000000                -nan                -nan
 464.0000000                -nan                -nan
 464.5000000                -nan                -nan
 465.0000000                -nan                -nan
 465.5000000                -nan                -nan
 466.0000000                -nan                -nan
 466.5000000                -nan                -nan
 467.0000000                -nan                -nan
 467.5000000                -nan                -nan
 468.0000000                -nan                -nan
 468.5000000                -nan                -nan
 469.0000000                -nan                -nan
 469.5000000                -nan                -nan
 470.0000000                -nan                -nan
 470.5000000                -nan                -nan
 471.0000000                -nan                -nan
 471.5000000                -nan                -nan
 472.0000000                -nan                -nan
 472.5000000                -nan                -nan
 473.0000000                -nan                -nan
 473.5000000                -nan                -nan
 474.0000000                -nan                -nan
 474.5000000                -nan                -nan
 475.0000000                -nan                -nan
 475.5000000                -nan                -nan
 476.0000000    6.4056278103e+02    7.9939442332e+03
 476.5000000    6.2751816401e+03    7.7600212278e+03
 477.0000000    6.2391738907e+03    7.7061246372e+03
 477.5000000    6.2360529342e+03    7.7136493674e+03
 478.0000000    6.2439580873e+03    1.3525123873e+03
 478.5000000    5.0737152690e+03    1.3556437273e+03
 479.0000000                -nan                -nan
 479.5000000    8.4613484853e+03    2.0052421409e+04
 480.0000000    9.9591418414e+02    2.1979064966e+03
 480.5000000    1.1262101659e+03    2.1699243399e+03
 481.0000000    1.1895259611e+03    1.2858011889e+03
 481.5000000    1.1881499596e+03    1.3350209672e+03
 482.0000000                -nan                -nan
 482.5000000    1.3059821328e+03                -nan
 483.0000000    1.3503199154e+03                -nan
 483.5000000                -nan                -nan
 484.0000000                -nan                -nan
 484.5000000                -nan                -nan
 485.0000000                -nan                -nan
 485.5000000    1.2856419964e+03    9.6273180036e+03
 486.0000000    1.2589482799e+03                -nan
 486.5000000    1.3393807784e+03                -nan
 487.0000000    1.2798555342e+03                -nan
 487.5000000    1.3801667023e+03                -nan
 488.0000000    1.3172935343e+03                -nan
 488.5000000    1.2796180619e+03                -nan
 489.0000000    1.3549211283e+03                -nan
 489.5000000    2.9463187735e+03                -nan
 490.0000000    2.9472722704e+03    4.7527614080e+03
 490.5000000    2.9512372632e+03    4.7579134433e+03
 491.0000000    3.5868900812e+49    4.7584197592e+03
 491.5000000    3.5868900812e+49    4.7629252836e+03
 492.0000000    2.9815609475e+03    4.6825407675e+03
 492.5000000                 inf    4.6935002277e+03
 493.0000000                 inf    4.9457857788e+03
 493.5000000    2.1295583804e+04    1.6554094705e+04
 494.0000000    2.1325559195e+04    1.4639621239e+04
 494.5000000    2.1579045201e+04    1.4796499232e+04
 495.0000000    3.7445491927e+04    5.9474132616e+04
 495.5000000    3.7445051052e+04    5.9360767521e+04
 496.0000000    3.7446680348e+04    5.9360950340e+04
 496.5000000    3.7446177206e+04    5.9361584262e+04
 497.0000000    3.7446666667e+04    5.9346188783e+04
 497.5000000    3.7445885487e+04    5.9361258807e+04
 498.0000000    3.7446368722e+04    5.9345708291e+04
 498.5000000    3.7446051446e+04    5.9361233222e+04
 499.0000000    3.7446747409e+04    1.8353200077e+04
 499.5000000    2.1321323126e+04    2.6287043874e+04
 500.0000000    2.1318277365e+04    2.5821471355e+04
 500.5000000    3.1203708677e+02    3.4267334727e+02
 501.0000000    2.4030862914e+02    3.3045665447e+02
 501.5000000    2.7459434906e+02    5.7844499178e+02
 502.0000000    2.1926214105e+02    5.8692589452e+02
 502.5000000    2.2973145695e+02    5.9549191078e+02
 503.0000000    2.2512690820e+02    3.6256965830e+02
 503.5000000    2.2508916062e+02    3.6602350380e+02
 504.0000000    4.3875975275e+02    3.7142440034e+02
 504.5000000    4.4624461815e+02    1.1702329896e+03
 505.0000000    4.7793707045e+02    1.0714040053e+03
 505.5000000    4.8928338785e+02    1.0720314882e+03
 506.0000000    6.7128068588e+02    4.4748850887e+02
 506.5000000    5.0112391124e+02    4.6562107577e+02
 507.0000000                -nan    4.4320690509e+02
 507.5000000                -nan    4.4213004965e+02
 508.0000000                -nan    7.2772165906e+03
 508.5000000                -nan    7.3560752462e+03
 509.0000000                -nan    7.3575990199e+03
 509.5000000                -nan    7.3576495614e+03
 510.0000000                -nan    7.3574981281e+03
 510.5000000                -nan    7.3587810669e+03
 511.0000000                -nan    7.3589874487e+03
 511.5000000                -nan    7.3648907034e+03
 512.0000000                -nan    7.3650442618e+03
 512.5000000                -nan    7.3650274047e+03
 513.0000000                -nan    7.3651264652e+03
 513.5000000                -nan    7.3651547908e+03
 514.0000000                -nan    7.6415099023e+03
 514.5000000                -nan    7.3761096345e+03
 515.0000000                -nan    7.3768511784e+03
 515.5000000                -nan    7.3778303155e+03
 516.0000000                -nan    7.3771282902e+03
 516.5000000                -nan    7.3772210942e+03
 517.0000000                -nan    7.3773209421e+03
 517.5000000                -nan    7.3772167582e+03
 518.0000000                -nan    7.3763332581e+03
 518.5000000                -nan    2.1724003899e+03
 519.0000000                -nan                -nan
 519.5000000                -nan                -nan
 520.0000000    3.0310514335e+03    2.6825004979e+05
 520.5000000    7.3903785950e+02    2.6824961929e+05
 521.0000000    8.3998680830e+02    2.6824962149e+05
 521.5000000    1.1745079353e+03    2.6825083272e+05
 522.0000000    1.3434539052e+03    2.6825050976e+05
 522.5000000    1.3292374726e+03    2.6825057393e+05
 523.0000000    1.4733739327e+03    2.6825056366e+05
 523.5000000    1.4752982773e+03    2.6825062020e+05
 524.0000000    1.4718684212e+03    2.6825062228e+05
 524.5000000    1.3085327774e+03    2.6825066043e+05
 525.0000000    1.1842129183e+03    2.6825127266e+05
 525.5000000    3.2391933857e+02    2.8472741381e+02
 526.0000000    6.5356838387e+02    3.3714475112e+02
 526.5000000    6.4987914362e+02    3.7656398836e+02
 527.0000000    6.3854686275e+02    3.7164470294e+02
 527.5000000    6.8607659632e+02    3.8801963690e+02
 528.0000000    6.6079722266e+02    1.3355948145e+03
 528.5000000    7.7492453135e+03    1.3489919411e+03
 529.0000000    7.7493065464e+03    1.3595463263e+03
 529.5000000    7.7493042802e+03    1.3597860986e+03
 530.0000000    7.7493017872e+03    1.3629414620e+03
 530.5000000    7.7607257762e+03    1.3624228138e+03
 531.0000000    8.6385950403e+03    1.6880197514e+03
 531.5000000    7.8653129876e+03    3.4738807584e+03
 532.0000000    7.8676751706e+03    3.4742262251e+03
 532.5000000    7.8710328880e+03    3.4768525004e+03
 533.0000000    7.8695789148e+03    3.4733682535e+03
 533.5000000    7.8756858508e+03    3.4733680647e+03
 534.0000000    7.8734403353e+03    3.2189442132e+03
 534.5000000    7.8790062528e+03    7.1743067775e+02
 535.0000000    7.8785434318e+03    7.1725598816e+02
 535.5000000    7.8747575804e+03    5.4227189448e+02
 536.0000000    5.6562295162e+04    1.3647370560e+03
 536.5000000    5.6562231393e+04    1.3669028315e+03
 537.0000000    5.6562317896e+04    1.3728426257e+03
 537.5000000    5.6561088504e+04    1.3461524783e+03
 538.0000000    5.6561147859e+04    1.8134734026e+04
 538.5000000    5.6561293550e+04    1.3507865021e+03
 539.0000000    5.6561348282e+04    1.3508001410e+03
 539.5000000    7.8732064285e+03    8.7085154056e+02
 540.0000000    7.8699281318e+03    8.5511919584e+02
 540.5000000    7.8695186238e+03    8.5650708443e+02
 541.0000000    7.8702296162e+03    8.7537022273e+02
 541.5000000    7.8677842665e+03    7.3497462833e+02
 542.0000000    8.1127440595e+03    4.1635554319e+03
 542.5000000    8.1120621201e+03    4.1629596429e+03
 543.0000000    8.1127463044e+03    4.1657694046e+03
 543.5000000    8.1120546446e+03    4.1640313005e+03
 544.0000000    8.1124454770e+03    4.1641831432e+03
 544.5000000    8.1120553887e+03    4.1641832972e+03
 545.0000000    8.1129510404e+03    4.1641084314e+03
 545.5000000    8.1125526107e+03    4.1641173598e+03
 546.0000000    8.1144987076e+03    4.1628894000e+03
 546.5000000    8.1141113554e+03    4.1628844417e+03
 547.0000000    8.1145001720e+03    4.1628868628e+03
 547.5000000    8.1141112790e+03    4.1628845355e+03
 548.0000000    8.1145000908e+03    4.1628868915e+03
 548.5000000    8.1137742662e+03    4.1623023647e+03
 549.0000000    8.1141630931e+03    4.1623257094e+03
 549.5000000    8.1137741842e+03    4.1623233535e+03
 550.0000000    8.1141630240e+03    4.1623256698e+03
 550.5000000    1.3880584583e+03    3.5823933515e+01
 551.0000000    7.2835868650e+00    5.6387966238e+00
 551.5000000    5.5520187221e+00    1.9333009290e+00
 552.0000000    4.5720584355e+00    1.2167414914e+00
 552.5000000    4.5111616776e+00    1.2512252327e+00
 553.0000000    4.3855940813e+00    1.1875719147e+00
 553.5000000    4.3293192376e+00    1.2487530467e+00
 554.0000000    4.1441960631e+00    1.1970983569e+00
 554.5000000    4.0445391622e+00    1.2596927787e+00
 555.0000000    3.9080657491e+00    1.4541338188e+00
 555.5000000    4.2661275748e+01    3.5028629305e+01
 556.0000000    4.2646542332e+01    3.3069095164e+01
 556.5000000    4.9656863348e+01    4.7387981996e+01
 557.0000000    5.9135441655e+01    3.6406918245e+02
 557.5000000    5.6943103219e+01    3.6477247597e+02
 558.0000000    1.7383725657e+02    4.0555674315e+02
 558.5000000    3.9030990141e+01    3.8648978243e+02
 559.0000000    4.5491170403e+01    4.1908037883e+02
 559.5000000    4.3774063980e+01    4.2245293191e+02
 560.0000000    4.3752422030e+01    4.2241365425e+02
 560.5000000    7.7498637802e+01    4.2724009498e+02
 561.0000000    8.3654780071e+01    4.3032968244e+02
 561.5000000    8.3588382718e+01    1.5242847055e+03
 562.0000000    8.5589863666e+01    1.5269301735e+03
 562.5000000    2.0135657583e+02    1.5203835192e+03
 563.0000000    2.0152754610e+02    1.5203794739e+03
 563.5000000    2.0116821941e+02    1.5202194137e+03
 564.0000000    2.0457576564e+02    1.5202446120e+03
 564.5000000    2.0457446436e+02    1.5195009174e+03
 565.0000000    8.9915959601e+01    1.5212643502e+03
 565.5000000    9.0229904656e+01    1.5212877003e+03
 566.0000000    9.0493539865e+01    1.5213031741e+03
 566.5000000    2.4765043548e+02    1.2212757315e+03
 567.0000000    5.0803308295e+02    1.2188079239e+03
 567.5000000    4.1347037172e+02    5.9664019066e+02
 568.0000000                -nan                -nan
 568.5000000                -nan                -nan
 569.0000000                -nan                -nan
 569.5000000                -nan                -nan
 570.0000000                -nan                -nan
 570.5000000                -nan                -nan
 571.0000000                -nan                -nan
 571.5000000                -nan                -nan
 572.0000000                -nan                -nan
 572.5000000                -nan                -nan
 573.0000000                -nan                -nan
 573.5000000                -nan                -nan
 574.0000000                -nan                -nan
 574.5000000                -nan                -nan
 575.0000000                -nan                -nan
 575.5000000    2.8856398658e+01    5.3918892449e+01
 576.0000000    2.7656598063e+01    4.7463736420e+01
 576.5000000    2.7672943018e+01    4.7465434360e+01
 577.0000000    2.7674532980e+01    4.7456298708e+01
 577.5000000    2.7652677303e+01    4.7456512090e+01
 578.0000000    2.7669976189e+01    4.7458243405e+01
 578.5000000    2.7409685677e+01    4.7191765323e+01
 579.0000000    2.7425919203e+01    4.7193589961e+01
 579.5000000    2.7425418536e+01    4.7192461180e+01
 580.0000000    2.7440374896e+01    4.7189542150e+01
 580.5000000    2.7438302657e+01    4.7188059955e+01
 581.0000000    2.7451538727e+01    4.7190027168e+01
 581.5000000    2.7448329769e+01    4.7189016640e+01
 582.0000000    2.7460800525e+01    4.7191019133e+01
 582.5000000    2.7457342328e+01    4.7190035146e+01
 583.0000000    2.7470185508e+01    4.7192055962e+01
 583.5000000    2.7467855594e+01    4.7191082641e+01
 584.0000000    2.7482710161e+01    4.7193109737e+01
 584.5000000    2.7483445850e+01    4.7192149223e+01
 585.0000000    2.7502573833e+01    4.7194216746e+01
 585.5000000    2.7508983052e+01    4.8883505225e+01
 586.0000000    2.7535350037e+01    4.8083611572e+01
 586.5000000    2.7550664644e+01    4.8083060058e+01
 587.0000000    2.7587641036e+01    4.8085678408e+01
 587.5000000    2.7615366806e+01    5.1293920348e+01
 588.0000000    2.7666249457e+01    5.1297245695e+01
 588.5000000    2.7708869307e+01    5.1297229373e+01
 589.0000000    2.7774582038e+01    5.1300493777e+01
 589.5000000    2.7830661019e+01    5.1301128116e+01
 590.0000000    2.7900657287e+01    5.1193388809e+01
 590.5000000    6.5411387778e+01    6.9044872830e+01
 591.0000000    2.8072317262e+01    5.9679773079e+01
 591.5000000    2.8092813481e+01    7.3940050765e+01
 592.0000000    2.8149249302e+01    7.4971032290e+01
 592.5000000    2.8176623668e+01    7.5031745780e+01
 593.0000000    2.8204293496e+01    7.5046299610e+01
 593.5000000    2.8200850079e+01    7.5046413365e+01
 594.0000000    2.8198367614e+01    7.5047390567e+01
 594.5000000    2.8167965860e+01    7.5047583538e+01
 595.0000000    2.8143634400e+01    7.5048272137e+01
 595.5000000    2.8097562729e+01    7.4018820239e+01
 596.0000000    2.8064088293e+01    7.3957497531e+01
 596.5000000    2.8014780865e+01    7.3942735011e+01
 597.0000000    2.7982907141e+01    7.3942417726e+01
 597.5000000    2.7938376656e+01    7.3941025829e+01
 598.0000000    2.7912818064e+01    7.3941546539e+01
 598.5000000    2.7874443112e+01    7.3940133024e+01
 599.0000000    2.7853678368e+01    7.3940586427e+01
 599.5000000    2.7817868287e+01    7.3939055144e+01
 600.0000000    2.7797210084e+01    7.3939344977e+01
 600.5000000    2.7759067573e+01    4.6605425030e+01
 601.0000000    2.7718388420e+01    4.6600930011e+01
 601.5000000    2.7690658946e+01    4.6598891298e+01
 602.0000000    2.7644122590e+01    4.6595763705e+01
 602.5000000    2.7611226506e+01    4.6595761416e+01
 603.0000000    4.2139248570e+01    7.6678897678e+01
 603.5000000    4.2117217230e+01    6.1943354570e+01
 604.0000000    6.5878549206e+01    9.4820269263e+01
 604.5000000    7.3223448562e+01    1.0090146088e+02
 605.0000000    7.3614176172e+01    1.1150800054e+02
 605.5000000    6.8929814072e+01    1.0911703648e+02
 606.0000000    6.9550236790e+01    1.1017852222e+02
 606.5000000    6.9603792847e+01    1.1020953521e+02
 607.0000000    6.8403052940e+01    1.0918860362e+02
 607.5000000    6.8402909412e+01    1.1009764384e+02
 608.0000000    6.8397132105e+01    1.1009699634e+02
 608.5000000    6.8398508775e+01    1.1009766210e+02
 609.0000000    6.8394050060e+01    1.1009705005e+02
 609.5000000    6.8396689373e+01    1.1009772095e+02
 610.0000000    6.8393680184e+01    1.1009708482e+02
 610.5000000    6.8398051259e+01    1.1009771229e+02
 611.0000000    6.8396915776e+01    1.1009703019e+02
 611.5000000    6.8402932673e+01    1.1009762757e+02
 612.0000000    6.8402750661e+01    1.1009694489e+02
 612.5000000    6.8408686631e+01    1.1009757579e+02
 613.0000000    6.8407375068e+01    1.1009695623e+02
 613.5000000    6.8411509606e+01    1.1009766997e+02
 614.0000000    6.8408372332e+01    1.1009714209e+02
 614.5000000    6.8411305988e+01    1.1009794726e+02
 615.0000000    6.8407972452e+01    1.1009750398e+02
 615.5000000    7.4351609089e+01    1.1389293649e+02
 616.0000000    7.4349896957e+01    1.1389256579e+02
 616.5000000    7.2328265488e+01    1.1282590898e+02
 617.0000000    7.2117914847e+01    1.1270735624e+02
 617.5000000    7.2125123174e+01    1.1270828953e+02
 618.0000000    7.0886284793e+01    1.1110613520e+02
 618.5000000    7.0895853326e+01    1.1110710815e+02
 619.0000000    7.0900131320e+01    1.1110681649e+02
 619.5000000    6.8620193768e+01    1.0949544940e+02
 620.0000000    6.8680186438e+01    1.0951238216e+02
 620.5000000    6.8692608543e+01    1.0951336399e+02
 621.0000000    6.8698865208e+01    1.0951299407e+02
 621.5000000    6.8711532680e+01    1.0951382364e+02
 622.0000000    6.8717349048e+01    1.0964367857e+02
 622.5000000    6.8674267341e+01    1.0962702723e+02
 623.0000000    7.4627979009e+01    1.0015180544e+02
