#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            60.000000           60.000000          100.000000          100.000000          120.000000          120.000000          140.000000          140.000000          160.000000          160.000000
   5.7500000    2.4340255742e-21   -7.3133785149e-06   -4.1313234765e-21   -5.1495736415e-07   -6.8558735762e-22   -1.9177490000e-07   -3.0292572565e-22   -8.1165095484e-08   -3.4059395729e-22   -3.8097554995e-08
   6.0000000   -1.0740088984e-21   -7.3040638326e-06   -5.1968320362e-21   -5.1424687350e-07   -9.7336327309e-22   -1.9149256195e-07   -7.5036723981e-22   -8.1221726380e-08   -2.5683076683e-22   -3.8031693559e-08
   6.2500000    1.3251695881e-22   -7.2952144613e-06   -2.7266837807e-21   -5.1353708342e-07   -1.2817373439e-21   -1.9120752374e-07   -9.0899507199e-22   -8.1328831574e-08   -4.8586985796e-22   -3.7985089340e-08
   6.5000000   -2.5339538676e-21   -7.2866439889e-06   -2.4357164832e-21   -5.1282801826e-07   -1.0032089566e-21   -1.9092569685e-07   -4.6508937124e-22   -8.1358306192e-08   -2.8314446978e-22   -3.7949930595e-08
   6.7500000    8.0536520890e-21   -7.2780986946e-06   -2.2942752921e-21   -5.1211964823e-07   -9.4870741491e-22   -1.9065530161e-07   -2.5106076329e-22   -8.1250304111e-08   -3.2978417739e-22   -3.7906919050e-08
   7.0000000    1.1095322392e-21   -7.2693530684e-06   -2.5831161298e-21   -5.1141194627e-07   -1.6846733074e-21   -1.9039750165e-07   -7.5253346027e-22   -8.1030279302e-08   -1.4553721852e-22   -3.7840293917e-08
   7.2500000   -1.7507045686e-21   -7.2603139866e-06   -3.5270633571e-21   -5.1070493696e-07   -1.6248807937e-21   -1.9013978104e-07   -4.3921826764e-22   -8.0771471195e-08   -1.8374424707e-22   -3.7750091656e-08
   7.5000000    5.5820555375e-21   -7.2510899770e-06   -2.8589047274e-21   -5.0999863722e-07   -1.1260735126e-21   -1.8986329349e-07   -6.9343141224e-22   -8.0544434924e-08   -3.7908309514e-22   -3.7652085986e-08
   7.7500000    5.2330448268e-21   -7.2419281542e-06   -2.1002339381e-21   -5.0929301234e-07   -1.6215706745e-21   -1.8956174760e-07   -6.6930981701e-22   -8.0387323945e-08   -2.9937245775e-22   -3.7567432258e-08
   8.0000000    4.8317930291e-21   -7.2330317236e-06   -2.6140378973e-21   -5.0858806345e-07   -1.4797777777e-21   -1.8925340432e-07   -5.1957611177e-22   -8.0300381512e-08   -3.4155200469e-22   -3.7510153599e-08
   8.2500000   -3.1119969399e-21   -7.2243936296e-06   -3.5525883588e-21   -5.0788383338e-07   -1.1004856541e-21   -1.8897043714e-07   -5.7597943509e-22   -8.0254768342e-08   -4.2555851773e-22   -3.7478837157e-08
   8.5000000    5.5778819388e-21   -7.2157792875e-06   -2.2442271813e-21   -5.0718029388e-07   -9.6395273025e-22   -1.8873138733e-07   -6.5621933715e-22   -8.0209976019e-08   -3.3296695137e-22   -3.7456766090e-08
   8.7500000    5.0759059427e-22   -7.2069038360e-06   -3.9515070902e-21   -5.0647743100e-07   -3.5462586795e-22   -1.8852092483e-07   -6.3659160272e-22   -8.0133230040e-08   -2.6178976108e-22   -3.7422002915e-08
   9.0000000    2.3703213625e-21   -7.1976843894e-06   -2.2651950399e-21   -5.0577524830e-07   -9.2481140008e-22   -1.8829701631e-07   -6.1713572216e-22   -8.0010771071e-08   -1.4271374442e-22   -3.7361550519e-08
   9.2500000   -4.7566219705e-22   -7.1883058860e-06   -2.7619700628e-21   -5.0507374563e-07   -6.5045783517e-23   -1.8802116995e-07   -6.2566464645e-22   -7.9848287292e-08   -6.5108490537e-23   -3.7278894522e-08
   9.5000000    8.4149940419e-21   -7.1789979451e-06   -2.5628249745e-21   -5.0437291848e-07   -8.6907527653e-22   -1.8768806344e-07   -1.1463725659e-21   -7.9666112215e-08   -1.3965303563e-22   -3.7189886151e-08
