#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            60.000000           60.000000          100.000000          100.000000          120.000000          120.000000          140.000000          140.000000          160.000000          160.000000
   0.0000000   -7.3718083756e-16    1.9543974346e-15    1.6442848945e-15    1.1916447707e-15   -7.6359124986e-17    7.8472959232e-16   -2.1358783332e-09   -3.1334574800e-10    1.1955659061e-14   -3.8823834971e-14
   0.2500000   -5.6015731028e-16    1.1253911728e-16   -1.8730986265e-15   -2.4971817571e-15    2.4298192105e-15    4.6518072473e-15   -1.3882457985e-09   -2.3443661342e-10    1.3804112578e-11   -6.1741587904e-11
   0.5000000    8.1744561277e-16    5.4073909112e-16   -2.9423069704e-15   -3.2790974225e-15   -4.0113157880e-15    4.7349609590e-16    2.2963570596e-10    7.9608968812e-11   -6.9174858187e-12   -3.9342070533e-11
   0.7500000    1.3053449870e-15    2.9485575945e-16    4.8789744781e-15    5.3193236590e-15    2.7011572414e-15    5.2432335918e-15    9.8497843171e-10    1.2476773691e-10   -2.8243646893e-11   -1.4392659770e-11
   1.0000000   -7.6729077463e-16    3.2363501189e-15    8.7086593987e-15    3.0989216968e-15    1.8307451821e-15    1.5588047816e-15    7.6451175387e-10   -2.5738182848e-11   -1.0841292793e-11    4.0184024782e-11
   1.2500000   -2.2113664573e-15    2.8794855302e-15   -5.9494933828e-15    6.4963018308e-16    2.0388632572e-15   -1.3835016970e-14    3.4071168889e-11   -1.3666482962e-10    4.6019260953e-11    1.2994309250e-10
   1.5000000    1.5629066200e-15   -3.3562190423e-15   -1.0061944868e-14    4.8405875493e-15    9.6970165949e-15   -7.4714473722e-15   -4.4399478007e-10   -3.6596161317e-11    9.1302066029e-11    1.9177844816e-10
   1.7500000   -3.0280574401e-15   -8.1925430730e-16   -3.5989506951e-15   -4.1622640812e-15   -1.7239080752e-14    4.8458468542e-15   -3.3763764201e-10    1.8764231817e-10    7.9492693492e-11    1.5217452613e-10
   2.0000000   -3.3538635483e-15    2.4432417359e-15   -2.9284066990e-16   -1.5481497814e-14   -4.8260618221e-14    1.5671851454e-14    5.8280178115e-11    2.7266675705e-10    2.1700291112e-11    2.7922663922e-11
   2.2500000    2.0643047049e-15    2.0533853408e-15    6.0064684156e-15   -9.2802996830e-15    7.4217669779e-14    5.4173577569e-14    2.4870883290e-10    7.5079050243e-11   -3.1054960799e-11   -8.2246494024e-11
   2.5000000    3.0069755875e-15    2.6945537757e-15   -6.7921624476e-16   -2.9820913375e-15    2.9093459504e-13   -2.7017555156e-14    6.0762287419e-11   -2.4261091347e-10   -4.2542935046e-11   -1.1806707505e-10
   2.7500000    1.7482257063e-15    1.1551944230e-15   -1.1458288144e-14    2.2759432441e-16   -5.4877550316e-14   -3.0277820612e-13   -2.6098541653e-10   -3.8168009443e-10   -1.9187801300e-11   -1.1915993922e-10
   3.0000000    1.7767946926e-15    9.1396953803e-16   -4.7454710369e-15   -6.3562010294e-15   -1.1445732888e-12   -3.6152693300e-13   -3.7411234356e-10   -2.3962849659e-10    6.7161400315e-12   -1.4128468466e-10
   3.2500000    1.3890648890e-15   -1.8346193599e-15   -6.2021812596e-15   -4.8965870525e-15   -1.1672277250e-12    2.6015994617e-13   -1.7896521286e-10   -2.0597233684e-12    8.8786828139e-12   -1.6268085857e-10
   3.5000000   -5.2785882896e-15   -8.3488163630e-16   -4.9502973609e-15    2.1325429857e-15    1.3513503917e-12    9.1810755901e-13    1.3980603455e-10    9.5550183186e-11   -1.5624053540e-11   -1.2303194192e-10
   3.7500000   -6.3447247029e-15    5.2560049833e-15    1.9488493200e-15   -5.4462576927e-15    3.7864634695e-12    4.6900265058e-13    3.3414051435e-10    2.0846992281e-11   -5.0343110584e-11   -2.6431676789e-11
   4.0000000    5.7962185372e-16    2.2082530613e-15    6.0478650504e-15    5.4825839285e-15    1.9653903988e-12   -9.1266965482e-13    3.0353637747e-10   -7.3537443162e-11   -7.4310020169e-11    5.0533820299e-11
   4.2500000    6.9919315346e-15    1.2491665178e-15   -1.3913980287e-14    1.2838473201e-14   -2.7095497519e-12   -1.3916283353e-12    1.2280094693e-10   -5.5995889792e-11   -7.3794007062e-11    5.1254654672e-11
