#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            60.000000           60.000000          100.000000          100.000000          120.000000          120.000000          140.000000          140.000000          160.000000          160.000000          180.000000          180.000000          200.000000          200.000000          220.000000          220.000000
   4.0000000    2.4715429887e-12   -5.3807529676e-28    2.6962035379e-11   -3.1786319746e-25   -6.0114379663e-12    8.8228258912e-26   -7.0264603394e-11   -3.0896964864e-24    1.4807826510e-10    3.7886867172e-25    8.5731915228e-11   -3.6716301588e-26    4.2473410882e-13   -1.8892808349e-29    2.5436748250e-13    3.9873500349e-29
   4.4000000    2.4934595782e-12    6.6791974870e-28   -4.9142872545e-11   -5.2201033388e-25   -1.1009705248e-11    1.8833382563e-25    1.0438420458e-10   -2.3487723036e-24    1.6663705434e-10   -8.7918564711e-25    6.8841087729e-11   -2.1363429777e-26    4.2732088681e-13   -4.8908461268e-29    2.6107410254e-13    4.7793205253e-29
   4.8000000    2.6208623289e-12   -1.9844487134e-28   -6.5032258260e-11    7.1671808532e-25   -1.7922958189e-12    6.1871820203e-26    2.1019057060e-10    3.8919201996e-25    8.3799678672e-11   -9.9489604673e-25    5.6733791046e-11    2.8019535835e-26    4.5188128215e-13   -5.8600921676e-30    2.6829837668e-13    2.0516368663e-29
   5.2000000    2.5507499020e-12    2.3447096060e-29   -1.1563026412e-11    1.3049573848e-24    1.3999252674e-11   -8.2462922870e-26    1.0028665337e-10    2.4343189939e-24   -9.5701287744e-12    3.6544212502e-25    6.6449173021e-11    8.2194921327e-26    4.8865462190e-13    9.7466918977e-29    2.7356579544e-13    3.7763584727e-30
   5.6000000    2.5317823072e-12    5.9311130663e-28   -2.9290071956e-10   -1.1304390034e-25    3.4313406014e-12   -8.6240528688e-26   -1.3660841266e-10    1.9551589780e-24   -2.2435736528e-11    1.6130849496e-24    8.7067195045e-11    7.2073723471e-26    5.1360631679e-13    2.1716860069e-28    2.7789115927e-13   -8.0654919134e-31
   6.0000000    2.5884755449e-12    2.2008432117e-28   -2.8894956740e-10   -1.0957638722e-24   -1.2319021169e-11   -3.0283335320e-27   -2.9817525472e-10   -1.3256114120e-25    3.9069060500e-11    1.3221620948e-24    9.3460057413e-11   -2.2635806210e-26    5.0512876112e-13    3.4215430059e-28    2.7964478618e-13   -2.7246660899e-29
   6.4000000    2.4202719909e-12   -2.9798922843e-28    3.2644244051e-10    1.0926028005e-25    3.8475151674e-12    5.2901789086e-26   -2.6975900285e-10   -1.7489513065e-24    1.0100529521e-10   -9.9944601742e-26    7.7448190029e-11   -1.2742332426e-25    4.6374343774e-13    4.4726759416e-28    2.7904205513e-13   -9.4783409329e-30
   6.8000000    2.4741320586e-12    8.6942921501e-28    2.3999071801e-10    2.0488318147e-25    1.3894845490e-11    4.7800042730e-26   -9.4514721444e-11   -1.9248539684e-24    1.0962308862e-10   -1.1656113020e-24    5.5244908216e-11   -1.3816995795e-25    4.0936394841e-13    5.5944459927e-28    2.7675309333e-13    1.4038139046e-29
   7.2000000    2.6112596901e-12    2.0584160337e-28   -2.4074740074e-10   -4.8767869979e-25   -3.0966962437e-12    1.9705339751e-26    1.0128853239e-10   -9.8512522256e-25    7.0460303664e-11   -1.0392559563e-24    4.6044055744e-11   -3.3776646592e-26    3.7261688355e-13    4.8682450005e-28    2.7415793293e-13    3.8281822448e-29
   7.6000000    2.5261581852e-12   -5.4368800801e-29   -1.4044699722e-10   -2.0466401417e-25   -1.1289729179e-11   -1.1169491988e-26    2.1133054235e-10    2.4915677957e-25    2.3742985196e-11   -5.0447859085e-26    5.3673948236e-11    1.0356968929e-25    3.7533114140e-13    2.4367488046e-28    2.7182012437e-13    4.6080555920e-29
   8.0000000    2.4899759397e-12   -1.2654618520e-28    1.2154062703e-10    4.3439967888e-25   -5.5582309215e-12   -5.0528406170e-26    2.0212322442e-10    1.0138268638e-24    5.5122640842e-12    8.9259328679e-25    6.8888045930e-11    1.7375028571e-25    4.2188215936e-13   -1.8314098344e-28    2.6933773746e-13    2.0766266948e-29
   8.4000000    2.5822899110e-12    1.5748519266e-27    7.7822814876e-11    3.4283101705e-25   -2.7802881948e-12   -8.1427036443e-26    1.0883901121e-10    1.0085623304e-24    2.6326333096e-11    1.0463120359e-24    8.0236332239e-11    1.2989451851e-25    4.9925870141e-13   -6.7722787477e-28    2.6797085184e-13   -1.7065516716e-29
   8.8000000    2.6003686559e-12    8.8009398535e-29   -2.1605282465e-11   -1.3943266503e-25   -1.8429366060e-12   -7.3296046946e-26   -2.7413085366e-12    4.3418101874e-25    6.9146478948e-11    2.6343460105e-25    8.0944128754e-11    1.0829099959e-27    5.8592382223e-13   -9.7808941810e-28    2.6480484881e-13   -3.2163386971e-29
   9.2000000    2.5275331922e-12    5.1382589247e-28   -5.4557589052e-11   -2.9105828968e-25    5.7158909402e-12   -1.8588868877e-26   -8.0146999303e-11   -1.7000082550e-25    1.0223805637e-10   -8.8954938486e-25    7.2333725837e-11   -1.3253730834e-25    6.6119325527e-13   -9.5826995022e-28    2.6325428397e-13   -2.1498259569e-29
   9.6000000    2.5807791806e-12   -3.7609919421e-28   -9.6702569860e-11   -7.2477929323e-26    8.9713347503e-12    6.6600640351e-26   -1.0939594847e-10   -4.7245344504e-25    1.0003469802e-10   -1.5126639255e-24    6.3568701943e-11   -1.7371920034e-25    7.0543232792e-13   -5.7225938324e-28    2.6242111727e-13   -1.7793670111e-29
  10.0000000    2.5794693505e-12    2.2681247348e-27    9.8557118770e-12   -1.1901411998e-26    4.1495842439e-12    1.3933435460e-25   -1.0280112552e-10   -4.7615650807e-25    6.0360168285e-11   -1.0849984153e-24    6.3847584394e-11   -8.2849668097e-26    7.0887243019e-13   -1.2247787183e-29    2.6396499131e-13    7.8210361996e-31
  10.4000000    2.4963565278e-12    1.4406319321e-28    9.6471219185e-11    6.2090356978e-26   -5.8243778858e-12    1.2427101949e-25   -6.3543438149e-11   -2.9269865574e-25    7.3287550695e-12    4.7475871533e-26    7.2685695062e-11    6.8884061618e-26    6.6683082968e-13    4.8636133377e-28    2.6575903549e-13   -3.0136475385e-29
  10.8000000    2.5590505629e-12   -7.7170508674e-29    4.4842656192e-12    1.6475668791e-25   -2.2169759503e-11    7.5781766700e-27    1.7525699807e-11   -4.2059736577e-26   -2.3920522724e-11    9.6594556986e-25    8.0716833252e-11    1.5288431984e-25    5.8437719913e-13    6.9898239885e-28    2.6675603572e-13   -2.9896912423e-29
  11.2000000    2.6508332411e-12   -3.0937468126e-28   -5.0686229006e-11   -1.9052677135e-25   -2.4625251529e-11   -1.0278432544e-25    1.1770159432e-10    1.4611526898e-25   -1.2294522213e-11    1.0000472268e-24    8.0621409420e-11    1.0912313589e-25    4.7785055035e-13    5.1165732090e-28    2.6700252512e-13   -5.5826007447e-29
  11.6000000    2.5319066381e-12    3.0058005128e-28    2.0230804572e-11   -9.0398142707e-26    2.4218176863e-12   -9.4130485229e-26    1.6567216255e-10    1.2201998023e-25    3.3055852276e-11    2.7450768896e-25    7.4167282279e-11   -6.3718930835e-28    3.6475170425e-13   -1.2760111061e-28    2.6689548827e-13   -3.4423009591e-29
  12.0000000    2.4913379487e-12    3.5533871431e-28    9.2633175804e-11    5.6817765377e-25    3.2126038801e-11    1.2641493083e-26    1.0559052042e-10   -8.6727648041e-26    7.9649545899e-11   -5.0746451289e-25    6.8098479883e-11   -7.6259034142e-26    2.5983888275e-13   -9.4212450438e-28    2.6678079144e-13   -1.0186548157e-29
  12.4000000    2.7776746398e-12    3.3337852211e-29    5.3753019557e-11    4.1730496312e-25    2.6349373792e-11    8.1340861698e-26   -2.9475965555e-11   -2.4512125394e-25    9.6374426529e-11   -7.7404983087e-25    6.6356311109e-11   -7.5352602715e-26    1.6978067540e-13   -1.6103513970e-27    2.6591305767e-13   -1.4015285252e-29
  12.8000000    2.5449637067e-12    8.4571279031e-28   -4.0808332766e-11   -4.0800007538e-25   -1.5031722744e-11    2.3883008954e-26   -1.3525756299e-10   -2.0172090982e-25    7.4353590644e-11   -4.7528282977e-25    6.7706245997e-11   -3.0364149072e-26    9.5304393303e-14   -1.8659728796e-27    2.6492818795e-13   -2.9785371079e-29
  13.2000000    2.3555366943e-12   -2.6876399328e-28   -1.0844901662e-10   -7.6518213623e-25   -5.6939323199e-11   -9.6611746027e-26   -1.3130637184e-10   -3.9481157947e-26    2.8744250405e-11    2.7664604028e-26    6.8791299310e-11    9.5547241904e-27    3.2499922786e-14   -1.4662286416e-27    2.6360551527e-13   -3.2598971092e-29
  13.6000000    3.4869958079e-12    2.2660357998e-28   -1.2414779449e-10   -2.5498538863e-25   -7.0718303229e-11   -1.4967795187e-25   -2.9265185034e-11    7.3830903310e-26   -1.4394398568e-11    3.4948013871e-25    6.7701193205e-11    2.6010986541e-26   -2.0519270552e-14   -5.3615445279e-28    2.6244798871e-13   -4.7284347910e-29
  14.0000000    2.4335562237e-12   -1.5671263865e-27   -5.1903781976e-11    3.0004907736e-25   -5.0653501970e-11   -7.9075669802e-26    8.7978208923e-11    1.0963274411e-25   -3.3297601964e-11    3.5402079605e-25    6.5143289476e-11    2.1254574873e-26   -6.4653233291e-14    4.8375842300e-28    2.6264134908e-13   -3.4072855857e-29
  14.4000000    9.7497072707e-13    1.4979387576e-27    2.9756576086e-11    4.1004311715e-25   -6.1418738660e-12    5.4548280220e-26    1.4107054670e-10    8.2122943140e-26   -2.0569696953e-11    1.2885595569e-25    6.3255421362e-11    4.7541751083e-27   -1.0698822547e-13    1.0186222240e-27    2.6361255658e-13   -2.2059570064e-29
  14.8000000    3.5968149020e-12    2.8205779463e-27    1.1839507386e-11    3.2380610959e-25    4.3147068117e-11    1.6930382008e-25    1.0789079214e-10   -4.1977292742e-26    1.4575226651e-11   -1.2883569979e-25    6.3645299083e-11   -9.9866493316e-27   -1.6066143756e-13    8.5218667189e-28    2.6454439246e-13   -1.9256816246e-29
  15.2000000    3.7632596138e-12   -5.5549148005e-27   -4.8956582963e-11    1.1037219051e-25    7.3219110850e-11    2.1082547670e-25    2.1918527794e-11   -2.6829210481e-25    5.3188240773e-11   -2.5606307778e-25    6.6216834708e-11   -9.8802560827e-27   -2.4352718102e-13    7.0571711774e-29    2.6470683732e-13   -4.0346179814e-29
  15.6000000    2.2921422863e-12    2.5230289925e-27   -4.8563428149e-11   -1.2651333681e-25    6.6740959377e-11    1.4201757439e-25   -6.2117828310e-11   -4.6989066921e-25    7.8319080493e-11   -2.0856000326e-25    6.9510972161e-11   -1.4848905166e-27   -3.6036445321e-13   -9.0209431955e-28    2.6469661294e-13   -6.4966368636e-29
  16.0000000    1.2095705007e-12    6.3134458652e-27   -1.4509700414e-11   -4.3459964760e-25    2.4843502124e-11   -1.6503085818e-26   -1.0083494078e-10   -4.3052507061e-25    8.2956314988e-11   -7.3815211068e-26    7.1871270421e-11    5.1095971625e-27   -5.0292805232e-13   -1.4575952246e-27    2.6522847760e-13   -5.8548607849e-29
  16.4000000    1.9101427289e-12   -1.2108000322e-26   -2.4099906441e-11   -5.8155628073e-25   -2.9542207322e-11   -1.6909236299e-25   -8.0849279091e-11   -1.5343739356e-25    7.0082741884e-11    2.4155688662e-26    7.2386496232e-11    3.9747644533e-27   -6.5229045122e-13   -1.3362797292e-27    2.6431328064e-13   -4.1380403506e-29
  16.8000000    8.5594789603e-12    2.1306209324e-27   -5.9641808861e-11   -3.2224352038e-26   -6.3202749565e-11   -2.1951844171e-25   -2.3133606688e-11    1.6222199248e-25    4.8763771329e-11    3.6464114107e-26    7.1211755209e-11   -1.9140749239e-27   -7.9009560477e-13   -5.5954798981e-28    2.6245592089e-13   -3.6324203132e-29
  17.2000000   -3.5344008648e-13    1.4254155075e-26   -6.8500166288e-11    6.6874747589e-25   -5.9375919449e-11   -1.3091222823e-25    3.0393527393e-11    2.7952169294e-25    3.0116368493e-11   -7.4664613644e-27    6.9311354569e-11   -4.7222145212e-27   -9.0971497444e-13    2.9135922582e-28    2.6204569056e-13   -3.7698313276e-29
  17.6000000   -7.4693066830e-12   -2.3319668977e-27   -6.0229962735e-11    6.8613899282e-25   -3.2630604424e-11    2.8209199709e-26    4.5054598317e-11    1.7607591921e-25    2.2587750979e-11   -6.6288990489e-26    6.7749294678e-11   -4.2715060440e-27   -1.0169104095e-12    8.6018147976e-28    2.6192801613e-13   -1.4711592124e-29
  18.0000000    1.0820547743e-11   -1.9205062672e-26   -5.2228124424e-11    2.9981734594e-25   -8.2415646611e-12    1.3487524142e-25    1.7283961686e-11    6.7549409725e-27    2.7486069300e-11   -1.1983022780e-25    6.6997239805e-11   -2.8061452601e-28   -1.1154074739e-12    1.3601644132e-27    2.6321112833e-13   -1.7879594311e-29
  18.4000000    1.8979044178e-12   -2.0178639669e-26   -3.1914463974e-11   -1.5739399980e-25    5.6714322663e-12    1.1347195275e-25   -2.5539196312e-11   -9.8505605077e-26    3.9176710780e-11   -1.5264218358e-25    6.6843762478e-11    2.9761780736e-27   -1.1858153797e-12    1.5679450419e-27    2.6599752176e-13   -2.5267853326e-29
  18.8000000   -1.9797598887e-11    2.4767796027e-26   -2.6191369081e-12   -4.8933491842e-25    1.9230835090e-11    2.1920297172e-26   -4.8923149015e-11   -1.4888795886e-25    5.0427707927e-11   -1.3561576198e-25    6.6921493231e-11    5.3641838554e-27   -1.1886698082e-12    1.5228516713e-27    2.7013698630e-13   -6.0696964931e-29
  19.2000000   -2.2931765097e-12    7.8708770435e-27    1.5327325973e-11   -4.8973059482e-25    3.8139842460e-11   -5.3640552553e-26   -3.7820254349e-11   -2.1174790256e-25    5.7038555718e-11   -6.5720121364e-26    6.7116805012e-11    4.2688876303e-27   -1.0771381327e-12    1.2794766201e-27    2.7492158515e-13   -2.7446745577e-29
  19.6000000    1.6972649654e-11   -4.1271603542e-27    1.0161429434e-11   -3.9294376680e-25    4.8238379078e-11   -7.5702649377e-26   -4.1744599242e-12   -2.7738776899e-25    5.7704452184e-11    1.5884981439e-26    6.7497633488e-11   -1.4166851839e-28   -8.1564269261e-13    7.2267731600e-28    2.7669269951e-13    1.8685267805e-29
  20.0000000    2.3329119931e-11    3.8540212230e-26   -1.1293756997e-11   -2.4990391310e-25    3.0945640702e-11   -5.4509412540e-26    2.7767081773e-11   -2.9862803909e-25    5.2524647560e-11    5.1403731466e-26    6.8155236077e-11   -6.9373262252e-27   -4.0900650868e-13   -5.0364480243e-31    2.7536647814e-13    3.2692079258e-29
  20.4000000    1.2358185491e-11   -1.8172674377e-26   -2.6053350758e-11    1.4633683294e-25   -1.0153776783e-11   -1.2857533447e-26    4.2363821534e-11   -2.2579976687e-25    4.3771274874e-11    2.9646058037e-26    6.9143802944e-11   -1.2946000263e-26    9.9437969181e-14   -6.0820731849e-28    2.7340485195e-13    5.7110115266e-29
  20.8000000   -3.8101122818e-11   -3.8695591838e-26   -1.9960904078e-11    6.4181392550e-25   -4.6438398597e-11    3.4054798925e-26    4.0532493254e-11   -7.7526282364e-26    3.6389030389e-11   -2.3773648303e-26    7.0372822976e-11   -1.4028913587e-26    6.3287293695e-13   -9.0469313022e-28    2.7041091193e-13    6.3525354204e-29
  21.2000000   -3.6767106142e-11    6.2898806611e-26    8.9974620667e-12    6.2975301863e-25   -4.9450604242e-11    6.1107979804e-26    3.1128463315e-11    1.0536882403e-25    3.4770292046e-11   -7.3655587118e-26    7.1357855913e-11   -1.0040273385e-26    1.1150442996e-12   -7.7548585935e-28    2.7036424056e-13    1.2798020812e-29
  21.6000000    2.1498526868e-11    9.3329908074e-27    5.4778894988e-11    5.0956186030e-26   -1.7960643904e-11    4.9806505684e-26    1.9515807012e-11    2.3483451320e-25    3.8684933100e-11   -1.0321471431e-25    7.1317904396e-11   -1.7912521527e-27    1.4837146983e-12   -5.3140448372e-28    2.7352808216e-13   -3.8769636393e-29
  22.0000000    9.9333417348e-12   -1.1264930091e-25    8.8409789782e-11   -3.1948216910e-25    2.0711635161e-11    4.9787467615e-27    5.9693344046e-12    2.2982838834e-25    4.3596417802e-11   -1.0296584482e-25    6.9809450152e-11    6.4147333219e-27    1.7046621755e-12   -3.2103106020e-28    2.7933643020e-13   -5.1994363867e-29
  22.4000000   -2.2126489827e-11    3.1561562236e-26    8.1658036558e-11   -1.5345191519e-25    3.6582833911e-11   -3.6977393820e-26   -8.7044203522e-12    7.1298825862e-26    4.5301615650e-11   -6.5587963035e-26    6.7246502237e-11    1.2007070431e-26    1.7542170212e-12   -3.9095153279e-28    2.8373642139e-13   -4.3530943860e-29
  22.8000000   -1.2803217307e-11    1.0530120576e-25    4.6094166614e-11    1.0725855466e-25    2.2585199706e-11   -2.8292475022e-26   -2.0149575107e-11   -1.6139170053e-25    4.3499347177e-11   -1.2749410638e-26    6.4705742663e-11    1.3060237390e-26    1.6335775023e-12   -5.7929732825e-28    2.8721508568e-13   -7.6294366596e-29
  23.2000000   -3.5333732112e-11   -5.2550718967e-26    1.9052370628e-11   -1.0896611575e-26   -5.6383836873e-12    2.2145863347e-26   -2.3136924108e-11   -3.2625802804e-25    4.0852739379e-11    1.6135009378e-26    6.3187282654e-11    1.1565818727e-26    1.3700396135e-12   -7.0294502987e-28    2.8627764172e-13   -1.2853850202e-28
  23.6000000   -4.1620508395e-11   -3.9744728211e-26    1.6669434643e-11   -4.0001774300e-25   -2.9432053267e-11    5.7942152715e-26   -1.5483521415e-11   -3.4135713079e-25    3.9576740770e-11   -3.3592283515e-27    6.3087984515e-11    8.3217349955e-27    1.0128723741e-12   -5.4530211465e-28    2.7876716331e-13   -1.3290320885e-28
  24.0000000    4.4628489244e-11   -1.7005014384e-26    2.0605876517e-11   -4.0272470992e-25   -4.0292850401e-11    2.6338934654e-26   -6.7404778883e-14   -2.3587710103e-25    3.9596458065e-11   -5.4700023411e-26    6.4208958028e-11    4.0955170898e-27    6.4359271943e-13    6.1589681307e-31    2.6807854372e-13   -5.6221336081e-29
  24.4000000    1.0265586989e-10   -5.6713627512e-26    1.4498248203e-11   -1.6270434112e-27   -3.7310270928e-11   -4.2021252506e-26    1.5449377554e-11   -1.0772741998e-25    3.9494473974e-11   -9.2538957318e-26    6.6048737533e-11    9.7402837246e-28    3.4480875177e-13    8.0244493798e-28    2.6199764123e-13    3.5808068020e-29
  24.8000000    2.3206335235e-11    9.6069204465e-26   -9.5788647944e-14    2.2865229475e-25   -2.1431910755e-11   -7.5317713462e-26    2.2412496471e-11   -2.8126259116e-26    3.8406640406e-11   -9.0230758373e-26    6.8044159357e-11   -2.0598364956e-27    1.7883399715e-13    1.6196715256e-27    2.5853963270e-13    1.4779405864e-28
  25.2000000   -7.9968476543e-11    1.5208565417e-25   -1.9321795318e-11    2.3122342491e-25    4.2818455215e-12   -5.3407294907e-26    1.7157456555e-11    4.2636722072e-27    3.6805003068e-11   -6.1447099781e-26    6.9633338983e-11   -5.4309810799e-27    1.5800860443e-13    2.3203257102e-27    2.5956635805e-13    2.4733834689e-28
  25.6000000   -6.0134293309e-11   -4.1719587610e-26   -3.3081118541e-11    2.2641767639e-25    3.1392971072e-11   -9.3300122421e-27    3.8671287055e-12    6.2598030232e-27    3.5682289634e-11   -3.7430110828e-26    7.0313231490e-11   -6.6800309487e-27    2.3215888113e-13    2.6760297571e-27    2.6274885278e-13    3.0776012275e-28
  26.0000000    2.5957564888e-11   -1.8796341732e-25   -3.0551304560e-11    2.4617927676e-25    4.6874738113e-11    7.9362725309e-27   -9.2558025525e-12   -2.8267428612e-27    3.5407061264e-11   -2.4226959140e-26    6.9829223886e-11   -5.9013191903e-27    3.1445785100e-13    2.7653194269e-27    2.6838429333e-13    2.4108455285e-28
  26.4000000    4.3644404832e-11   -1.1826526301e-25   -1.5796217231e-11    1.1975856563e-25    4.0557224980e-11   -1.2197523496e-27   -1.6463230283e-11   -2.5896744341e-26    3.5793258741e-11   -1.1141335791e-26    6.8320023826e-11   -5.0499911817e-27    3.1475736225e-13    2.4309923737e-27    2.7088097798e-13    3.5921442588e-29
  26.8000000    5.8086961231e-12    1.1425556989e-25    2.2602938340e-12   -2.4343881336e-25    1.4441094210e-11    4.7287581180e-28   -1.6896580375e-11   -6.2410539702e-26    3.7284084862e-11   -1.8489686533e-27    6.6348871398e-11   -4.1253185300e-27    1.7413827851e-13    2.0136116972e-27    2.7561984374e-13   -1.6598886144e-28
  27.2000000   -1.3187390019e-11    2.5473237863e-25    1.2964280465e-11   -4.6913371690e-25   -1.6408799565e-11    4.4707597676e-26   -1.2174528407e-11   -1.0640805337e-25    4.1239811572e-11   -1.1520550864e-26    6.4701924998e-11   -3.9159779125e-27   -1.1809537135e-13    1.2537412740e-27    2.7840158106e-13   -3.3945656213e-28
  27.6000000   -4.3582489589e-11   -3.5524689816e-27    6.8385890596e-12   -2.1620677026e-25   -3.3919128573e-11    1.0191763181e-25   -3.9953632405e-12   -1.3864007981e-25    4.8336201227e-11   -5.3197873525e-26    6.4053259100e-11   -3.6391077861e-27   -5.2278754327e-13    2.2274803277e-28    2.8336987743e-13   -3.7909300139e-28
  28.0000000   -8.7386024630e-11   -3.2620740053e-25   -7.3737039275e-12    1.9913244019e-25   -2.9513139569e-11    1.1295415093e-25    5.6185307368e-12   -1.3969276115e-25    5.6571921011e-11   -1.0796757493e-25    6.4652425145e-11   -1.5845006314e-27   -9.7207233001e-13   -9.2982174239e-28    2.8856010500e-13   -3.8258100834e-28
  28.4000000   -4.4328822036e-11   -9.3829572492e-26   -1.7077435264e-11    2.9600710291e-25   -9.3138242422e-12    5.4253269737e-26    1.3642855350e-11   -1.1055661171e-25    6.1653995689e-11   -1.3831849851e-25    6.6275118240e-11    1.7181438003e-27   -1.3909486896e-12   -2.0014183738e-27    2.9528922483e-13   -2.5908539509e-28
  28.8000000    7.4017888356e-11    3.5938165662e-25   -1.7765865194e-11    7.9633397954e-26    1.0249031159e-11   -5.0841290864e-26    1.6965481339e-11   -7.1657584495e-26    6.0002732844e-11   -1.2711331834e-25    6.8345522110e-11    4.5656653977e-27   -1.7210338426e-12   -2.8201886614e-27    2.9915462593e-13   -5.8331989511e-29
  29.2000000    1.1966089684e-10    1.8093046830e-25   -1.3532394173e-12   -1.0891056619e-25    1.3398270428e-11   -1.3913202012e-25    1.3850195495e-11   -5.3507521312e-26    5.1655822810e-11   -8.3869935436e-26    7.0215858937e-11    5.7917238458e-27   -1.9293800831e-12   -3.2222527064e-27    2.9816757299e-13    1.0171513718e-28
  29.6000000    1.7679468610e-11   -2.9417923127e-25    2.4960001355e-11   -5.3850170760e-26   -3.0923249707e-12   -1.5919552324e-25    4.4272380824e-12   -6.2373347560e-26    4.0503980765e-11   -3.3130288407e-26    7.1412918864e-11    3.4873034281e-27   -2.0144470559e-12   -3.0381918945e-27    2.9076298355e-13    1.8828683294e-28
  30.0000000   -1.2499122996e-10   -1.7991038918e-25    3.4066706547e-11    5.7490796153e-26   -2.6072315434e-11   -1.0258102139e-25   -9.2266625351e-12   -7.4825741110e-26    3.1890031535e-11    4.2518051838e-27    7.1717143144e-11    1.6559525620e-28   -1.9848015493e-12   -2.6113319301e-27    2.7699905985e-13    2.7304580534e-28
  30.4000000   -1.1046441508e-10    2.1201290253e-25    1.9747932193e-11    1.6819482887e-26   -3.6005339717e-11    1.3211601522e-27   -2.2704296859e-11   -7.6902810653e-26    2.9679162815e-11    1.5786371855e-26    7.1125004116e-11   -2.0682309400e-27   -1.8593231150e-12   -1.8292439469e-27    2.5211437819e-13    3.2018689132e-28
  30.8000000    6.6482721345e-11    1.2826901142e-25    3.0514810506e-12   -6.8390566098e-26   -2.3508157581e-11    1.1137139648e-25   -2.9818850858e-11   -6.4451043972e-26    3.4479608986e-11   -1.1385631820e-27    6.9797791394e-11   -1.6908312435e-27   -1.6492679801e-12   -8.8045890451e-28    2.2305179448e-13    3.0092138235e-28
