#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            60.000000           60.000000          100.000000          100.000000          120.000000          120.000000          140.000000          140.000000          160.000000          160.000000          180.000000          180.000000          200.000000          200.000000          220.000000          220.000000
   4.0000000   -1.0119960386e-15   -3.5353053971e-28    3.6711637715e-11   -4.2361304480e-25   -8.7419009779e-12    5.7109291977e-26    2.3505291568e-10   -1.7919330013e-24   -1.0013770057e-10    6.0581129475e-26   -9.8812731264e-11   -1.9660577970e-26   -1.0622810856e-14    3.2754477138e-31    3.4445802955e-15    1.9436078196e-29
   4.4000000    3.6663665637e-15    3.6321369849e-28   -6.7632184943e-11   -4.1335843492e-25   -3.6510164205e-12    2.0549843289e-25    3.5655818255e-10   -1.3687513521e-24    3.3917455550e-12   -4.3906526307e-25   -7.3160685322e-11   -1.3030370272e-26   -7.2734177155e-15   -9.9013453605e-30    3.9133370929e-15    2.1592446084e-29
   4.8000000    1.1670201554e-14   -5.0776269578e-29   -8.4898388521e-11    5.7527433536e-25    1.0939273259e-13    9.2869948520e-26    2.5068021051e-10    4.6925065347e-25    7.1024664384e-11   -4.3043326351e-25   -5.2385609889e-11    1.2600608059e-26    8.4155885885e-15    3.8572319529e-30    6.0050330777e-16    1.0547111034e-29
   5.2000000   -3.7449071073e-14   -3.8997788464e-28    1.8165562249e-11    7.7042684993e-25    6.7940168559e-12   -8.5881771805e-26    1.5041462596e-10    1.5471267014e-24    1.8436574020e-11    2.1398874350e-25   -6.2489383371e-11    4.2161747351e-26    2.7769254773e-14    2.9393511960e-29   -1.2953383579e-15    9.4114236454e-31
   5.6000000    8.9709840695e-15    3.6365646864e-28   -1.7734573676e-11   -2.8324471501e-26    3.3177953970e-12   -1.0927734188e-25    9.0095395079e-11    7.9954766688e-25   -8.6726238800e-11    7.8357024063e-25   -9.3577837019e-11    3.8664533683e-26    3.4669555151e-14    9.4525836129e-29   -2.5847061902e-15    1.9488990563e-30
   6.0000000   -2.5662431392e-14    1.8238235629e-28   -3.5637226300e-11   -6.1049400627e-25   -5.4213546570e-12   -1.0258272958e-26   -2.7305528441e-11   -7.1517775707e-25   -1.3374141748e-10    6.5053232911e-25   -1.1103171727e-10   -1.0813376404e-26    1.6251948107e-14    1.6161780047e-28   -1.6861217989e-15   -1.5610873807e-29
   6.4000000   -1.9861964954e-14   -6.2948308351e-28    1.2850631490e-10    1.9848647886e-26    8.5108163305e-12    6.4198370973e-26   -2.0621176630e-10   -1.4728891722e-24   -9.5845633346e-11   -1.2423293809e-26   -9.8357206841e-11   -6.3902804172e-26   -2.6537682905e-14    2.4322862151e-28   -8.8542319546e-17   -1.1694675973e-29
   6.8000000    3.1717619550e-15    7.0167632519e-28    2.7358327463e-11    8.3064112876e-26    1.4475887294e-11    5.8230003605e-26   -3.3190091252e-10   -1.1788035939e-24   -2.8525453955e-11   -5.4481786336e-25   -7.3255722389e-11   -6.7586254296e-26   -6.7756071457e-14    2.7962067970e-28    2.0929865233e-16    2.8107152423e-30
   7.2000000   -1.5018707748e-14   -3.9419095895e-29   -1.5087043252e-10   -2.8245989865e-25   -6.5822485028e-12    1.6661875791e-26   -3.0216086698e-10   -3.7205020518e-25    5.4061944983e-12   -5.3250246719e-25   -6.1190177321e-11   -1.0045376232e-26   -7.9907670103e-14    2.3895711192e-28    9.2919056450e-16   -5.0567191678e-31
   7.6000000    1.0420643839e-14   -1.4945081818e-28   -3.8417116848e-11   -1.4647888160e-25   -2.3238249414e-11   -2.1454207768e-26   -1.2779755958e-10    3.1251310572e-25   -1.7159705171e-11   -1.1725593442e-25   -6.8944369152e-11    6.3834332014e-26   -4.6220656374e-14    1.0172587512e-28    2.2762902912e-15    4.5688751086e-30
   8.0000000    1.4545557971e-14    1.5534457304e-29    9.5397257214e-11    1.7790317853e-25   -2.5555913225e-11   -5.2154732623e-26    8.5411304056e-11    5.3999154182e-25   -7.8973250368e-11    3.1204503701e-25   -8.6274592640e-11    9.9466971511e-26    2.3882680860e-14   -1.2617221446e-28    1.8654356382e-15    1.7557033858e-29
   8.4000000   -9.2744629161e-15    9.1647645226e-28    3.5992502326e-11    1.5716056430e-25   -2.3864603939e-11   -7.2310730928e-26    2.2770020272e-10    3.5213020923e-25   -1.4188153686e-10    4.0866498261e-25   -9.9721121201e-11    7.3751785196e-26    9.6179876877e-14   -3.6292457877e-28    1.6263190625e-15   -2.0308190227e-30
   8.8000000    6.2658367480e-15    9.4989985453e-29   -3.9252011243e-11   -5.2629235064e-26   -1.5131432990e-11   -6.5685809813e-26    2.4767458065e-10    4.3763305707e-26   -1.7188444380e-10    1.0154075718e-25   -1.0014274560e-10    1.8264276863e-27    1.3533351608e-13   -5.1340028568e-28    2.0340787884e-15   -3.6938156537e-29
   9.2000000    6.5120122193e-16    2.4454525995e-28   -3.5791267317e-11   -8.7337137585e-26    9.4242757251e-12   -1.9057256581e-26    1.5672949464e-10   -1.0211136388e-25   -1.5677077164e-10   -3.7252069491e-25   -8.7084484010e-11   -7.2139611378e-26    1.2340185103e-13   -4.9628790475e-28    1.7648232582e-16   -4.7210968379e-29
   9.6000000    1.9795079959e-14   -6.6960139710e-28   -1.9439277947e-11    4.2888059943e-26    3.3159227304e-11    6.2455181015e-26    1.9905718466e-11   -1.3551043243e-25   -1.0421184998e-10   -6.1505908453e-25   -7.1370601682e-11   -9.5511714020e-26    7.3810940106e-14   -3.0905007319e-28   -1.1101337672e-15   -2.3436413263e-29
  10.0000000   -7.6815895996e-15    1.1394358084e-27    5.4121302247e-11    5.5342444091e-26    3.3950854646e-11    1.3240845569e-25   -6.6839469556e-11   -2.2546755006e-25   -3.3456986618e-11   -4.0893453657e-25   -6.6779007602e-11   -4.9101051105e-26    1.9567921837e-14    8.4770181775e-31   -2.0276911264e-15    3.3536491269e-30
  10.4000000    2.0340417284e-14   -1.7420543643e-28    9.9116849458e-11    4.0095469403e-26    4.3034382952e-12    1.0306621572e-25   -4.2839752381e-11   -3.6842730767e-25    2.5349972067e-11    6.9886569534e-26   -7.5287076922e-11    3.0545843280e-26   -1.1658051126e-15    2.3947085558e-28   -3.1970196488e-15   -5.1945727167e-31
  10.8000000    7.6962877616e-15   -6.2924848128e-29    3.2122478697e-11    1.3505274771e-26   -3.6664617470e-11   -2.7502075307e-26    5.9990565723e-11   -3.8323452485e-25    3.9569368791e-11    4.0620888167e-25   -8.5563533982e-11    7.6672037713e-26    3.6169175856e-14    3.6743329937e-28   -1.4827092042e-15   -1.0799563524e-30
  11.2000000   -3.1977669009e-15   -6.9866694862e-28   -1.8110214053e-11   -2.8218657737e-25   -3.9370991260e-11   -1.3237927408e-25    1.4925979447e-10   -1.8143702053e-25    5.0156430988e-13    3.5085183211e-25   -8.7503074921e-11    5.3937648123e-26    1.2733505871e-13    2.8076864900e-28   -5.9735247125e-16   -3.4080139644e-29
  11.6000000    3.3401766452e-14    7.2560838982e-29    2.1270610962e-12   -1.8644584611e-25    1.2806447324e-11   -8.6181997583e-26    1.6265397900e-10    6.9317384349e-26   -6.1212842546e-11    1.5537155008e-26   -8.2745863866e-11   -4.5728519300e-27    2.5328087451e-13   -9.5716094545e-30    2.1192657721e-15   -4.3389095838e-29
  12.0000000    3.3072615618e-14    1.8560741645e-28    2.6790844939e-11    4.0449247361e-25    6.7274691234e-11    7.1807517218e-26    1.0962782892e-10    1.7469729062e-25   -9.9437459150e-11   -2.8660649386e-25   -7.9512412213e-11   -4.3601465294e-26    3.8750290897e-13   -3.8661538538e-28    2.9898450166e-15   -3.1846942812e-29
  12.4000000   -1.5364716200e-13   -1.7247431932e-28    1.6634545789e-11    4.6348686585e-25    6.6683531666e-11    1.6095945895e-25    3.2489583630e-11    9.7790775185e-26   -9.3724300065e-11   -3.4123407627e-25   -8.2088529403e-11   -4.1169554018e-26    5.0002602478e-13   -7.1649962147e-28    2.7286641237e-15   -1.1103471832e-29
  12.8000000    1.5791120438e-13    5.2906590621e-28    7.1787615252e-12   -6.2346121772e-26    1.3304260588e-11    8.0799346882e-26   -4.4636770140e-11   -8.1961690091e-26   -6.1379275342e-11   -1.7814353956e-25   -8.7736758722e-11   -1.5789210470e-26    5.6316663706e-13   -8.2569055696e-28    2.7808376165e-15   -1.5328008689e-30
  13.2000000    3.6421557096e-13   -1.8241105244e-28    1.2581197447e-11   -3.8036291997e-25   -4.7002330102e-11   -1.0509231238e-25   -1.1748103920e-10   -2.4313913864e-25   -3.2019630822e-11    3.7985568759e-26   -9.0888932928e-11    8.3748643382e-27    5.5544618993e-13   -6.9522138086e-28    6.3925783992e-16    5.8021968362e-30
  13.6000000   -1.1654680704e-12    3.1039619661e-28    1.1954453552e-11   -2.3590155642e-25   -7.7373915265e-11   -2.2388751404e-25   -1.7153751025e-10   -2.5326063588e-25   -1.9965501883e-11    1.6220933894e-25   -8.8220962201e-11    1.9388676150e-26    4.7357732359e-13   -3.6861839735e-28   -3.8229755138e-16   -5.5178203783e-30
  14.0000000    2.0437863956e-13   -1.7177385611e-27    2.7471064897e-11   -2.1949443701e-26   -6.7135979912e-11   -1.7954145110e-25   -1.7537545236e-10   -6.2629470181e-26   -2.1723840810e-11    1.4982844804e-25   -8.1028334292e-11    1.7020232524e-26    3.4007518089e-13   -9.3424993832e-29   -1.4094589795e-15   -5.7769192001e-30
  14.4000000    2.3944784872e-12    1.0002666219e-27    4.3921132725e-11   -3.3797082120e-27   -2.5569907479e-11   -5.9275869559e-27   -1.1075554802e-10    1.6971731526e-25   -2.9125386858e-11    4.9272806524e-26   -7.3948745319e-11    6.8011665022e-27    2.1726897677e-13   -2.7490433570e-29   -1.9704710029e-15   -2.3022351892e-29
  14.8000000   -1.8052524070e-12    3.1764420427e-27    1.5046984141e-11   -1.3812668352e-26    2.3289466000e-11    1.8051951802e-25    1.8682923940e-12    1.9679476919e-25   -3.7796846510e-11   -5.5317738869e-26   -7.1223712055e-11   -3.3784964055e-27    1.8424152396e-13   -1.7636933983e-28   -2.0174332248e-15   -1.6301593517e-29
  15.2000000   -1.3841225423e-12   -5.7272064851e-27   -2.8847723989e-11    1.5151532177e-25    5.2550515044e-11    2.6854023697e-25    1.1467628019e-10   -7.4842799673e-26   -4.6761612391e-11   -1.0009484909e-25   -7.3590142272e-11   -7.9213494002e-27    2.9675551249e-13   -4.8056631327e-28   -1.7673908475e-15   -2.6137429347e-29
  15.6000000    2.7239261008e-12    4.3079775106e-27   -1.9362707056e-11    2.7584133840e-25    4.9243626584e-11    2.0492334968e-25    1.8337687797e-10   -4.5391087679e-25   -5.5987235441e-11   -8.1193271620e-26   -7.8465053567e-11   -4.2773182846e-27    5.5539339752e-13   -6.5252969660e-28   -1.7549394515e-15   -3.9292278785e-29
  16.0000000   -1.7153955804e-12    6.3626589523e-27    3.1531721062e-11   -1.4765335550e-26    2.4320581650e-11    3.4253423045e-26    1.8715601630e-10   -6.2248722975e-25   -6.5149046033e-11   -4.4140559476e-26   -8.2554848196e-11   -5.8378777965e-28    9.0217963079e-13   -5.9826511812e-28   -2.0990003300e-15   -3.3388585201e-29
  16.4000000   -3.6236174391e-12   -1.5391239493e-26    5.2477180396e-11   -3.8888197407e-25    1.5081559093e-12   -1.3285705412e-25    1.3367683633e-10   -4.8372812956e-25   -7.2555158227e-11   -3.2324860683e-26   -8.3978920126e-11   -7.3159239278e-28    1.2459387857e-12   -3.0055585459e-28   -3.2110591912e-15   -1.4358490387e-29
  16.8000000    4.2719946246e-12    9.5500457197e-28    3.3854177026e-11   -1.3821378169e-25   -4.8032783556e-12   -2.1082550321e-25    5.5331682983e-11   -1.7803075978e-25   -7.5043032737e-11   -4.4043765387e-26   -8.2689364193e-11   -1.0895200393e-27    1.5158622022e-12    9.2298225457e-29   -3.2487784331e-15   -8.8707313914e-30
  17.2000000    6.0659046005e-12    2.4749538357e-26    1.4253476159e-11    4.6006842126e-25   -1.5273649767e-13   -1.7522493569e-25   -6.7525733438e-12    1.0134783661e-25   -6.9739654245e-11   -5.3096708234e-26   -7.9951438412e-11   -5.7425738873e-28    1.6948378286e-12    4.1149064681e-28   -2.9213583980e-15    8.3504865509e-30
  17.6000000   -9.2127918624e-12   -6.8826453977e-27   -2.4662119698e-12    5.6940047175e-25    2.0761454519e-13   -5.1939516196e-26   -2.8116553597e-11    2.6324092847e-25   -5.6490846784e-11   -5.4437360173e-26   -7.7468774122e-11    1.5733706157e-27    1.8058140581e-12    5.8555558840e-28   -6.0902479084e-16    1.8297706417e-29
  18.0000000   -7.5820510497e-12   -2.9524174708e-26   -1.9637271016e-11    1.8523542195e-25   -8.9778524288e-12    6.4857822610e-26   -1.3506228362e-11    2.9293533063e-25   -3.9430009145e-11   -5.3965601440e-26   -7.6402736692e-11    2.8710591164e-27    1.8811945508e-12    6.4072738986e-28    1.6229247751e-15    2.0398288134e-29
  18.4000000    2.1246933570e-11   -8.2659576061e-27   -2.3631007820e-11   -2.6415353063e-25   -1.9122628100e-11    1.0555171881e-25    1.6182403649e-11    1.7762350289e-25   -2.6866063409e-11   -6.0253112727e-26   -7.6820920625e-11    5.3880282642e-27    1.9097658370e-12    6.6179147724e-28    2.3872936196e-15    5.0654585405e-30
  18.8000000    1.7229520379e-11    1.8681961368e-26   -1.4173329077e-11   -4.7721085658e-25   -2.0299791712e-11    8.1225459432e-26    4.4892191568e-11   -6.9948988169e-26   -2.7495074674e-11   -5.4529094696e-26   -7.8098252270e-11    6.2396747826e-27    1.8491260507e-12    5.8632247704e-28    2.1558172431e-15   -2.1548849831e-29
  19.2000000   -1.0319186187e-11    1.7394496468e-27   -2.7405103573e-12   -4.0893124777e-25   -1.2878116870e-11    3.3887865824e-26    6.6491236333e-11   -3.4973726206e-25   -4.3119927972e-11   -2.4574070976e-26   -7.9585276627e-11    6.1318626984e-27    1.6344925549e-12    4.8697233713e-28    2.3433917832e-16   -8.0125752468e-30
  19.6000000   -2.2006587583e-11    1.3963869084e-26   -5.8301463914e-13   -2.9582747211e-25   -6.9349861973e-12   -1.9856047708e-26    7.5210776898e-11   -5.0295178170e-25   -6.4415427588e-11    9.7296977864e-27   -8.0916556471e-11    3.2701785157e-27    1.2355274088e-12    2.5145038328e-28   -1.6715561950e-15    9.8716091337e-30
  20.0000000   -2.8495521019e-11    4.0591443310e-26   -6.8519027903e-12   -1.5723833815e-25   -9.1572614676e-12   -7.1237852258e-26    6.1258100693e-11   -4.6728424716e-25   -7.6822722672e-11    2.4986552878e-26   -8.1998812917e-11   -1.0505395487e-27    6.7611165286e-13   -5.2253033975e-29   -1.8418782770e-16    1.4076850442e-29
  20.4000000   -9.9765106991e-12   -3.0231739011e-26   -1.0726793840e-11    1.4675744631e-25   -1.4468457893e-11   -7.4738204480e-26    2.0381297336e-11   -2.7296110017e-25   -7.2842235659e-11    8.0729508087e-27   -8.2913379579e-11   -4.0146410609e-27    3.1875120301e-14   -1.5312710313e-28    7.5343320548e-16    2.1835899231e-29
  20.8000000    2.2453758088e-11   -3.0072987102e-26   -1.1602518202e-11    4.8816385099e-25   -1.3976621319e-11   -1.2213799751e-26   -3.4189311681e-11   -3.5699636241e-26   -5.7895970990e-11   -2.7371320376e-26   -8.3640063987e-11   -5.2749713781e-27   -5.9482263988e-13   -2.2034553747e-28    1.0632116287e-15    1.3853915254e-29
  21.2000000    1.5791185679e-11    7.7461066890e-26   -1.0983222141e-11    5.0664921880e-25   -5.8747810659e-12    7.5954560204e-26   -7.3598451260e-11    1.4390711158e-25   -4.3840031789e-11   -6.0844780609e-26   -8.3770169385e-11   -3.4956281024e-27   -1.1198846878e-12   -6.2394652866e-29    1.7445357343e-15   -1.0334541537e-29
  21.6000000   -2.9010465658e-12   -1.2900754774e-26   -6.5345123931e-12    1.4961624239e-25    4.4163237587e-12    1.1407580446e-25   -7.1683457643e-11    1.9353950331e-25   -3.8068744592e-11   -7.5837627677e-26   -8.2653661328e-11   -6.3601355899e-28   -1.4873465755e-12    4.5673715128e-29    2.2152414636e-15   -2.9788773291e-29
  22.0000000    7.2689739785e-12   -1.5083887177e-25   -2.7385132784e-12   -1.4741507891e-25    1.2205934790e-11    5.9785010142e-26   -2.4848771851e-11    1.1045149561e-25   -3.9563602795e-11   -6.8293733584e-26   -8.0145498732e-11    3.4291132339e-27   -1.6761602020e-12    4.1195653301e-29    8.1515309783e-16   -2.6850250666e-29
  22.4000000    3.5779485333e-11    4.7503811522e-26   -7.0072132346e-12   -1.6194343548e-25    1.7967597277e-11   -4.1469549422e-26    4.4181053097e-11   -4.4227488417e-26   -4.3592361199e-11   -3.6939280525e-26   -7.7066390539e-11    4.6803456816e-27   -1.6888330422e-12   -2.0260178440e-28   -5.8846082423e-16   -2.5110889408e-29
  22.8000000    4.7170077790e-11    1.8016566314e-25   -2.2309390744e-11   -8.9786988286e-26    2.3034187391e-11   -1.0181204499e-25    1.0080060016e-10   -1.7392562811e-25   -4.7531541961e-11    3.3497667735e-27   -7.4788696391e-11    4.3044500493e-27   -1.5606382528e-12   -5.7907247002e-28   -1.3206933525e-15   -5.5454288842e-29
  23.2000000   -7.1142264802e-12   -1.3026989233e-26   -4.2108240477e-11   -1.3562572593e-25    2.4208534354e-11   -8.2378129137e-26    1.1786590955e-10   -2.2640691315e-25   -5.1927824650e-11    2.7378924436e-26   -7.4319702941e-11    2.1434985194e-27   -1.3448378351e-12   -9.4809077479e-28   -2.8656748358e-15   -1.1830902501e-28
  23.6000000   -8.0524828713e-11   -1.1401964371e-25   -5.5164311638e-11   -2.4662915121e-25    1.6562520800e-11   -2.4907344134e-26    8.8370330738e-11   -2.1980980785e-25   -5.7614076251e-11    1.5429301157e-26   -7.5775739880e-11    6.2436325641e-28   -1.1134627305e-12   -1.1198405813e-27   -5.3675632484e-15   -9.6080048280e-29
  24.0000000   -6.0165420417e-11   -9.9262817801e-26   -5.6364091736e-11   -1.5434324354e-25    2.0635355399e-12    1.1464139643e-26    2.8981689894e-11   -2.0082246421e-25   -6.3609482355e-11   -2.4107113152e-26   -7.8554008050e-11   -8.8099302406e-29   -9.4713704837e-13   -1.1002346911e-27   -7.2413344144e-15    1.3154360853e-29
  24.4000000    3.5814028947e-11   -2.8092170550e-26   -4.1907136223e-11    9.1327173963e-26   -8.9172475292e-12    1.9672259642e-26   -2.6775787788e-11   -1.9545767370e-25   -6.7969146628e-11   -6.0475200462e-26   -8.1808822156e-11   -1.2262183790e-27   -9.1409559914e-13   -7.8361139762e-28   -9.7473563809e-15    9.4600414300e-29
  24.8000000    7.0688161938e-11    1.7044756831e-25   -1.2564227146e-11    1.8197809610e-25   -7.7798309300e-12    3.0167695268e-26   -4.7199442072e-11   -1.8269342798e-25   -6.9816365088e-11   -7.0987355982e-26   -8.4770850730e-11   -2.0247881449e-27   -1.0299734885e-12   -2.4747311298e-28   -8.2965284908e-15    1.5471263795e-28
  25.2000000    2.6905576373e-12    1.5303917457e-25    1.3762745577e-11    1.2917522779e-25    2.2046245269e-12    4.9920165312e-26   -2.3730648876e-11   -1.4075313631e-25   -6.9734332280e-11   -5.7062005997e-26   -8.6748743618e-11   -1.9345111223e-27   -1.2664044940e-12    4.4539434291e-28   -5.2160616565e-15    1.6306065660e-28
  25.6000000   -7.1008202382e-11   -1.0349273773e-25    2.0203984105e-11    1.0393179584e-25    8.4511516182e-12    4.3486230496e-26    2.3437397484e-11   -7.6335069732e-26   -6.7910633293e-11   -3.4692237962e-26   -8.7156468939e-11   -1.0101393174e-27   -1.5406301040e-12    1.2647788426e-27   -4.3523681234e-15    1.4746804611e-28
  26.0000000   -5.9160846842e-11   -2.1979139812e-25    7.9385379214e-12    1.2999796620e-25    2.4740267908e-12   -5.4463480488e-27    6.1973048267e-11   -2.4571492514e-26   -6.2765789472e-11   -1.8483124382e-26   -8.5728065547e-11   -3.1604648540e-28   -1.7539132863e-12    1.9131960449e-27   -1.2166454902e-15    1.1468612096e-28
  26.4000000    2.0621166842e-11   -9.3268233388e-26   -1.2957155698e-11    7.5290760815e-26   -9.8624641419e-12   -7.0449678449e-26    7.0661435341e-11   -1.1757374486e-26   -5.2674676204e-11   -1.1051622134e-26   -8.2682666830e-11    8.8717805858e-28   -1.8267291992e-12    2.4128918358e-27    2.9192782789e-15    3.0507368410e-30
  26.8000000    6.2829073389e-11    1.7637588743e-25   -2.6552254820e-11   -1.4285450127e-25   -1.3274543181e-11   -7.6968257764e-26    4.9511363425e-11   -4.2113727449e-26   -3.9458302185e-11   -1.4465071211e-26   -7.8791582507e-11    9.9523163743e-28   -1.7274704143e-12    2.5892342642e-27    8.3176118630e-15   -1.2885344003e-28
  27.2000000    2.3094477883e-11    2.5441913602e-25   -2.1435173398e-11   -3.3191330752e-25   -2.5126706345e-13   -8.2614043918e-27    1.3300781652e-11   -9.3913245112e-26   -2.9110835295e-11   -2.8093742779e-26   -7.5168128262e-11    3.4658561249e-28   -1.4635174243e-12    2.3405082178e-27    1.3238406533e-14   -2.0352653807e-28
  27.6000000   -2.0171456599e-11   -6.8703235371e-26   -4.1700342407e-12   -2.3876655014e-25    1.8558548118e-11    8.8727920966e-26   -2.0034886272e-11   -1.4126951819e-25   -2.7661943120e-11   -4.8114002542e-26   -7.2834261983e-11    3.5953683982e-28   -1.0808561685e-12    1.6251841978e-27    1.4176979996e-14   -2.0329699457e-28
  28.0000000   -4.7301184199e-12   -3.1708451107e-25    1.4485391453e-11    4.8371310557e-26    2.5034165994e-11    1.3092622455e-25   -3.7411873698e-11   -1.6506386551e-25   -3.5671229235e-11   -6.5013709887e-26   -7.2317774711e-11    9.1070273628e-28   -6.3739944776e-13    6.8174864280e-28    8.4264222497e-15   -2.0399692230e-28
  28.4000000    3.0068284016e-11   -5.8842081644e-26    2.7684216710e-11    2.4003199693e-25    1.4183684172e-11    8.6408483238e-26   -3.4486332011e-11   -1.5454426636e-25   -4.6974554701e-11   -6.9674223075e-26   -7.3578176141e-11    2.4316890991e-27   -1.7921963152e-13   -3.2573180476e-28   -1.1774655074e-15   -1.2996106475e-28
  28.8000000    3.9213208503e-11    3.3106134734e-25    3.1033243170e-11    2.0626107001e-25   -5.1661336998e-13   -1.3637908959e-26   -1.6174448840e-11   -1.2119385934e-25   -5.3407794191e-11   -6.0769201564e-26   -7.6088890757e-11    3.5821853737e-27    2.7158897260e-13   -1.2898933017e-27   -1.2112447785e-14    1.5710917227e-30
  29.2000000    2.8274461095e-11    1.8998876625e-25    2.7871451311e-11    5.5235060317e-26   -3.3616472227e-12   -1.0221236919e-25    7.4830184508e-12   -8.4337264464e-26   -5.0838242433e-11   -4.5302955419e-26   -7.9150479539e-11    2.8833292829e-27    7.0460111805e-13   -1.8596733305e-27   -1.8357087801e-14    1.2891889754e-28
  29.6000000   -8.5025300444e-12   -2.1275886185e-25    2.0017860749e-11   -2.3339119568e-26    6.1351835817e-12   -1.3112270048e-25    2.8318334105e-11   -6.8989099643e-26   -4.1500239225e-11   -2.9202865607e-26   -8.2148868103e-11    1.1161085013e-27    1.1249150356e-12   -2.1988657328e-27   -2.1866064501e-14    1.9147287846e-28
  30.0000000   -6.2175624555e-11   -1.5840477901e-25    6.7535773536e-12   -3.5356182615e-26    1.4727768777e-11   -9.7771861293e-26    4.4150674840e-11   -7.7980417820e-26   -3.1473814413e-11   -1.4852371359e-26   -8.4642540506e-11   -1.6269589998e-27    1.5333944015e-12   -2.3201966588e-27   -1.8323440777e-14    2.2610953159e-28
  30.4000000   -6.3550381318e-11    1.0133899379e-25   -2.6890689519e-12   -5.5574895884e-26    1.2141163434e-11   -1.8239585272e-26    5.5898117487e-11   -1.0356273904e-25   -2.6373631056e-11   -5.9387286396e-27   -8.6335938203e-11   -3.0958242843e-27    1.9195707227e-12   -2.0197648309e-27   -6.5323174593e-15    2.5781760733e-28
