#       time       r = 30.000000       r = 60.000000       r = 90.000000
  28.8000000   -9.0297590650e-14   -9.0297424039e-14   -9.0297424039e-14
  29.2000000    2.9902975235e-14    2.9902793135e-14    2.9902793135e-14
  29.6000000    7.4820531328e-15    7.4813575897e-15    7.4813575897e-15
  30.0000000   -1.6774074157e-14   -1.6774095384e-14   -1.6774095384e-14
  30.4000000   -2.6346635727e-15   -2.6335979299e-15   -2.6335979299e-15
  30.8000000   -2.7280645000e-14   -2.7280904998e-14   -2.7280904998e-14
  31.2000000   -1.6881757399e-14   -1.6883037664e-14   -1.6883037664e-14
  31.6000000   -6.6177017504e-14   -6.6176912295e-14   -6.6176912295e-14
  32.0000000    4.1538948003e-14    4.1539386056e-14    4.1539386056e-14
  32.4000000   -7.5954584086e-14   -7.5954368983e-14   -7.5954368983e-14
  32.8000000    6.6962362241e-14    6.6962507015e-14    6.6962507015e-14
  33.2000000   -2.4304737413e-14   -2.4305024664e-14   -2.4305024664e-14
  33.6000000   -4.2219733140e-15   -4.2220095404e-15   -4.2220095404e-15
  34.0000000    3.0152783089e-14    3.0153019482e-14    3.0153019482e-14
  34.4000000   -1.7232495860e-14   -1.7232468480e-14   -1.7232468480e-14
  34.8000000    3.1127944076e-14    3.1127796459e-14    3.1127796458e-14
  35.2000000   -4.5673725852e-14   -4.5673814339e-14   -4.5673814339e-14
  35.6000000    3.8349372307e-14    3.8349400749e-14    3.8349400749e-14
  36.0000000   -6.6032771401e-14   -6.6032761721e-14   -6.6032761720e-14
  36.4000000    3.3750727335e-14    3.3750672367e-14    3.3750672364e-14
  36.8000000   -4.9302081339e-14   -4.9302102504e-14   -4.9302102504e-14
  37.2000000    1.5380059710e-14    1.5380119662e-14    1.5380119662e-14
  37.6000000   -1.9532763418e-14   -1.9532690865e-14   -1.9532690863e-14
  38.0000000   -2.1572518245e-15   -2.1572245432e-15   -2.1572245416e-15
  38.4000000    8.6891082410e-15    8.6890880578e-15    8.6890880570e-15
  38.8000000   -2.1931600033e-14   -2.1931654892e-14   -2.1931654893e-14
  39.2000000    1.6209556862e-14    1.6209494768e-14    1.6209494770e-14
  39.6000000   -1.8746404234e-14   -1.8746436163e-14   -1.8746436162e-14
  40.0000000    1.3119370145e-14    1.3119373303e-14    1.3119373304e-14
  40.4000000   -2.6476247017e-14   -2.6476220209e-14   -2.6476220208e-14
  40.8000000    2.7795020447e-14    2.7795056075e-14    2.7795056077e-14
  41.2000000   -3.9664248903e-14   -3.9664216014e-14   -3.9664216015e-14
  41.6000000    4.3708146894e-14    4.3708180557e-14    4.3708180557e-14
  42.0000000   -4.6547179044e-14   -4.6547156415e-14   -4.6547156418e-14
  42.4000000    4.5744899825e-14    4.5744896779e-14    4.5744896778e-14
  42.8000000   -3.4740855294e-14   -3.4740881198e-14   -3.4740881196e-14
  43.2000000    3.2983967533e-14    3.2983926825e-14    3.2983926826e-14
  43.6000000   -2.7514948746e-14   -2.7514982333e-14   -2.7514982331e-14
  44.0000000    2.7806285128e-14    2.7806271679e-14    2.7806271678e-14
  44.4000000   -2.4447795427e-14   -2.4447792766e-14   -2.4447792766e-14
  44.8000000    1.8484554775e-14    1.8484557590e-14    1.8484557593e-14
  45.2000000   -3.5062136652e-15   -3.5062086881e-15   -3.5062086881e-15
  45.6000000    1.8946093646e-15    1.8946204207e-15    1.8946204199e-15
  46.0000000    6.9074758645e-15    6.9074800658e-15    6.9074800666e-15
  46.4000000   -3.1683765710e-15   -3.1683793438e-15   -3.1683793438e-15
  46.8000000    3.4577609595e-15    3.4577594176e-15    3.4577594185e-15
  47.2000000   -2.1387580537e-15   -2.1387614195e-15   -2.1387614178e-15
  47.6000000   -1.0791177100e-15   -1.0791209691e-15   -1.0791209691e-15
  48.0000000    1.0220872083e-15    1.0220932475e-15    1.0220932475e-15
  48.4000000   -5.6956901063e-16   -5.6955815554e-16   -5.6955815636e-16
  48.8000000    6.8215970874e-15    6.8216082916e-15    6.8216082924e-15
  49.2000000   -1.0004303117e-14   -1.0004290795e-14   -1.0004290793e-14
  49.6000000    1.9404907663e-14    1.9404918751e-14    1.9404918750e-14
  50.0000000   -1.9703475713e-14   -1.9703464206e-14   -1.9703464208e-14
  50.4000000    2.3154003762e-14    2.3154017234e-14    2.3154017231e-14
  50.8000000   -1.8457738251e-14   -1.8457725510e-14   -1.8457725511e-14
  51.2000000    1.9533388652e-14    1.9533395795e-14    1.9533395794e-14
  51.6000000   -1.3606341901e-14   -1.3606343184e-14   -1.3606343185e-14
  52.0000000    1.2794885434e-14    1.2794879420e-14    1.2794879422e-14
  52.4000000   -8.8120143578e-15   -8.8120181488e-15   -8.8120181488e-15
  52.8000000    7.5570236749e-15    7.5570250298e-15    7.5570250298e-15
  53.2000000   -3.8348105639e-15   -3.8348078946e-15   -3.8348078970e-15
  53.6000000    1.4758723042e-15    1.4758720734e-15    1.4758720742e-15
  54.0000000    1.5163580389e-15    1.5163547955e-15    1.5163547963e-15
  54.4000000   -2.4345758989e-15   -2.4345793871e-15   -2.4345793863e-15
  54.8000000    4.4032209269e-15    4.4032171111e-15    4.4032171103e-15
  55.2000000   -4.2917570068e-15   -4.2917625365e-15   -4.2917625332e-15
  55.6000000    5.6890292741e-15    5.6890234706e-15    5.6890234706e-15
  56.0000000   -5.4516135697e-15   -5.4516183756e-15   -5.4516183814e-15
  56.4000000    6.4060949806e-15    6.4060877403e-15    6.4060877354e-15
  56.8000000   -6.6897256662e-15   -6.6897371342e-15   -6.6897371268e-15
  57.2000000    8.5630949443e-15    8.5630836492e-15    8.5630836674e-15
  57.6000000   -9.0394969457e-15   -9.0395042952e-15   -9.0395042902e-15
  58.0000000    1.0062485240e-14    1.0062481379e-14    1.0062481374e-14
  58.4000000   -9.2789597401e-15   -9.2789641895e-15   -9.2789641879e-15
  58.8000000    9.5414733773e-15    9.5414685317e-15    9.5414685449e-15
  59.2000000   -8.4584021080e-15   -8.4584026175e-15   -8.4584026084e-15
  59.6000000    7.4648548055e-15    7.4648580513e-15    7.4648580488e-15
  60.0000000   -6.6296579145e-15   -6.6296569566e-15   -6.6296569640e-15
  60.4000000    5.1410710303e-15    5.1410688333e-15    5.1410688267e-15
  60.8000000   -4.7421237093e-15   -4.7421254704e-15   -4.7421254844e-15
  61.2000000    3.1880796625e-15    3.1880796666e-15    3.1880796534e-15
  61.6000000   -2.4707420352e-15   -2.4707447360e-15   -2.4707447517e-15
  62.0000000    4.6933230128e-16    4.6932681625e-16    4.6932680136e-16
  62.4000000    3.3528156850e-16    3.3527789830e-16    3.3527787927e-16
  62.8000000   -7.4722752988e-16   -7.4722967972e-16   -7.4722969875e-16
