#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            60.000000           60.000000          100.000000          100.000000          120.000000          120.000000          140.000000          140.000000          160.000000          160.000000          180.000000          180.000000          200.000000          200.000000          220.000000          220.000000
   8.4000000   -2.6645845505e-15    8.4100860469e-15   -2.0848492161e-11    2.0670530431e-11   -6.9422194081e-12    3.3027436820e-12    1.8413816705e-11   -4.0986209999e-11   -6.3038218256e-12   -1.4279467151e-11    2.5591377242e-13   -2.1841172822e-12   -4.3237981295e-15    5.2662081826e-14   -5.9158560990e-16    2.7832310323e-16
   8.8000000   -1.1641689306e-14    2.8453615078e-15   -5.2922880699e-12    5.4615072606e-12   -3.9464045284e-12   -1.6990646468e-13    7.8789378077e-12   -4.2388241307e-11   -5.8849994446e-12   -1.1758063143e-11    6.4526421367e-13   -6.6538497774e-13    3.7953253913e-14    9.3915612133e-14   -9.5065243313e-16   -3.8735636218e-16
   9.2000000    5.4192355821e-15   -1.2585837055e-14    4.0278497036e-11   -3.9798347781e-11   -2.1745895336e-12   -2.1065061365e-13   -6.2720235726e-12   -3.1447896178e-11   -2.9240670138e-12   -2.8649059502e-12    2.4320514680e-13    4.3811974216e-13    7.6300976809e-14    1.1400635864e-13   -6.4713727855e-16   -7.1842422543e-16
   9.6000000    2.6212158883e-15   -4.2943407479e-15    4.5023087733e-11   -4.4653178880e-11    1.6861377865e-12   -7.6141370590e-13   -1.4718545870e-11   -1.3277564361e-11    1.5004941821e-12    6.0716685045e-12   -4.2726967117e-13    1.2360801740e-12    1.0070306549e-13    1.1164666588e-13   -2.5648507061e-16   -1.0268933805e-15
  10.0000000   -3.0462425710e-16    1.4024154753e-14   -1.0329179876e-11    1.0259757549e-11    6.0735343877e-12   -1.7860120090e-12   -1.1765981540e-11    5.6352559820e-12    5.3019892755e-12    9.5661460054e-12   -6.4141676600e-13    2.0477624671e-12    1.0739595052e-13    9.2198376795e-14   -1.7391528737e-16   -7.3294407260e-16
  10.4000000   -4.5776711801e-15   -1.2911397863e-14   -4.4097914864e-11    4.3853128959e-11    7.6738486718e-12   -1.9190929969e-12   -5.4531173744e-13    1.6143659868e-11    5.9370813299e-12    5.8666561341e-12   -1.8509067936e-13    2.6608955996e-12    9.7364213453e-14    6.4265309034e-14    4.5556450053e-16   -8.7462929771e-16
  10.8000000   -1.7426395293e-14   -7.5686037816e-15   -1.4722112180e-12    1.8616166846e-12    1.0187981468e-11   -6.1422050463e-12    9.3441395773e-12    1.1131139369e-11    2.6300540459e-12   -1.8207256930e-12    4.6405646802e-13    2.5228207649e-12    7.4682776613e-14    3.6455286553e-14    7.5746099438e-18   -3.2527068979e-16
  11.2000000   -3.0607980520e-16    2.6740940766e-14    3.3844129470e-11   -3.2353819508e-11    8.5158093568e-12   -9.0290579546e-12    9.4705404285e-12   -5.0157824349e-12   -2.2917184109e-12   -7.0512529389e-12    6.9567399199e-13    1.5374799325e-12    4.2779842510e-14    1.4149387352e-14   -8.8871518187e-17   -9.6694799409e-16
  11.6000000   -1.0650860787e-14    6.2950935091e-15    5.5025537181e-12   -3.5953366093e-12   -1.7964670860e-12   -3.9421303305e-12   -4.3138147095e-13   -1.7477311653e-11   -5.1892782362e-12   -4.9561386580e-12    3.9063565574e-13    2.5597725012e-13    8.3996314723e-15   -5.2565940860e-16   -6.7540430067e-16   -8.6162339905e-16
  12.0000000    2.3937723207e-14   -2.0066815140e-14   -3.0515584854e-11    3.1310155950e-11   -1.0908251994e-11    2.3799827567e-12   -1.1855868493e-11   -1.5279843766e-11   -4.3260624193e-12    3.2556512761e-12   -7.6706253626e-14   -7.9179643161e-13   -2.2429461248e-14   -9.6307667426e-15   -1.7382467829e-15   -4.3104931282e-16
  12.4000000    7.3612683318e-15    5.1226394147e-15   -2.0453119085e-11    1.9206802972e-11   -1.0556659360e-11    3.9838858132e-12   -1.5180192038e-11   -1.2915747228e-12   -1.0356552552e-12    1.0866824725e-11   -3.5193065810e-13   -1.5605493284e-12   -4.5345719217e-14   -1.8728923737e-14   -1.7257997776e-16   -3.3459544058e-16
  12.8000000   -4.8951846632e-14    2.9722514622e-14    1.8580791077e-11   -2.1194849245e-11   -5.5124858970e-12    5.3639258322e-12   -8.8681906058e-12    1.3278751179e-11    1.9124142131e-12    1.1329953622e-11   -4.2807802133e-13   -2.1811138000e-12   -5.8744110616e-14   -3.6873870070e-14    7.0079844336e-16    6.6739320056e-17
  13.2000000   -2.5540898450e-15    1.0984794155e-14    3.9521686625e-11   -4.1497463022e-11   -1.8540153803e-12    9.2072837446e-12   -1.7868218241e-13    2.0147179182e-11    2.5723080409e-12    3.7746590949e-12   -4.7882172912e-13   -2.5168281163e-12   -6.4267617477e-14   -6.6963707430e-14    2.9992990164e-16    5.6429181393e-16
  13.6000000   -6.6340048793e-14    5.5474465053e-14    2.8291778835e-11   -2.8033891127e-11    3.2460696524e-12    8.0200382067e-12    3.1781859205e-12    1.8055118678e-11    8.5937825204e-13   -6.4825113933e-12   -5.3168534346e-13   -2.2452964878e-12   -6.3135975010e-14   -1.0846064706e-13    2.8433253251e-17    5.8896570067e-16
  14.0000000    1.3464562453e-13   -1.3598090616e-13   -2.2661751729e-14    1.3859716521e-12    1.0467846171e-11   -1.3700054846e-12    3.9113609651e-13    9.7068034741e-12   -1.7721346548e-12   -1.2351599485e-11   -4.6320302935e-13   -1.3100017101e-12   -5.7118044049e-14   -1.5137008178e-13    5.9421590877e-16    6.7212695375e-16
  14.4000000    2.7233996748e-13   -2.2355102156e-13   -1.9771903326e-11    1.9758729606e-11    1.2172560539e-11   -9.9017057107e-12   -3.5674258886e-12   -1.4004229808e-12   -3.4692678041e-12   -1.0315491939e-11   -2.2000023627e-13   -8.2952632655e-14   -4.6252276442e-14   -1.8132037812e-13    5.9725422752e-16   -5.1310979611e-17
  14.8000000   -5.3407309849e-13    5.6242275686e-13   -1.5751239995e-11    1.3516896106e-11    3.7188791774e-12   -9.0230833706e-12   -4.2565576254e-12   -1.1575221917e-11   -3.2565785311e-12   -2.5177000436e-12    9.6357491409e-14    9.1303970940e-13   -3.1609526316e-14   -1.8955289521e-13    5.7625703971e-16    1.2886097230e-16
  15.2000000   -2.0327322822e-13    8.0304444312e-14   -1.2068010517e-12   -2.3888302073e-12   -8.9754257407e-12   -1.0624566375e-12   -1.4841452169e-12   -1.7259627015e-11   -1.5095885263e-12    5.5240585215e-12    3.4738601054e-13    1.3655574310e-12   -1.7550975341e-14   -1.7142372576e-13    2.7979821244e-16    3.5231639783e-16
  15.6000000    1.1811489193e-12   -1.2090281493e-12    3.1399721980e-12   -6.6080971542e-12   -1.5661025585e-11    5.3927815505e-12    2.0572438318e-12   -1.6739909168e-11    6.8216963814e-13    9.1498713598e-12    4.7353029177e-13    1.2827222166e-12   -1.0130591186e-14   -1.3236842634e-13   -1.0226906728e-16   -3.3646612048e-16
  16.0000000   -4.4549325524e-13    6.5808556249e-13   -7.1366437971e-12    5.8896141975e-12   -1.2597886660e-11    6.3622869011e-12    3.7184036986e-12   -1.1523167480e-11    2.4437228200e-12    7.1989986388e-12    4.6747296728e-13    8.6932521706e-13   -1.6860240000e-14   -8.1469425994e-14    1.5223563019e-16   -8.1747102572e-16
  16.4000000   -1.9255340191e-12    1.8025464187e-12   -1.3514339134e-11    1.6107827040e-11   -3.4740070649e-12    3.6486656155e-12    2.2341933119e-12   -5.1711829611e-12    3.3302344264e-12    1.6470640661e-12    3.4001979933e-13    3.8849354924e-13   -3.8039699492e-14   -2.8413444244e-14   -5.0884732940e-16    9.9570582675e-18
  16.8000000    1.4213829015e-12   -1.7236242685e-12   -5.3412875875e-12    1.0881093539e-11    6.3266938815e-12   -4.1954608534e-13   -2.0576011298e-12   -4.4956103156e-13    3.0076076770e-12   -4.1681401147e-12    1.4893516515e-13    7.5717022715e-14   -6.8195125342e-14    1.9602335173e-14   -7.2886166991e-16    7.9601986238e-16
  17.2000000    1.7609551174e-12   -1.6490244320e-12    5.4646718252e-12    5.8624359464e-13    1.2827971798e-11   -4.6893675842e-12   -6.8902872689e-12    1.9862445544e-12    1.3212312749e-12   -7.1159894491e-12    6.5703026695e-15    5.6606773145e-14   -9.6621716078e-14    5.5750570988e-14   -9.2676946739e-17    1.7717696374e-15
  17.6000000   -3.0163921420e-12    2.9648319244e-12    1.1045176519e-11   -6.4527577637e-12    1.3116119320e-11   -7.0912870060e-12   -9.2057827086e-12    2.4516143960e-12   -1.2121049453e-12   -5.5971979881e-12   -1.6803409379e-14    2.6740790666e-13   -1.1775335304e-13    7.8619589828e-14    9.3876342678e-16    8.2538564764e-16
  18.0000000   -1.1083935792e-15   -7.9550661169e-14    7.0557545403e-12   -6.2575801910e-12    5.4907253557e-12   -4.2800043218e-12   -7.9658246826e-12    9.1211051793e-13   -3.3304880788e-12   -5.1750581897e-13    2.1929623366e-14    4.7857055791e-13   -1.2594343825e-13    8.2790547300e-14    9.1852612545e-16   -6.1018799504e-17
  18.4000000    6.0460397374e-12   -5.6929542387e-12   -5.3226070498e-12    8.4561802060e-13   -6.8884492679e-12    3.2567694316e-12   -5.3481955334e-12   -2.6458606973e-12   -3.8747748863e-12    5.0629959603e-12   -1.2435711726e-14    4.8083991757e-13   -1.1684659184e-13    6.5482222748e-14    1.0058900571e-15   -2.1636762308e-16
  18.8000000    1.5020695045e-13    2.5806592523e-13   -1.3767635939e-11    7.1855339762e-12   -1.6319766908e-11    9.8552802712e-12   -4.0889983887e-12   -7.1069467120e-12   -2.7664068670e-12    7.8917588140e-12   -1.8445963840e-13    2.7455031975e-13   -8.9786093074e-14    2.6548065328e-14   -1.1216445024e-16   -4.0581086496e-16
  19.2000000   -5.2447129327e-12    5.9819948096e-12   -1.0633059818e-11    7.7071774716e-12   -1.7197129335e-11    1.0768155272e-11   -4.1449334448e-12   -1.0351456372e-11   -1.0521309002e-12    6.8128062237e-12   -4.2008683948e-13    3.9222201207e-14   -4.7218191235e-14   -3.5464562778e-14   -5.5071942000e-16   -8.0887956610e-16
  19.6000000   -1.5460872121e-12    2.0682656945e-12    1.8351755723e-12    9.4453254718e-13   -9.8848636028e-12    6.3998026135e-12   -3.1614051313e-12   -1.0595606422e-11    1.0831300919e-13    3.2281225024e-12   -5.7879464665e-13   -4.8085674439e-14    4.3354307257e-15   -1.0294069833e-13   -9.4862782479e-17   -9.7902228970e-18
  20.0000000   -1.8060257899e-12    5.9633914899e-13    8.3411257861e-12   -2.9606308914e-12    5.3077794990e-13    1.0006378214e-12    1.1468932804e-13   -7.4594102765e-12    4.2135600864e-13   -4.3288170483e-13   -5.5517235159e-13    4.3472447078e-14    5.7062271377e-14   -1.6251792043e-13   -4.9986102434e-16    3.6014969392e-16
  20.4000000   -1.3322238757e-12   -3.3963883160e-13   -8.8914789604e-13    5.2240410633e-12    8.7406308674e-12   -2.1842595118e-12    4.0602250230e-12   -2.0949484064e-12    4.4507766896e-13   -2.5669509357e-12   -3.4524469324e-13    2.2976930200e-13    9.9131391984e-14   -1.9707921717e-13   -1.8624219770e-15    4.2268088582e-16
  20.8000000    5.0152364557e-12   -5.0568302901e-12   -9.0674628940e-12    1.0680691569e-11    1.2952594108e-11   -4.0336744776e-12    5.9329050960e-12    3.1391213036e-12    8.0328816605e-13   -2.9981114024e-12   -3.3520308057e-14    4.3421569113e-13    1.2170580160e-13   -2.0105279395e-13   -2.5790937434e-15    1.6767355452e-15
  21.2000000    5.7260627694e-13   -2.2312679699e-13   -4.6166425115e-12    1.9393109053e-12    1.3742347907e-11   -6.3479973746e-12    4.5579770618e-12    5.2941251071e-12    1.5316417320e-12   -2.4265329779e-12    2.3516558979e-13    6.3438504834e-13    1.2321816692e-13   -1.7018178798e-13   -2.0311961887e-15    5.2163673785e-16
  21.6000000   -9.2105630192e-12    8.9569251415e-12    3.9428553895e-12   -1.1034051454e-11    1.1049317234e-11   -7.6791130721e-12    1.2121702559e-12    2.3212403482e-12    2.1238230415e-12   -1.6110035751e-12    3.2515043591e-13    8.2503307207e-13    1.0787879032e-13   -1.1299652743e-13   -8.4017982630e-17    2.4620182738e-16
  22.0000000   -6.7260021362e-13    6.4071640575e-13    7.3037550664e-12   -1.5552748390e-11    4.3213706371e-12   -4.9757013674e-12   -1.6901658477e-12   -5.0533630362e-12    2.0896625334e-12   -8.8154235979e-13    1.6319016268e-13    9.9194779413e-13    8.4840814086e-14   -4.5991046998e-14    2.6304771352e-15    6.5963553222e-16
  22.4000000    1.7843554232e-11   -1.7253059260e-11    1.2799878084e-12   -6.0512028583e-12   -4.9889919686e-12    1.5124065192e-12   -2.4755539950e-12   -1.3094240658e-11    1.3921386088e-12   -1.3218887535e-13   -2.1355980231e-13    1.1049423470e-12    6.4589044829e-14    1.6099826933e-14    4.9503860429e-15    2.3993635432e-15
  22.8000000    1.5486458490e-11   -1.4174819746e-11   -8.7544674442e-12    9.3597082441e-12   -1.2847552467e-11    7.4323204215e-12   -1.1161600257e-12   -1.7370154795e-11    4.2712286554e-13    8.4543051087e-13   -6.6653352300e-13    1.1421459948e-12    5.0929562227e-14    5.5149598124e-14    4.8913936005e-15    2.8747810005e-15
  23.2000000   -7.6323025815e-12    8.9680120866e-12   -1.2110817176e-11    1.6527510484e-11   -1.5290149650e-11    8.8549679362e-12    1.1501887025e-12   -1.5876988290e-11   -3.3358646768e-13    2.0286789027e-12   -1.0495725116e-12    1.1027301916e-12    4.5533527783e-14    6.3224951056e-14    2.6292748132e-15    6.5496036580e-16
  23.6000000   -2.2404505802e-11    2.1558862950e-11   -8.4991163684e-12    1.3902869651e-11   -1.1303663809e-11    6.0468866441e-12    2.9231208548e-12   -1.0032937777e-11   -6.7844884341e-13    3.1397609792e-12   -1.2610509244e-12    9.9759453986e-13    4.2776126214e-14    3.8856460573e-14    1.3323513993e-15   -1.1405023667e-15
  24.0000000   -1.1441545528e-11    9.9362633695e-12   -6.0924586122e-12    1.0113308797e-11   -3.3764976620e-12    2.2045539789e-12    3.3268565090e-12   -3.1239043304e-12   -7.0908671916e-13    3.8546817509e-12   -1.2606509949e-12    8.6438068753e-13    3.6088206315e-14   -9.8911477263e-15    1.6210342340e-15   -3.5576323690e-15
  24.4000000    1.4850754825e-11   -1.4031049017e-11   -7.8928542824e-12    9.0422202005e-12    4.7605883566e-12   -8.9865067875e-13    1.9224222680e-12    1.8980374394e-12   -6.2037279185e-13    4.0072195488e-12   -1.0745481124e-12    7.2730613849e-13    2.3083695387e-14   -7.1703075570e-14    7.0964562822e-16   -5.3410964304e-15
  24.8000000    2.1543773330e-11   -2.0972583482e-11   -7.7353639451e-12    6.0774128020e-12    1.0613719169e-11   -4.3944608548e-12   -1.1822069274e-12    3.6238836253e-12   -5.7416447832e-13    3.5690889422e-12   -7.7233425399e-13    6.0338298932e-13    9.9673276651e-16   -1.3426057578e-13   -8.3285219979e-16   -6.3998073837e-15
  25.2000000   -6.9811268339e-12    5.2489754181e-12   -4.5734800143e-13   -2.2188369813e-12    1.2886693439e-11   -8.8187291848e-12   -4.7141633978e-12    2.2451674373e-12   -6.8567157268e-13    2.5612535889e-12   -4.3296620978e-13    4.8952153325e-13   -2.9237895322e-14   -1.8429851360e-13   -3.2789619486e-15   -5.3618770348e-15
  25.6000000   -3.1151076535e-11    2.9771971259e-11    6.0414897262e-12   -8.0664160383e-12    1.0625779542e-11   -1.1239836110e-11   -6.4518966396e-12   -8.4545434698e-13   -1.0370747713e-12    1.1462479627e-12   -1.2150253193e-13    3.5436484830e-13   -6.5581972195e-14   -2.2101555952e-13   -2.5709856832e-15   -1.6928439395e-15
  26.0000000   -1.3210170303e-11    1.2400431042e-11    2.0513549281e-12   -3.5292679827e-12    4.2353909149e-12   -8.3160678214e-12   -4.9564821993e-12   -3.7518706596e-12   -1.6156319443e-12   -3.1214295156e-13    1.0593880751e-13    1.7588304465e-13   -1.0465431659e-13   -2.4915830437e-13   -6.0294867121e-16    1.5629630286e-15
  26.4000000    2.2476198876e-11   -2.3301588078e-11   -5.6849718536e-12    4.8811245567e-12   -3.3218939819e-12   -1.2332583940e-12   -1.2040833989e-12   -4.9540162214e-12   -2.2056055070e-12   -1.3776752381e-12    2.2501303088e-13   -3.1727978058e-14   -1.3800603443e-13   -2.7582104614e-13    1.9076975918e-15    5.6823713135e-15
  26.8000000    2.7426735582e-11   -2.4837178477e-11   -7.4044787887e-12    8.9231136273e-12   -8.3134535545e-12    4.9711369601e-12    1.9533872511e-12   -4.0872239906e-12   -2.4654548794e-12   -1.8170180618e-12    2.3084671395e-13   -2.2168625774e-13   -1.5997696393e-13   -3.0995927401e-13    4.1275879374e-15    5.6685659551e-15
  27.2000000   -1.8146759541e-12    7.7155595646e-12   -5.1463996416e-12    1.0103450239e-11   -9.0525401230e-12    6.5094711492e-12    2.2497551788e-12   -2.0667577866e-12   -2.1101402715e-12   -1.7538654586e-12    1.5558091022e-13   -3.3722444633e-13   -1.5987743295e-13   -3.5750491338e-13    6.9496736157e-15    4.8945960430e-15
  27.6000000   -2.3615505792e-11    2.6453690324e-11   -1.3439607889e-12    8.2773173611e-12   -6.2891044088e-12    3.9469024394e-12   -1.3843318880e-13   -3.8265930558e-13   -1.1168996154e-12   -1.5311219120e-12    4.7448885079e-14   -3.5081636779e-13   -1.3411582839e-13   -4.1350987160e-13    8.6485798410e-15    3.1105243095e-15
  28.0000000   -8.3203361859e-12    5.8730288386e-12    4.8901587580e-12    9.0751155674e-13   -1.6148726467e-12    4.7209259549e-13   -3.1212369279e-12   -9.2145789598e-14    2.4680874603e-13   -1.4212812385e-12   -5.4295041618e-14   -2.7334872885e-13   -8.1204487896e-14   -4.6867319388e-13    9.2010605021e-15    7.6703042675e-16
  28.4000000    1.9991919944e-11   -2.4258061656e-11    9.2189240746e-12   -7.6603155282e-12    3.6060377023e-12   -1.5802273665e-12   -4.7296849072e-12   -1.2914216262e-12    1.5506791464e-12   -1.4908708575e-12   -1.3202173861e-13   -1.4817508536e-13   -9.7920377435e-15   -5.1163049591e-13    1.0303173615e-14   -3.1643358271e-16
  28.8000000    1.9129823228e-11   -2.3831468646e-11    5.4174117532e-12   -9.3025489490e-12    8.2307098775e-12   -2.3071780687e-12   -4.3768060800e-12   -3.2888632841e-12    2.3764951574e-12   -1.6535489266e-12   -1.9039608741e-13   -1.3255314564e-14    7.0390369286e-14   -5.2961871560e-13    9.2651913548e-15   -1.0977017988e-15
  29.2000000   -4.8614544739e-12    1.7697200098e-12   -4.0987294528e-12   -3.3243040643e-12    1.0920653853e-11   -2.8614631232e-12   -2.6734714250e-12   -5.1221809144e-12    2.5323787141e-12   -1.8016212612e-12   -2.3511453480e-13    1.0686554168e-13    1.4227697317e-13   -5.1295434116e-13    7.2040363188e-15   -2.6589968244e-15
  29.6000000   -1.6658417564e-11    1.8207394300e-11   -7.9801240190e-12    7.0328392234e-13    1.0174617925e-11   -3.3509065694e-12   -6.5768797228e-13   -6.0243997946e-12    2.1095620631e-12   -1.8561944361e-12   -2.5452771622e-13    2.0250306665e-13    1.9606468930e-13   -4.5980607482e-13    2.7275957258e-15   -4.8290179936e-15
  30.0000000   -8.8175803073e-12    1.2103996208e-11   -2.0642849351e-12   -2.0421466035e-12    5.3922547147e-12   -2.8495949635e-12    8.0436292047e-13   -5.6711656806e-12    1.4540767475e-12   -1.7095643727e-12   -2.1844960518e-13    2.8934281754e-13    2.2594976756e-13   -3.7142504808e-13   -4.0140489791e-15   -7.7119512418e-15
  30.4000000    3.3504210084e-12   -1.7732295759e-12    4.2877673063e-12   -4.5966202351e-12   -1.7018795561e-12   -1.1634758558e-12    1.2422156864e-12   -4.3155911794e-12    9.8145854530e-13   -1.2910199658e-12   -9.3573269393e-14    3.8971280959e-13    2.2911266056e-13   -2.5427376792e-13   -6.4673677357e-15   -1.1158892981e-14
