#       time             L^2_Ham             L^2_Mom
 185.6000000    2.7358133259e+02    4.7931395209e+02
 186.4000000    3.1314686292e+02    4.5509022954e+02
 187.2000000    2.7358133343e+02    4.7931875896e+02
 188.0000000    2.5075555005e+02    3.8878310172e+02
 188.8000000    2.5075555049e+02    3.8878310174e+02
 189.6000000    2.5075555093e+02    3.8878310175e+02
 190.4000000    2.5049406171e+02    3.8944291647e+02
 191.2000000    2.5120288482e+02    3.8901852998e+02
 192.0000000    2.5120737248e+02    3.8901700067e+02
 192.8000000    2.5101596216e+02    3.8893197862e+02
 193.6000000    2.5101373139e+02                -nan
 194.4000000    2.5087731762e+02    3.8861742361e+02
 195.2000000                -nan                -nan
 196.0000000    2.5087505794e+02    3.8860876300e+02
 196.8000000                -nan                -nan
 197.6000000    2.5087505879e+02    3.8860876304e+02
 198.4000000                -nan                -nan
 199.2000000    2.5087505965e+02    3.8860876307e+02
 200.0000000                -nan                -nan
 200.8000000    1.8287790051e+02    1.7320879343e+02
 201.6000000                -nan                -nan
 202.4000000    1.8213728587e+02    2.0688953036e+02
 203.2000000                -nan                -nan
 204.0000000    1.8391498064e+02    2.1203484990e+02
 204.8000000                -nan                -nan
 205.6000000    2.0170657481e+02    2.3188078112e+02
 206.4000000                -nan                -nan
 207.2000000    1.8229645511e+02    2.3877790952e+02
 208.0000000                -nan                -nan
 208.8000000    1.8215274860e+02    3.8810345510e+02
 209.6000000                -nan                -nan
 210.4000000    1.8806226865e+02    2.6502074688e+02
 211.2000000                -nan                -nan
 212.0000000    2.0167914513e+02    3.8561735078e+02
 212.8000000                -nan                -nan
 213.6000000    1.8858004533e+02    2.5815563038e+02
 214.4000000                -nan                -nan
 215.2000000    4.8139515364e+01    4.0325912633e+02
 216.0000000                -nan                -nan
 216.8000000    1.4986848840e+02    3.9257113349e+02
 217.6000000                -nan                -nan
 218.4000000    2.4757934266e+02    2.9608569403e+02
 219.2000000                -nan                -nan
 220.0000000    1.8497542942e+02    3.5476830976e+02
 220.8000000                -nan                -nan
 221.6000000    4.5961166136e+01    3.3700570700e+02
 222.4000000                -nan                -nan
 223.2000000    4.5961162695e+01    3.3855874336e+02
 224.0000000                -nan                -nan
 224.8000000    4.5961233628e+01    6.0560858675e+02
 225.6000000                -nan                -nan
 226.4000000    4.5961211890e+01    5.1040977768e+02
 227.2000000                -nan                -nan
 228.0000000    4.5961205919e+01    5.1040977764e+02
 228.8000000                -nan                -nan
 229.6000000    5.2215396684e+01    5.1161974689e+02
 230.4000000                -nan                -nan
 231.2000000                -nan                -nan
 232.0000000                -nan                -nan
 232.8000000    1.9039582828e+02    4.3545354161e+02
 233.6000000                -nan                -nan
 234.4000000                -nan                -nan
 235.2000000    3.7631163059e+02    4.3596630453e+02
 236.0000000                -nan                -nan
 236.8000000    2.9574724298e+02    4.3596630451e+02
 237.6000000                -nan                -nan
 238.4000000                -nan                -nan
 239.2000000    5.9602253444e+01    4.7736197914e+02
 240.0000000                -nan                -nan
 240.8000000    7.1200008052e+00    2.5476441440e+02
 241.6000000                -nan                -nan
 242.4000000    3.0409550319e+01    2.5529344018e+02
 243.2000000                -nan                -nan
 244.0000000    7.7822932830e-02    4.4251801786e+02
 244.8000000                -nan                -nan
 245.6000000    7.6863500982e-02    4.4262808629e+02
