#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            60.000000           60.000000          100.000000          100.000000          120.000000          120.000000          140.000000          140.000000          160.000000          160.000000          180.000000          180.000000          200.000000          200.000000          220.000000          220.000000
  10.0000000   -7.8810913945e-28    1.2500259446e-14    4.5743608999e-24   -1.2092525267e-13   -2.6565644628e-25    1.3041832874e-12    1.5129383790e-24   -2.0942506802e-12   -2.2411226928e-24   -6.8734613085e-12    6.6328048143e-27    1.2339657391e-12   -2.0723575353e-27   -2.9724169524e-14   -1.8932095988e-29   -7.7805671098e-16
  10.4000000   -5.1550315054e-28   -9.4410761246e-15   -2.1939181395e-24    2.6427597757e-14    1.6481396212e-25    1.2201903993e-12    2.6065498927e-25   -1.3225279258e-11   -1.6686593291e-24   -8.2620705489e-12    1.6718576062e-25    1.5739628437e-12   -9.9685597109e-28   -4.0805872007e-14   -2.9198865783e-29   -6.7041804044e-16
  10.8000000   -1.4270964281e-27    2.0058648513e-14   -4.9904697561e-24    3.5674405180e-13    3.7335431024e-25    3.4459125040e-13    6.9354073402e-26   -1.3608689132e-11    1.4180224816e-25   -5.5555492730e-12    2.9111383951e-25    1.2957170664e-12    4.0746295793e-28   -3.9492234328e-14    1.1974434841e-29   -3.4306135580e-16
  11.2000000    3.0336943243e-28   -4.2581141472e-15    9.6109664183e-25    6.4232765908e-13    2.2065294200e-25   -6.6846968307e-13    4.2037741820e-25   -4.3712736099e-12    1.8652542794e-24   -1.9703862296e-12    2.7453422664e-25    7.7438454930e-13    1.8064067453e-27   -2.5469298973e-14   -4.0069219854e-29    2.8184089999e-16
  11.6000000   -1.2014535753e-27   -7.6646075997e-16    3.1876527813e-24    6.5235621372e-13    5.9220204404e-28   -1.1108082693e-12    4.0334206085e-25    4.6897933262e-12    2.1177617979e-24   -1.4923247652e-13    1.4318113700e-25    3.8911826381e-13    2.9878913135e-27   -2.5775942857e-15   -8.7779380048e-29   -9.0869156484e-17
  12.0000000   -7.5730910239e-28    1.7785015808e-14   -7.3130412418e-25    3.0995156097e-13   -1.0172002380e-25   -8.8338208474e-13   -4.4001638215e-26    6.1311647564e-12    9.8546154720e-25   -1.3100445617e-13    1.5514533020e-26    3.6144678095e-14    3.5262771854e-27    2.1251083407e-14   -9.8779128072e-29   -6.8834395150e-17
  12.4000000   -2.0241634180e-28   -2.1723680143e-15   -2.2593772911e-24   -1.5671415672e-13   -2.4694484634e-25   -3.8799276094e-13   -3.5851770006e-26    1.1349447092e-12   -4.9468793753e-25   -1.7906774597e-13   -1.2714999572e-26   -5.7648109514e-13    3.3666557088e-27    3.5329539096e-14   -6.2442737886e-29   -5.9191146294e-16
  12.8000000   -1.0177091673e-27   -9.3778454004e-15    7.6513244892e-25   -4.3723908956e-13   -4.1977584726e-25    2.2474647790e-14    9.1826709442e-25   -4.4300752758e-12   -1.3298742110e-24    7.7315707320e-13    5.9248999314e-26   -1.3028886850e-12    2.9461117912e-27    3.3283074679e-14   -1.0065717089e-28   -1.1430476681e-15
  13.2000000   -3.5667807051e-27    2.0688451971e-14    1.5658133419e-24   -2.9185066610e-13   -2.7021365056e-25    2.9231599270e-13    2.0634456147e-24   -6.2849020090e-12   -1.2148520602e-24    2.0198235929e-12    1.6068413574e-25   -1.5474591560e-12    2.0854110112e-27    1.2256382808e-14   -8.8207692754e-29   -7.3377025614e-16
  13.6000000    5.2592649868e-27    2.3417484252e-15   -5.2108124472e-25    2.4071820088e-13    1.8751097237e-25    4.6256649173e-13    2.0715997417e-24   -3.9385809547e-12   -4.3037883169e-25    2.2288468802e-12    2.0212233199e-25   -9.2467923904e-13    1.1001118177e-27   -2.3663717703e-14   -8.5507782782e-29   -1.3128290481e-16
  14.0000000    5.4408468864e-27   -3.2414895338e-14   -3.8251087190e-25    8.2223069683e-13    6.2621162277e-25    3.4198542619e-13    7.4860604949e-25    3.8694911148e-13    5.1080113595e-25    9.7961574233e-13    1.5905860621e-25    2.9614228855e-13    4.8386646580e-29   -6.9044695106e-14   -7.2119472485e-29   -1.8104242229e-16
  14.4000000   -1.4725990280e-26    5.8775106313e-14    8.6813337685e-25    9.8002158278e-13    6.0719129452e-25   -3.0394332441e-13   -9.5211273242e-25    3.7044962101e-12    1.0844398074e-24   -1.0134195947e-12    7.5785302710e-26    1.4186052406e-12   -1.2061856796e-27   -1.1228237627e-13   -3.9484395504e-29   -8.0393143287e-16
  14.8000000   -8.7923168356e-27    7.1552037640e-15    9.6790438228e-27    4.5199189768e-13    2.3346197447e-25   -1.2142062807e-12   -2.0271122663e-24    4.1621436826e-12    9.4419733495e-25   -2.6168724264e-12    1.8067281794e-26    1.8808638835e-12   -2.2599605482e-27   -1.4169640440e-13   -1.7408301764e-29   -6.7475719715e-16
  15.2000000    3.2057465963e-26   -3.9247820144e-14   -1.0512773578e-24   -5.1926791391e-13   -1.4863836426e-25   -1.6164175884e-12   -1.8582815234e-24    2.0740707326e-12    2.6519502775e-25   -2.9301543260e-12    2.3649463891e-26    1.5721197394e-12   -2.9928432628e-27   -1.4631327429e-13   -5.8538326525e-29   -8.8523208486e-16
  15.6000000   -9.0127242378e-27    3.1485565835e-14   -2.1649621530e-25   -1.3296178359e-12   -3.6068752203e-25   -1.0099759023e-12   -6.3744484425e-25   -6.1727604259e-13   -4.4447700924e-25   -1.6631731316e-12    8.1318576449e-26    7.7834958866e-13   -3.1707305040e-27   -1.1844594499e-13   -1.5186613675e-28   -8.1322160019e-16
  16.0000000   -4.2906490474e-26    2.6512359362e-14    7.9501388110e-25   -1.5010654688e-12   -4.7486435178e-25    2.1211788054e-13    9.5512589713e-25   -2.0327119128e-12   -7.8846734686e-25    6.4232699070e-13    1.5360478394e-25   -2.7154411591e-14   -2.4300584384e-27   -5.8124644581e-14   -6.9552250381e-29   -6.4452272410e-16
  16.4000000    4.7084887297e-26    1.2102415215e-14    3.9783329458e-25   -9.6717300057e-13   -4.5020884721e-25    1.2382421407e-12    2.1377561688e-24   -1.8967954705e-12   -6.9198700555e-25    2.8346874165e-12    2.0681482096e-25   -4.2882162666e-13   -1.5309716846e-27    2.5359770811e-14   -5.1300292379e-29   -2.4476462576e-16
  16.8000000    2.0690673442e-26   -5.6590243057e-14   -3.5062974321e-25   -7.3304737674e-14   -1.8025946233e-25    1.6687969320e-12    2.2946571055e-24   -1.5621878958e-12   -3.1839408417e-25    3.8883293159e-12    2.1729261556e-25   -2.8029731028e-13    3.0259523075e-29    1.1531284900e-13   -3.1115803170e-29   -1.7191974909e-16
  17.2000000   -7.3420396130e-26    8.3543532332e-14   -4.0043284345e-25    6.2817804824e-13    1.5454052351e-25    1.5917839768e-12    1.4834121956e-24   -2.4129738856e-12    1.6921639415e-25    3.5662991157e-12    1.8520175445e-25    2.2465179877e-13    8.2926927944e-28    1.9121711281e-13   -1.0906243366e-28    3.2843266849e-17
  17.6000000   -2.9332626809e-27    1.9716331958e-13   -5.2801398046e-26    6.5313208719e-13    3.7803463789e-25    1.0071102844e-12    3.3225018850e-25   -4.4664666605e-12    6.1820461338e-25    2.2914135370e-12    1.3724324793e-25    6.8203450496e-13    7.7294759505e-28    2.3840318414e-13   -1.2396801117e-28   -7.8360399421e-17
  18.0000000    7.5819594805e-26   -1.6133673550e-13    2.7876172652e-25   -1.3980132511e-13    3.9696078455e-25   -1.8342611590e-13   -4.1223537563e-25   -6.3242016816e-12    8.5039658765e-25    5.7798940918e-13    1.0581949761e-25    7.5205160017e-13   -4.5839137985e-28    2.4589907657e-13   -1.2658113973e-28   -1.9741787559e-16
  18.4000000    7.6868511335e-26   -2.9951633198e-13    5.5837682312e-25   -1.4279953824e-12    3.2547974842e-25   -1.5371193314e-12   -4.7762049465e-25   -6.4894206363e-12    7.4533647647e-25   -1.1713782832e-12    1.0203443998e-25    3.7256322950e-13   -1.4813942618e-27    2.1268687333e-13   -1.3119116689e-28    1.3342880604e-16
  18.8000000   -1.0894065117e-25    3.3022273573e-14    4.0139302813e-25   -2.4155101424e-12    2.7345742905e-25   -2.0102589635e-12   -2.6309592115e-26   -4.6620500216e-12    3.4289370135e-25   -2.4554270681e-12    1.1194643797e-25   -2.3894876706e-13   -3.0056052272e-27    1.4197497416e-13   -9.9040451436e-29    6.1425164175e-17
  19.2000000   -3.1795602791e-25    4.3215113743e-13   -2.3095336093e-25   -2.2940278054e-12    1.5942432548e-25   -1.0157385300e-12    4.5142022184e-25   -1.7967530952e-12   -1.4023558066e-25   -2.6996630550e-12    1.1358962267e-25   -7.5688127704e-13   -3.9257292557e-27    4.6772619988e-14   -8.1785666997e-29    8.5954424358e-16
  19.6000000    1.3666409547e-25    1.4481508482e-13   -5.0556882237e-25   -8.5025118676e-13   -6.8076530201e-26    7.5261856997e-13    6.6193019626e-25    7.2450145914e-13   -4.5012960884e-25   -1.7540798503e-12    1.0229696893e-25   -9.5623919358e-13   -3.8483231252e-27   -5.7988001456e-14   -6.3475579898e-29    1.7944881308e-15
  20.0000000    4.7799662833e-25   -5.8268837136e-13   -1.8372373890e-25    1.1764672368e-12   -3.5494488184e-25    1.9356031440e-12    6.3199354042e-25    1.8459343854e-12   -4.8136440076e-25   -2.6160021499e-13    8.8650625159e-26   -8.0723020820e-13   -3.2326003471e-27   -1.5295462485e-13   -3.4504312980e-29    1.5951534879e-15
  20.4000000   -8.2525449030e-26   -3.2853724575e-13    2.0771549004e-25    2.5929553597e-12   -4.7996160454e-25    1.8331564601e-12    5.5279322134e-25    1.2064262690e-12   -2.6682829655e-25    7.5680377973e-13    8.6120129351e-26   -4.2903077603e-13   -1.9359364619e-27   -2.1821796380e-13   -8.1939185886e-29    7.8198817367e-16
  20.8000000   -3.2837361679e-25    4.8410609339e-13    4.1684456384e-25    2.6402206836e-12   -3.8985401586e-25    8.5760277806e-13    5.4975483188e-25   -6.3969511542e-13    4.2154901034e-26    7.6150918992e-13    9.7109407039e-26    2.0806935126e-14    2.3599590098e-28   -2.4031423862e-13   -3.6689961856e-29    9.4065247938e-16
  21.2000000    1.2140301854e-25    2.9259704653e-13    1.5700192383e-25    1.6236052505e-12   -1.8926936301e-25   -1.8790197277e-13    5.0971328492e-25   -2.2951907503e-12    2.6628269885e-25    1.0758301902e-13    1.1353051178e-25    4.2489977922e-13    2.2019143190e-27   -2.1896097867e-13   -6.1433512932e-29    3.1496737355e-16
  21.6000000    1.3799214360e-25    4.2862625151e-15   -3.7852789618e-25    4.5889522576e-13    4.3242458289e-26   -8.4427108828e-13    3.8605037572e-25   -2.4051809049e-12    2.9276377682e-25   -3.8634919627e-13    1.2694747961e-25    7.1340551507e-13    3.9121415946e-27   -1.6472921491e-13   -1.5849181957e-28    2.4107067707e-16
  22.0000000   -6.5906796829e-26    2.6965419838e-13   -6.8879589103e-25   -1.6947660408e-13    2.9463698101e-25   -1.0256953683e-12    1.6455944593e-25   -9.4659927350e-13    1.3365676704e-25   -2.0412954539e-13    1.3100121189e-25    8.3611251758e-13    4.7741573581e-27   -9.5566084674e-14   -1.2131734900e-28   -9.5081870760e-17
  22.4000000    1.2164217881e-25   -1.3232132293e-13   -6.0171141102e-25   -1.8803450743e-13    4.9265255791e-25   -6.9760851215e-13    9.2392130464e-26    5.8493898639e-13   -7.0843744775e-26    5.1980737123e-13    1.3069935628e-25    7.6740278657e-13    4.5994220772e-27   -2.9106482958e-14   -8.1544533934e-29    8.9794325429e-16
  22.8000000   -7.8862617696e-26   -5.4475866385e-13    1.1313611771e-26    1.9470786452e-13    5.1462869684e-25   -2.2883548254e-14    2.8705150151e-25    5.3078075699e-13   -1.6393924459e-25    1.2064976406e-12    1.3199614142e-25    5.2058366292e-13    3.4222923593e-27    2.1475775887e-14    4.9684320028e-30    1.2020982174e-15
  23.2000000   -3.6675268112e-25   -4.8192358927e-14    6.9801338316e-25    7.0426059161e-13    3.5495339203e-25    4.4241109969e-13    6.6308814590e-25   -1.3882067126e-12   -8.8839778332e-26    1.2830545319e-12    1.3879428974e-25    1.5638163873e-13    1.6180767345e-27    5.2214089866e-14    3.6021414688e-29    8.1632302055e-16
  23.6000000    6.6574935964e-26    4.0110018921e-13    7.9156267532e-25    1.0567037070e-12    6.3026367520e-26    8.4824265027e-14    9.3255924710e-25   -3.8574101450e-12    6.9921384662e-26    5.3405330620e-13    1.4324490017e-25   -2.2320059758e-13   -4.0155231292e-28    6.7519639310e-14    1.5489160971e-28   -5.8548595551e-16
  24.0000000    4.1836288519e-25    4.1284816614e-13    4.2879921725e-25    9.1436808130e-13   -2.8173138839e-25   -1.0069580464e-12    8.9515322978e-25   -5.1587795825e-12    1.9608433286e-25   -8.2779239728e-13    1.3835619407e-25   -5.1559910657e-13   -2.5456570095e-27    7.0541288039e-14    1.5398073618e-28   -2.1189454643e-15
  24.4000000    1.4450610976e-25   -1.4247601892e-13    2.2827921979e-25    2.8104953393e-13   -6.2070600204e-25   -1.7857920166e-12    5.5324430634e-25   -4.4732759507e-12    2.2968979914e-25   -2.2800749308e-12    1.2792911174e-25   -6.4200478518e-13   -3.4856634643e-27    6.8482530545e-14    1.9527794387e-29   -2.7969445992e-15
  24.8000000   -2.4179063561e-25   -9.3130045131e-13    4.7960502031e-25   -4.8188367900e-13   -8.7428954365e-25   -1.1641723344e-12    1.8212580906e-25   -2.3794634326e-12    1.9569470394e-25   -3.2113629367e-12    1.0328620174e-25   -5.7543194497e-13   -3.6459920006e-27    6.3149056173e-14   -1.0031666510e-28   -1.6152704694e-15
  25.2000000   -5.6055195180e-25   -6.5366629790e-13    7.1211759673e-25   -1.0746549430e-12   -8.5642094064e-25    6.9254478931e-13    4.7166498458e-26   -3.0796374845e-13    1.2508717105e-25   -3.1634259961e-12    7.6951289099e-26   -3.4902367930e-13   -3.2935798133e-27    5.9464343889e-14   -1.5439996012e-28    1.2411858577e-15
  25.6000000   -4.9432682907e-25    2.2267955487e-13    3.6940845807e-25   -1.3989601300e-12   -4.3556921987e-25    2.2940371706e-12    2.0825296271e-25    5.5423483692e-13    4.2086628269e-26   -2.0384741222e-12    5.4794859463e-26   -5.2582698296e-14   -2.4240988220e-27    6.0891364614e-14   -9.1911351124e-29    1.4585945323e-15
  26.0000000    8.9673304948e-26    8.3744892096e-13   -3.6601265763e-25   -1.5137767868e-12    2.9353652337e-25    2.2906901940e-12    4.5459563098e-25    4.0172848492e-14   -4.8009957931e-26   -1.7526996430e-13    4.5612299244e-26    2.1261360891e-13   -1.1768902388e-27    7.2159429515e-14   -1.2365300312e-29    1.0457646082e-16
  26.4000000    7.7237238902e-25    5.7021138606e-13   -8.5748661324e-25   -1.4426488830e-12    9.4957621939e-25    8.2353976765e-13    5.6121667940e-25   -1.0994749286e-12   -1.1018395767e-25    1.7351331587e-12    5.1166275999e-26    3.8519827415e-13   -3.1691731621e-29    9.1429636323e-14    1.1840663467e-28   -1.1395846263e-15
  26.8000000    8.2379468317e-25   -3.0311791179e-14   -9.1919913101e-25   -1.1129616394e-12    1.1538764649e-24   -6.8163204686e-13    4.8004588208e-25   -2.0391698560e-12   -1.0862231311e-25    2.9586945132e-12    7.1467049825e-26    4.6791970773e-13    7.4797012061e-28    1.1873092199e-13    1.2342288834e-28   -2.1308552114e-15
  27.2000000    4.8397270949e-27   -5.6384304685e-14   -7.0586762599e-25   -5.6647412645e-13    8.5366294508e-25   -1.1444606227e-12    3.2094020221e-25   -2.3981107134e-12   -3.6377091779e-26    3.1153769346e-12    9.6642743407e-26    4.8836094122e-13    6.6383185923e-28    1.4615264014e-13    1.0131713508e-28   -3.7459325264e-15
  27.6000000   -1.1101134331e-24   -2.0940706901e-13   -3.8527900465e-25    2.4438578619e-14    2.6926631086e-25   -8.3205234045e-13    2.7150429862e-25   -2.1495617481e-12    7.0111122113e-26    2.4051743377e-12    1.1877251639e-25    4.5369945136e-13    7.5704498853e-29    1.6410707163e-13   -6.4733142875e-31   -4.7164239175e-15
  28.0000000   -1.0126437148e-24   -1.3895482913e-13    8.5079792889e-27    6.2273338140e-13   -2.8507168625e-25   -7.0037414364e-13    3.6790871365e-25   -1.4455353834e-12    1.4290996447e-25    1.4422616216e-12    1.3720881414e-25    3.5405793349e-13   -1.4393636328e-27    1.6788131713e-13    6.7906913908e-30   -6.8126208332e-15
  28.4000000    8.6712649462e-25    2.5912809920e-13    4.6620153312e-25    1.3033171428e-12   -6.6780906541e-25   -1.0894531143e-12    5.3883042216e-25   -6.8744407219e-13    1.5426970595e-25    8.2742463864e-13    1.4834445583e-25    1.8664012550e-13   -3.2605130420e-27    1.5242999331e-13   -1.9933928424e-28   -8.4218215174e-15
  28.8000000    1.7091396285e-24   -1.3181600189e-13    6.8604635437e-25    1.9406540155e-12   -8.6770021112e-25   -1.3975773489e-12    5.7170578131e-25   -4.6804790116e-13    1.1254173223e-25    7.4400446927e-13    1.5178587541e-25   -2.1723276125e-14   -5.4514132722e-27    1.1859083344e-13   -2.2944388476e-28   -9.3261098485e-15
  29.2000000   -1.0514225995e-25   -4.7438573446e-13    4.6248215830e-25    2.1342384109e-12   -8.1219921074e-25   -8.3965226315e-13    4.5330269872e-25   -1.1455462268e-12    5.6996144281e-26    9.0871613243e-13    1.5005225956e-25   -2.2055661823e-13   -5.9529141924e-27    7.2183812709e-14   -2.1807232809e-28   -8.6944264887e-15
  29.6000000   -1.7204348113e-24    2.3702071053e-13    9.0823885023e-26    1.5253832964e-12   -4.4393916844e-25    6.8739747271e-13    2.6351147378e-25   -2.3880825566e-12    2.7473586029e-26    8.7397078868e-13    1.4562955016e-25   -3.5688370255e-13   -5.4258730739e-27    2.0971686095e-14   -1.2961935471e-28   -6.0801319921e-15
  30.0000000   -6.9783195825e-25    5.9946017403e-13   -1.1999490327e-25    3.1908495780e-13    1.5451704282e-25    2.5094824850e-12    1.4758452928e-25   -3.2783980033e-12    1.4273870323e-26    3.6721715690e-13    1.3973502120e-25   -4.0831332237e-13   -3.0706577786e-27   -2.3215080016e-14   -1.1128225044e-28   -2.8521399513e-15
  30.4000000    1.0675688110e-24    1.7403558822e-14   -2.3795450311e-25   -8.3731584828e-13    6.9163823802e-25    3.6494081361e-12    2.1313623267e-25   -3.0487543132e-12    2.5260503455e-26   -5.0081958360e-13    1.3520685454e-25   -3.8845515293e-13   -1.1856381045e-28   -5.0654176783e-14   -7.5271949609e-29    5.3399957434e-16
  30.8000000    1.1150519697e-24   -6.1393897288e-13   -2.1780830820e-25   -1.2959868766e-12    8.8688314465e-25    3.3294327554e-12    4.3416381030e-25   -1.8137325703e-12    4.6501998476e-26   -1.3119884127e-12    1.2994461589e-25   -3.3641437745e-13    3.3166470411e-27   -5.5879766034e-14   -4.4088888105e-29    1.8435769340e-15
