#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            60.000000           60.000000          100.000000          100.000000          120.000000          120.000000          140.000000          140.000000          160.000000          160.000000          180.000000          180.000000          200.000000          200.000000          220.000000          220.000000
   5.6000000   -4.1147828718e-13   -1.1077201721e-27   -1.0579491950e-10   -1.7910901422e-25    2.6808005220e-12    1.2305516144e-25   -1.7040806605e-10    6.6700597054e-25   -9.5960381592e-11    1.1470062389e-26   -8.2963166030e-11   -6.4308449425e-28   -1.1064526168e-13   -2.7424562910e-29   -5.9314415159e-14    2.2194792818e-29
   6.0000000   -4.4537525331e-13    9.8577956526e-28    7.8815585903e-11    1.6169720197e-25    1.0385341066e-11    1.7580416017e-26    2.6502268294e-11    7.7783987436e-25   -8.4530208125e-11    1.2603809337e-25   -7.2138443048e-11    1.9836490534e-26   -1.0500698057e-13   -5.0154070418e-29   -5.6765888820e-14    3.1904774988e-29
   6.4000000   -4.0855930527e-13    3.2915503887e-28    1.0369951836e-10    7.7336592711e-26   -1.2265736125e-11   -6.7713455608e-26    2.4466493552e-10    5.2915558584e-25   -5.0432336610e-11   -5.4924337291e-27   -5.8563625709e-11    3.5568026459e-26   -8.6305239849e-14   -5.6747333469e-29   -5.3695471050e-14    7.3456911890e-30
   6.8000000   -4.0337078533e-13   -1.1082773438e-28    7.2534024409e-11    9.8506758988e-26   -2.4221477367e-11   -6.8294381170e-26    3.3627018328e-10    1.4393384351e-25   -2.6214803445e-11   -1.3857670981e-25   -5.2772789236e-11    2.6244110988e-26   -6.4964376038e-14   -5.4209410951e-29   -5.2428003028e-14   -9.6765444127e-30
   7.2000000   -4.1813016721e-13    6.3473604003e-28    6.0177168125e-11    1.6182025959e-25    1.9824879754e-12   -2.3529384621e-26    2.5550683458e-10   -1.5390592872e-26   -2.4585852209e-11   -6.8961982581e-26   -5.8444459935e-11   -7.2867283766e-27   -5.4186443528e-14   -1.8247317144e-29   -5.1792351742e-14    2.2910849306e-32
   7.6000000   -3.8393500222e-13    3.7854010301e-29   -4.8924097500e-11    9.3582234083e-26    2.8327191877e-11    2.3366733952e-26    7.4435126484e-11    1.3760553286e-25   -3.7583676083e-11    1.9447831293e-25   -7.0140482838e-11   -4.2223102777e-26   -6.7112617827e-14    2.2420177906e-29   -5.1498390985e-14    2.4795868128e-29
   8.0000000   -3.9841118971e-13    9.1015977434e-28   -1.2351891587e-10    1.1890394106e-26    3.6245617186e-11    6.0323848169e-26   -9.5589159616e-11    4.6863863889e-25   -5.1686564910e-11    4.5485957492e-25   -7.8726977217e-11   -5.4823977240e-26   -1.0445686105e-13    5.4534415746e-29   -5.2001426058e-14    2.4046737645e-29
   8.4000000   -3.8072032399e-13   -4.0178406961e-28   -5.3141842683e-11   -2.6941894596e-26    3.2064283994e-11    8.2759439778e-26   -1.7876000700e-10    6.7349299753e-25   -5.7920239445e-11    4.9191487898e-25   -7.8119925090e-11   -3.6569634380e-26   -1.5430268468e-13    7.2331082326e-29   -5.3292862469e-14    1.2014293029e-29
   8.8000000   -3.6434299137e-13    2.5636131270e-28    3.6216857868e-11   -5.9564507403e-26    1.2977853465e-11    7.9216659510e-26   -1.6190288217e-10    5.1037760963e-25   -5.4936382963e-11    2.2232721998e-25   -6.8975866386e-11    1.7875185174e-27   -1.9870417208e-13    7.8786114342e-29   -5.3931252634e-14    1.2017976999e-29
   9.2000000   -3.6560073977e-13    1.0153650469e-27    5.7378930063e-11   -7.8006621049e-26   -2.1689826202e-11    3.2242651986e-26   -8.9463058155e-11    4.3581016748e-26   -4.8073790511e-11   -2.3669620422e-25   -5.7776534805e-11    3.9563775927e-26   -2.2094784162e-13    8.0061542419e-29   -5.4120531575e-14   -1.2506891989e-29
   9.6000000   -3.3958754248e-13    1.0762285480e-28    4.3212196541e-11   -7.6749605450e-26   -4.5377567188e-11   -6.3600736809e-26   -3.2306124366e-11   -2.7090309377e-25   -4.3755303509e-11   -6.0439046712e-25   -5.2005237615e-11    5.2917222586e-26   -2.1356420307e-13    9.1734799778e-29   -5.4393160973e-14   -4.4636018535e-29
  10.0000000   -3.3684710025e-13    1.1305768631e-27   -1.2309537265e-11   -3.2119027901e-26   -4.1135176555e-11   -1.5219125734e-25   -3.2225569298e-11   -5.6537171092e-26   -4.4254367551e-11   -6.2498932142e-25   -5.4823201667e-11    3.3013133041e-26   -1.8211446668e-13    7.1625047712e-29   -5.4199176194e-14   -2.7048730081e-29
  10.4000000   -2.9926570702e-13   -2.2628030980e-28   -5.7242244747e-11   -2.0928528339e-26   -1.3052032221e-11   -1.3342861538e-25   -6.9981438739e-11    5.3702103457e-25   -4.7824678440e-11   -2.2586688510e-25   -6.3401377118e-11   -4.8715447524e-27   -1.3804966531e-13    2.0527482212e-29   -5.3652117081e-14   -2.7907769381e-30
  10.8000000   -3.5843205197e-13    1.0308932722e-27   -5.8721963518e-11    3.6681131653e-26    2.6791985190e-11    4.0374501265e-27   -9.4836096140e-11    9.5791848056e-25   -5.0903861069e-11    3.4031960812e-25   -7.1960662822e-11   -3.0581450308e-26   -9.2359659920e-14   -6.5292681959e-29   -5.3068778295e-14    1.5932280028e-29
  11.2000000   -2.7731703762e-13    3.8095084077e-28   -6.3297726286e-11    3.3170232253e-25    4.6899060712e-11    1.2010887860e-25   -7.6477981470e-11    8.0043957960e-25   -4.9922217741e-11    6.4596306594e-25   -7.6382620730e-11   -2.9631859378e-26   -5.6995948624e-14   -1.3498735866e-28   -5.2755470216e-14    2.9581446742e-29
  11.6000000   -2.3580349631e-13   -1.0846498345e-28   -4.2497160986e-11    3.3799992914e-25    2.7371029579e-11    7.4115319026e-26   -2.4601294073e-11    2.3165368942e-25   -4.4596672367e-11    4.7764396830e-25   -7.6500760799e-11   -1.0785008596e-26   -3.8986939607e-14   -1.9772744326e-28   -5.2586265495e-14    5.9949568167e-29
  12.0000000   -2.3087429715e-13    2.6171741475e-28    1.9441173184e-11   -2.5780909369e-25   -9.9137203082e-12   -7.9912213925e-26    2.7308393762e-11   -2.3382560206e-25   -3.9634043279e-11    3.7605746480e-26   -7.4843427593e-11    6.0509555319e-27   -3.6877908220e-14   -1.9281265511e-28   -5.2896808583e-14    5.0450770925e-29
  12.4000000   -3.9566750374e-13   -2.2518503422e-28    6.5960707154e-11   -5.7256483089e-25   -3.3101435852e-11   -1.4371679492e-25    5.0559515748e-11   -2.1813772723e-25   -3.9833206774e-11   -2.7707936477e-25   -7.3747687874e-11    1.1024423022e-26   -4.8194732737e-14   -1.6208301513e-28   -5.3521195068e-14    3.4985011366e-29
  12.8000000   -6.0469655525e-14   -3.9099508371e-28    5.6687835556e-11   -2.8769551819e-25   -3.5557800079e-11   -2.7121363094e-26    4.0423609221e-11    2.2398387482e-25   -4.3379970513e-11   -2.7184873835e-25   -7.3560585557e-11    6.8152764201e-27   -6.2312736590e-14   -9.7931234931e-29   -5.3761950023e-14    2.7149418883e-29
  13.2000000    1.0943423858e-13    3.2761741380e-28    2.1438087587e-11    2.8368138120e-26   -2.7586961070e-11    1.6382293099e-25    1.2121533718e-11    6.9948946386e-25   -4.3345786505e-11   -6.7514475941e-26   -7.3109309669e-11    2.2471234443e-27   -6.5308024653e-14    2.9759305958e-29   -5.4126050683e-14   -2.5087317887e-29
  13.6000000   -1.3345037550e-12    7.0481238749e-30   -2.1382703057e-12    1.6379773804e-25   -1.3534052628e-11    2.4365371951e-25   -1.7558011594e-11    7.9872356861e-25   -3.6367272174e-11    1.1803703732e-25   -7.1385469514e-11   -6.9947621261e-29   -4.8235553389e-14    1.7407955503e-28   -5.4287808211e-14   -1.9615531520e-29
  14.0000000   -3.1903119622e-13    2.2357342623e-27   -3.6030489545e-11    2.0804949369e-25    3.9171271365e-12    1.4616612261e-25   -3.9866272818e-11    4.4065414809e-25   -2.7051189271e-11    1.7751604010e-25   -6.8627433173e-11    7.8004513945e-28   -5.5040357538e-15    3.3589763553e-28   -5.4539985147e-14    2.1356735439e-29
  14.4000000    2.3004409483e-12   -6.3487889755e-28   -6.7601032593e-11    3.8751887911e-25    1.5375558804e-11   -4.3216538452e-26   -5.0488582490e-11   -5.4262590927e-26   -2.2843162048e-11    1.2187821224e-25   -6.5897669606e-11    3.7088272059e-27    5.8585050285e-14    4.4847444030e-28   -5.4332295688e-14    3.6565546775e-29
  14.8000000   -7.1512186172e-13   -3.1940560184e-27   -4.7144453317e-11    5.0221995719e-25    1.2630903600e-11   -1.9816508301e-25   -4.6392281924e-11   -2.6960037558e-25   -2.7117166892e-11    1.8535640112e-26   -6.4084359475e-11    6.4719308769e-27    1.3202778962e-13    4.2688608122e-28   -5.4836730802e-14    5.2502105235e-31
  15.2000000   -3.0257182361e-12    7.2868699403e-27    1.1134509677e-11   -1.4459441675e-26   -1.8072390002e-12   -2.5714215920e-25   -2.9137721308e-11   -2.0630020338e-26   -3.8096290993e-11   -6.0314318338e-26   -6.3406125621e-11    5.4814346005e-27    2.0467736836e-13    2.3809052571e-28   -5.4728258613e-14   -3.3415958822e-29
  15.6000000    1.5324212470e-12   -5.5375214830e-27    4.3282013718e-11   -6.3315423859e-25   -1.5115995117e-11   -1.6800167341e-25   -8.2526516597e-12    4.9343705584e-25   -5.1412356945e-11   -6.0444990648e-26   -6.3564064983e-11    3.0124461410e-27    2.7447927393e-13    1.2065095059e-29   -5.5130484768e-14   -4.7407719721e-29
  16.0000000    4.9826699330e-13   -5.2046893439e-27    2.6856153224e-11   -4.6517712204e-25   -1.8015930811e-11    2.2765068464e-26    2.5194235693e-12    9.0028816639e-25   -6.1994173247e-11    1.0639111292e-26   -6.4065788348e-11   -1.4241963070e-28    3.5031259105e-13   -2.2224316923e-28   -5.5167444557e-14   -3.1579896560e-29
  16.4000000   -4.1073714123e-12    1.7375632271e-26    5.0791713152e-12    1.5018517047e-25   -1.2312365306e-11    1.9541296581e-25   -5.0620005456e-12    9.8064182294e-25   -6.5548171019e-11    9.2242925172e-26   -6.4531843110e-11   -2.5362479940e-27    4.5545474429e-13   -3.3129758314e-28   -5.4522624761e-14   -2.1031909314e-29
  16.8000000    6.5147407224e-12   -2.8962612840e-27    5.6492094080e-12    2.5941521734e-25   -4.0178217551e-12    2.3580392734e-25   -2.6720373896e-11    7.5923268234e-25   -6.1113555158e-11    1.2189686673e-25   -6.4919399000e-11   -3.0041472654e-27    6.1532828034e-13   -2.9219083477e-28   -5.3079792041e-14   -2.0990100308e-29
  17.2000000    7.2070523022e-12   -2.7046815725e-26    8.6341328439e-12   -2.0780139045e-25    4.6557605231e-12    1.3170439971e-25   -4.9351058978e-11    3.6809070627e-25   -5.2208587745e-11    8.8408284946e-26   -6.5516955841e-11   -2.7463923054e-27    8.4314515255e-13   -2.2296637007e-28   -5.1333170769e-14   -4.9888521881e-29
  17.6000000   -1.6396224977e-11    1.7706763721e-26    4.0058392911e-12   -4.3538032505e-25    1.4233409818e-11   -3.6761199245e-26   -6.1926806682e-11   -2.2442993074e-26   -4.4251008320e-11    2.6368954025e-26   -6.6641488535e-11   -1.6920167359e-27    1.1313883201e-12   -8.3820049014e-29   -5.0934745554e-14   -6.2962831729e-29
  18.0000000   -9.0718184634e-12    2.7104426085e-26    2.5827559239e-12   -1.2627594963e-25    2.1247239236e-11   -1.5382751145e-25   -6.1690134755e-11   -2.4267959750e-25   -4.0705294880e-11   -1.3110605996e-26   -6.8322213688e-11   -1.4710495495e-27    1.4381849916e-12    3.9791068803e-29   -5.1392421475e-14   -7.7676246115e-29
  18.4000000    1.7139943501e-11   -8.3321493755e-27    1.0921383519e-11    2.8786348216e-25    2.0332869413e-11   -1.4927124805e-25   -5.1100198478e-11   -1.8481966993e-25   -4.1876104848e-11   -7.8380917802e-27   -7.0226103576e-11   -5.7320552946e-28    1.6930377407e-12    1.2875562294e-28   -5.2788996492e-14   -6.3107935141e-29
  18.8000000    1.1244774879e-11    7.5818546443e-27    2.7799232608e-11    4.4154075045e-25    1.0813316327e-11   -6.8781451963e-26   -3.2952418814e-11    1.0406341166e-25   -4.6225147586e-11    2.7284511364e-26   -7.1841663657e-11   -1.4449566610e-27    1.8132014644e-12    1.8497503602e-28   -5.2691121664e-14   -2.6829012805e-29
  19.2000000   -5.4791875756e-13   -1.5086055824e-27    4.3384604560e-11    3.5079965169e-25   -3.0497654050e-12    1.4815751904e-26   -1.0783893152e-11    4.4892996831e-25   -5.1438787011e-11    5.4397842467e-26   -7.2676360573e-11   -1.6681006503e-27    1.7246543956e-12    1.3367961835e-28   -5.1044404850e-14   -1.7580852983e-29
  19.6000000   -2.3025592336e-11   -4.7929909642e-26    4.5063434769e-11    1.8784217694e-25   -1.5642675243e-11    5.3346507529e-26    8.4685735632e-12    6.3760483840e-25   -5.4743715512e-11    4.0761264251e-26   -7.2443959712e-11   -1.7725293877e-27    1.4000623725e-12   -1.7732353140e-29   -4.9643208804e-14    5.2328267225e-30
  20.0000000   -3.7355322595e-11   -2.3506591067e-26    2.5691995134e-11    2.9111742675e-26   -2.3689700295e-11    6.1295987870e-26    1.6526589161e-11    6.2069582415e-25   -5.4230058136e-11   -1.2766122571e-27   -7.1221190154e-11   -5.1703940809e-28    8.6131339346e-13   -2.8128499375e-28   -4.8056782269e-14   -4.6305551997e-30
  20.4000000    1.9726967171e-12    4.0309687150e-26   -1.6418846417e-12   -1.0910877500e-25   -2.6111593129e-11    5.1290021698e-26    9.4451651805e-12    4.5243682551e-25   -5.0712334010e-11   -3.3863653875e-26   -6.9428174415e-11    1.1192042064e-27    1.8535100050e-13   -4.9937141560e-28   -4.8058423004e-14   -3.4343575623e-29
  20.8000000    2.8964651365e-11    1.4649844824e-26   -1.2658818304e-11   -2.4036398996e-25   -2.1918742024e-11    1.3329658001e-26   -9.6558662262e-12    2.8322131671e-25   -4.7401284687e-11   -2.0949454415e-26   -6.7555066729e-11    2.5659638543e-27   -5.1781949803e-13   -6.9784216335e-28   -4.7962906317e-14   -8.7560946623e-30
  21.2000000    1.7791265802e-11   -7.9358754551e-26   -1.0247368943e-11   -3.3302664113e-25   -1.2216509362e-11   -4.5252658966e-26   -3.2886162204e-11    2.0956910744e-25   -4.6945301343e-11    2.5524578795e-26   -6.5836903234e-11    3.0661509977e-27   -1.1359250005e-12   -7.2485343051e-28   -4.7449625466e-14   -3.2871762292e-29
  21.6000000    6.2147408304e-12    1.8722076169e-26   -1.1347838320e-11   -2.8417317290e-25   -1.6745712571e-12   -7.6333038028e-26   -5.0926508851e-11    2.4532795360e-25   -4.8842622547e-11    7.4408930002e-26   -6.4267848576e-11    2.5126501909e-27   -1.5779821853e-12   -6.5302018160e-28   -4.7689546482e-14   -6.1813889943e-29
  22.0000000    1.8479268771e-12    1.6648779134e-25   -1.7540974289e-11   -1.0039652731e-25    5.1978827037e-12   -4.4018786980e-26   -5.5657872371e-11    3.1142314571e-25   -5.0064128231e-11    9.2778167059e-26   -6.2956664710e-11    2.5390247188e-27   -1.7880335706e-12   -3.6885174144e-28   -4.8072467473e-14   -4.6401091169e-29
  22.4000000    2.3872079476e-11   -3.4408062065e-26   -2.5846772477e-11    1.1505937759e-25    7.3059936220e-12    3.2202606018e-26   -4.3833908524e-11    3.2757001728e-25   -4.8206585294e-11    7.3399372439e-26   -6.2353144165e-11    2.4920669413e-27   -1.7409992564e-12    1.1704342697e-28   -4.9933784117e-14    3.9104497571e-30
  22.8000000    2.1469705032e-11   -2.0525424895e-25   -3.0962132203e-11    2.9281073652e-25    5.5332049346e-12    8.3881617361e-26   -2.1115414321e-11    2.6646083597e-25   -4.3916930806e-11    2.7519373323e-26   -6.2998942415e-11    2.7793315281e-27   -1.4544464475e-12    6.7656156117e-28   -5.1556671987e-14    1.1497000233e-28
  23.2000000   -4.9866734038e-11    2.0565255497e-26   -2.6081793249e-11    3.1862438850e-25    9.6846877593e-13    8.3566245144e-26   -6.4646912416e-13    1.8925352279e-25   -4.0255794759e-11   -2.2250662539e-26   -6.5084636841e-11    1.7472624067e-27   -9.8669109498e-13    1.1936580301e-27   -5.3454993837e-14    1.7209137736e-28
  23.6000000   -8.8970392361e-11    1.8124902162e-25   -1.5005489566e-11    1.5888118438e-25   -4.1171135736e-12    5.5888221710e-26    5.7972264795e-12    1.9697108457e-25   -3.9826083145e-11   -5.0280809364e-26   -6.8231744914e-11    5.5932312782e-28   -4.2712909292e-13    1.5849157393e-27   -5.2943588313e-14    1.2376508769e-28
  24.0000000   -2.0003013623e-11    6.8990511077e-26   -3.5752986717e-12   -6.2562214419e-26   -6.8459449997e-12    2.8318582434e-26   -3.1987018060e-12    3.1398204750e-25   -4.2583409880e-11   -3.9720319046e-26   -7.1677436045e-11   -1.1158740194e-27    1.1721960790e-13    1.7175414916e-27   -5.1567348329e-14   -3.9717207633e-29
  24.4000000    7.3956120098e-11   -8.6067748346e-26    5.7525779566e-12   -2.1870374343e-25   -6.8221597695e-12   -2.6070451519e-27   -1.8467034673e-11    4.7480784771e-25   -4.6331547084e-11    2.7690866056e-27   -7.4616659525e-11   -3.7304492114e-27    5.3641056571e-13    1.5259281556e-27   -5.2144460964e-14   -1.6565501057e-28
  24.8000000    7.4942151817e-11   -1.7592421590e-25    9.4482613228e-12   -2.3050591964e-25   -6.6716401095e-12   -5.1314146828e-26   -2.8532824213e-11    5.5272926322e-25   -4.8863052594e-11    5.3889516398e-26   -7.6440705630e-11   -5.6802845604e-27    7.4120842649e-13    9.3864089860e-28   -5.4099212614e-14   -1.7944294211e-28
  25.2000000   -7.6142889936e-12   -3.3597989774e-26    1.4033027639e-11   -1.2430289783e-25   -9.1045059147e-12   -1.0457043533e-25   -2.8081343244e-11    5.0157187092e-25   -4.9335988958e-11    8.6561935905e-26   -7.6800245950e-11   -6.2927043558e-27    6.9595113706e-13    1.0908284149e-28   -5.6464132243e-14   -1.5502626072e-28
  25.6000000   -6.4384114270e-11    1.8022392464e-25    2.9672095034e-11    2.5267052733e-27   -1.4022868748e-11   -1.0615513372e-25   -1.9948403315e-11    3.6283621733e-25   -4.7905021909e-11    8.7715621780e-26   -7.5613962568e-11   -5.8420477859e-27    4.2523387314e-13   -8.9331137084e-28   -5.6805553991e-14   -7.1219769629e-29
  26.0000000   -4.2149137627e-11    1.5234830647e-25    4.5823319218e-11    7.0055133047e-26   -1.8509119101e-11   -3.9706219644e-26   -1.0874455785e-11    2.3540599378e-25   -4.4800919455e-11    6.6770049788e-26   -7.3127669499e-11   -5.4208479876e-27   -1.0939374682e-15   -1.7846500859e-27   -5.6029859009e-14   -2.8027152578e-29
  26.4000000    6.5273536732e-12   -3.0715744570e-26    4.0710133933e-11    6.6208744456e-26   -1.9208706096e-11    5.0357951935e-26   -6.3130186842e-12    1.8087452084e-25   -4.0549237900e-11    4.3293160232e-26   -6.9889177348e-11   -3.5991997696e-27   -4.8228898385e-13   -2.3768920180e-27   -5.2288881676e-14    1.2297501623e-29
  26.8000000    2.7537502220e-11   -2.1436459244e-25    1.0867844166e-11    7.3741614061e-26   -1.5507551914e-11    9.0906631497e-26   -8.0193231002e-12    1.9107033156e-25   -3.6971531561e-11    3.0961186489e-26   -6.6639730391e-11   -2.0662873896e-27   -9.0699784353e-13   -2.5163816410e-27   -4.8954254116e-14    1.0043758288e-28
  27.2000000    2.6619656531e-11   -1.1155703406e-25   -2.3260044809e-11    1.6818158552e-25   -9.9020317586e-12    5.3190745299e-26   -1.4492324759e-11    2.2965431921e-25   -3.6939373198e-11    2.4633923630e-26   -6.4112330886e-11   -8.1857331921e-28   -1.1859151018e-12   -2.1593902284e-27   -4.6432900912e-14    1.0066509988e-28
  27.6000000    2.3312237380e-11    2.0066132370e-25   -3.8097100732e-11    2.2213343714e-25   -5.1246579198e-12   -1.7341459272e-26   -2.2399124116e-11    2.6792578686e-25   -4.2214451854e-11    1.7980087936e-26   -6.2803941070e-11    8.6023816390e-29   -1.2563767803e-12   -1.4627993645e-27   -4.8936589153e-14    9.3886355209e-29
  28.0000000    1.2444837544e-11    2.1287676006e-25   -2.7565387704e-11    5.6608208030e-26   -1.8703725511e-12   -5.1320015928e-26   -2.8224905464e-11    3.0198147418e-25   -5.1241926373e-11    8.4767085951e-27   -6.2819976043e-11   -6.2808640683e-28   -1.1108009931e-12   -5.3806767570e-28   -5.7410528775e-14    9.9434308681e-29
  28.4000000   -1.2222629924e-11   -7.3599105157e-26   -4.1076527484e-12   -2.3661300427e-25    4.4040681169e-13   -3.3005837509e-26   -3.0133128453e-11    3.3889420170e-25   -5.9495869414e-11    4.1976304017e-27   -6.3892661997e-11   -1.4755887914e-27   -7.7625870656e-13    3.5801261858e-28   -6.7573639332e-14    7.7539528078e-29
  28.8000000   -1.6476224457e-11   -3.0694351683e-25    1.1412231917e-11   -3.4850908702e-25    2.6502240722e-12    4.0013994412e-27   -2.8770913143e-11    3.6755957826e-25   -6.2487598203e-11    1.3532717405e-26   -6.5521892565e-11   -2.0220908243e-27   -3.1604827444e-13    1.0719130108e-27   -7.4514026288e-14    1.6086492106e-29
  29.2000000    1.1999903617e-11   -1.2941359892e-25    5.6473035902e-12   -1.7968644859e-25    5.6951240392e-12    1.7595984222e-26   -2.5697949795e-11    3.6918169699e-25   -5.8860407599e-11    3.4019712992e-26   -6.7189696104e-11   -1.9399760763e-27    1.8894789489e-13    1.4977141010e-27   -7.8813926429e-14   -1.3450760179e-28
  29.6000000    1.1398831556e-11    2.2322018789e-25   -1.1227915497e-11    7.6298451592e-26    9.0078213338e-12    4.1712644668e-27   -2.0993360920e-11    3.4968440924e-25   -5.1021631261e-11    5.4908293744e-26   -6.8498621265e-11    2.2747300488e-28    6.5198930109e-13    1.7072877465e-27   -8.0225385223e-14   -2.1157560087e-28
  30.0000000   -3.1313191734e-11    1.4347396747e-25   -2.0893451522e-11    1.9236072509e-25    8.8791088019e-12   -7.8174863949e-27   -1.3542055855e-11    3.3064168762e-25   -4.3277392755e-11    6.7319085274e-26   -6.9204640892e-11    3.2577471057e-27    1.0077466313e-12    1.7111850396e-27   -7.8979616388e-14   -1.7156607067e-28
  30.4000000   -4.2689584918e-11   -7.9023291759e-26   -2.0830795863e-11    1.1904125706e-25    1.0621839394e-12   -1.0160482254e-26   -4.3267394629e-12    3.2126443019e-25   -3.9277950385e-11    6.4891262598e-26   -6.9173583308e-11    6.7829552533e-27    1.2160366146e-12    1.6127134782e-27   -7.3710375376e-14   -1.1306945714e-28
