#       time       r = 30.000000       r = 60.000000       r = 90.000000
  17.5000000    5.0390018615e-10   -3.3301464528e-07   -3.3301463531e-07
  17.7500000    5.7538156705e-10   -3.6691770827e-07   -3.6691773053e-07
  18.0000000    5.8282130747e-10   -3.9950700128e-07   -3.9950712614e-07
  18.2500000    4.5774641604e-10    8.7938663305e-07    8.7938635165e-07
  18.5000000    1.6221301723e-10    1.1636640502e-06    1.1636636306e-06
  18.7500000   -2.5031789114e-10    6.6558767840e-08    6.6558302338e-08
  19.0000000   -5.8885056818e-10    1.8549975410e-08    1.8549545788e-08
  19.2500000   -7.4867083304e-10    4.5567953559e-07    4.5567909801e-07
  19.5000000   -7.4558283866e-10    5.0855394564e-07    5.0855330294e-07
  19.7500000   -7.0738222403e-10    5.8699604216e-07    5.8699496840e-07
  20.0000000   -9.1239407282e-10    6.6315726021e-07    6.6315569727e-07
  20.2500000   -1.3459174725e-09    7.4325696012e-07    7.4325510961e-07
  20.5000000   -1.6674141232e-09    8.2501042368e-07    8.2500863349e-07
  20.7500000   -1.9609249742e-09    9.1282762922e-07    9.1282617340e-07
  21.0000000   -2.4881568857e-09    1.0012255140e-06    1.0012244850e-06
  21.2500000   -3.0706438974e-09    1.0885016990e-06    1.0885011288e-06
  21.5000000   -3.7076249591e-09    1.1772005721e-06    1.1772006674e-06
  21.7500000   -4.6567981361e-09    1.2640775374e-06    1.2640787965e-06
  22.0000000   -5.7574028206e-09    1.3719635928e-06    1.3719666857e-06
  22.2500000   -6.7331796491e-09    1.0690004092e-06    1.0690059123e-06
  22.5000000   -7.5984570101e-09    1.0972397739e-06    1.0972479445e-06
  22.7500000   -8.4930950673e-09    1.1418946980e-06    1.1419054068e-06
  23.0000000   -9.5067092101e-09    1.1747628942e-06    1.1747757165e-06
  23.2500000   -1.0430339591e-08    1.2085406373e-06    1.2085550308e-06
  23.5000000   -1.0961400991e-08    1.2473804380e-06    1.2473959081e-06
  23.7500000   -1.1291608437e-08    1.2865138663e-06    1.2865300358e-06
  24.0000000   -1.1788406617e-08    1.3265265163e-06    1.3265430873e-06
  24.2500000   -1.2323224104e-08    1.3727297393e-06    1.3727464317e-06
  24.5000000   -1.2544565752e-08    1.4072148311e-06    1.4072313920e-06
