#       time       r = 30.000000       r = 60.000000       r = 90.000000
  18.0000000    1.7628128339e-09    1.8628170695e-13    1.2096925290e-28
  18.2500000    2.5659079040e-09    2.9743475487e-13    8.2179022030e-29
  18.5000000    1.4980232857e-09    1.1509410389e-12    1.0818391741e-29
  18.7500000    1.0535230426e-09    3.1940762796e-12   -6.2537471579e-29
  19.0000000    3.8998934889e-10    5.9861290027e-12   -1.1999307313e-28
  19.2500000   -1.3179423852e-09    8.2582554279e-12   -1.3591220095e-28
  19.5000000   -8.7722608926e-10    8.8260512608e-12   -1.1235035887e-28
  19.7500000    6.0410813187e-10    7.4219477284e-12   -9.3117494890e-29
  20.0000000   -1.9304548279e-09    4.5483941916e-12   -9.3243505619e-29
  20.2500000   -6.0042539192e-09    6.3582805346e-13   -6.0712760944e-29
  20.5000000   -6.5007289815e-09   -4.3582846424e-12    5.9012081968e-29
  20.7500000   -5.9467401471e-09   -1.0393940155e-11    2.2163475272e-28
  21.0000000   -7.2653563097e-09   -1.6662196388e-11    2.7817996818e-28
  21.2500000   -6.1925422597e-09   -2.1885404836e-11    1.9011463804e-28
  21.5000000   -6.5773151822e-10   -2.5449536731e-11    5.5343314158e-29
  21.7500000    1.7485334336e-09   -2.7933503922e-11   -5.0847306400e-29
  22.0000000   -2.5190599631e-09   -3.0104592070e-11   -9.0890375191e-29
  22.2500000   -6.0305222996e-09   -3.1385254605e-11   -9.1679305308e-29
  22.5000000   -6.0735115996e-09   -2.9818860892e-11   -1.0903733537e-28
  22.7500000   -7.2356947242e-09   -2.4113608958e-11   -1.4778707468e-28
  23.0000000   -9.5638096140e-09   -1.5760068169e-11   -1.6699910904e-28
  23.2500000   -9.9687232544e-09   -8.5193782257e-12   -1.4606058361e-28
  23.5000000   -8.2702287647e-09   -5.1053518341e-12   -8.4763135172e-29
  23.7500000   -6.0148711537e-09   -4.3208607696e-12    5.0171212625e-30
  24.0000000   -5.3100718585e-09   -2.1773391711e-12    5.2752601071e-29
  24.2500000   -8.2497747759e-09    3.6165154446e-12    1.5081093986e-29
  24.5000000   -1.3393147686e-08    1.0828315365e-11   -8.1593012224e-29
  24.7500000   -1.5716070864e-08    1.5467220580e-11   -1.8223815088e-28
  25.0000000   -1.2806941981e-08    1.7372540388e-11   -2.0586811836e-28
  25.2500000   -4.7439832532e-09    2.1214066684e-11   -8.2069238624e-29
  25.5000000    9.3358324627e-10    2.9973283953e-11    1.6571240641e-28
  25.7500000    3.6758142082e-09    3.7836433642e-11    4.2454997199e-28
  26.0000000    1.1515769188e-08    3.2413185657e-11    4.6985533205e-28
  26.2500000    1.5858508611e-08    6.6556255800e-12    1.9105376914e-28
  26.5000000    1.9450875524e-08   -3.1225498595e-11   -2.5965819248e-28
  26.7500000    2.6110107896e-08   -6.1438934850e-11   -5.2734860805e-28
  27.0000000    3.1909928933e-08   -6.7895281526e-11   -3.8949870464e-28
  27.2500000    3.0068418247e-08   -5.0682888517e-11    3.3959832130e-29
  27.5000000    3.1530767305e-08   -2.3980167928e-11    3.4751684044e-28
  27.7500000    4.0648302621e-08   -2.4990218560e-12    2.9869291890e-28
  28.0000000    4.4509666363e-08    9.7304232482e-12   -5.9892307251e-30
  28.2500000    4.0691256418e-08    1.8776906270e-11   -2.2436578840e-28
  28.5000000    3.1553905488e-08    3.1950681924e-11   -1.1996054850e-28
  28.7500000    2.3841270992e-08    5.0876183235e-11    2.6347763376e-28
  29.0000000    2.0664971623e-08    7.1513881908e-11    6.7288721337e-28
  29.2500000    1.6832994353e-08    8.7669191927e-11    8.7378194201e-28
  29.5000000    9.9297851877e-09    9.3052593490e-11    7.5273404240e-28
  29.7500000    3.9691044266e-09    8.2057058806e-11    2.7646833224e-28
  30.0000000   -9.2605330611e-09    5.2425327199e-11   -4.4045506714e-28
  30.2500000   -2.9342703730e-08    9.4346555301e-12   -1.1383743984e-27
  30.5000000   -3.7911383479e-08   -3.3439797555e-11   -1.4475727994e-27
  30.7500000   -3.1601591326e-08   -6.0789581645e-11   -1.1598871322e-27
  31.0000000   -2.0493696482e-08   -6.4850724408e-11   -4.4067155372e-28
  31.2500000   -1.1232184277e-10   -5.0522321335e-11    2.4399535012e-28
  31.5000000    2.2930099574e-08   -3.1416876923e-11    4.6497395466e-28
