#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            60.000000           60.000000          100.000000          100.000000          120.000000          120.000000          140.000000          140.000000          160.000000          160.000000
   0.0000000   -1.2113530899e-20    6.2670271134e-16    4.7690316932e-21   -3.1866478539e-16    2.1622517538e-21    5.7627410170e-16    9.3696083367e-22    1.7410196601e-10    5.9422807079e-22    3.1580347699e-15
   0.2500000   -1.5528364034e-20    8.4363313185e-16    4.9520745266e-21   -7.0875943686e-16    1.9641632017e-21   -7.7741053976e-16    8.1523734932e-22   -2.3643904303e-11    5.2128393303e-22   -2.8841176634e-11
   0.5000000   -1.4134050405e-20    6.0977685750e-16    4.5034405578e-21   -3.5376569702e-15    2.1484725458e-21   -2.8476880999e-15    1.2142957691e-21   -1.7702151108e-10    4.6331283805e-22   -1.4637889715e-11
   0.7500000   -2.7558665772e-21   -1.0745700442e-15    5.5664793057e-21   -3.3395444109e-16    2.9820638250e-21    3.1921605546e-15    1.0530947063e-21   -1.4538923388e-10    3.7335004652e-22    4.4617655332e-12
   1.0000000   -1.6970108603e-20    3.8288634645e-15    4.6741905739e-21    1.6769702930e-15    2.4748240415e-21   -7.3268615681e-16    6.6217645596e-22    3.3615151582e-11    4.2916231318e-22    1.2697430519e-11
   1.2500000   -2.4811777578e-20    2.1600113310e-15    4.5940710690e-21    1.8971054872e-15    2.5327024674e-21   -7.8679268621e-15    1.0518489708e-21    1.6270242989e-10    4.3975650897e-22    2.6556485673e-12
   1.5000000   -1.0553797974e-21   -4.6529143621e-16    5.1798775744e-21   -6.6028637649e-15    2.1952416225e-21   -1.0332408810e-14    1.1564885973e-21    1.2653210426e-10    6.1311055670e-22   -7.6712254503e-12
   1.7500000   -1.5858146289e-20    1.2838500199e-15    4.5502607007e-21   -7.6707003388e-15    2.6934422129e-21    1.5353580712e-15    8.3425156452e-22    4.8848326273e-11    4.8832538325e-22   -1.5720680564e-12
   2.0000000   -5.1306866087e-22    2.8722816419e-15    5.1551901579e-21    1.7816866446e-15    2.5177462875e-21    8.2571762963e-15    7.6314795917e-22    6.8697325142e-11    4.9747283760e-22   -2.9855721114e-13
   2.2500000   -1.9619337070e-20    2.1263810048e-15    4.0223595986e-21    6.5588876657e-15    2.7006213773e-21   -4.8623780422e-15    7.9461912533e-22    1.2380059570e-10    3.9212820084e-22   -3.1311390330e-11
   2.5000000   -3.2248407544e-20   -3.0776845035e-16    6.2812434117e-21    2.6980439065e-15    2.1119308429e-21   -7.1740333205e-15    8.9071147126e-22    7.7871154774e-11    4.6013953875e-22   -6.6380335509e-11
   2.7500000   -2.0950103729e-20    1.9594562085e-15    5.6437732258e-21    4.1820835510e-15    2.6589468528e-21    8.4087562419e-15    7.0883979571e-22   -6.3553402362e-11    4.2391310222e-22   -4.5144227038e-11
   3.0000000   -1.1775693843e-20    7.1784595065e-15    5.3937230665e-21    6.6585913952e-17    2.2268448799e-21    1.2014068265e-14    1.1681255031e-21   -1.7944611220e-10    5.2293917767e-22    3.2882777910e-11
   3.2500000   -1.2413600344e-20    3.1059636717e-15    5.2723675386e-21   -1.0601870298e-14    2.5698229213e-21   -2.0208812004e-14    8.8862827261e-22   -1.9914780129e-10    5.6380079257e-22    9.0695692432e-11
   3.5000000   -1.1055991778e-20   -3.4480068599e-15    6.3213316259e-21    7.5766293576e-17    2.1222325334e-21    3.1237949765e-14    8.7275075347e-22   -1.4384965520e-10    5.1153372151e-22    6.6771892752e-11
   3.7500000   -2.0456408838e-20    5.6398555250e-16    4.9475524329e-21   -4.6127832647e-15    1.9809780479e-21    9.1697647258e-14    9.0526902204e-22   -4.9121697933e-11    4.9124739970e-22   -1.2085493269e-11
   4.0000000   -2.1651474257e-20    2.3366022450e-16    5.3044528429e-21   -6.9139754383e-15    2.4178119746e-21    1.5747679057e-14    1.1650337237e-21    5.8718636307e-11    4.7761626190e-22   -6.9956490928e-11
   4.2500000   -8.5506803417e-21   -1.3021563213e-15    6.0602966924e-21    1.7896712174e-15    2.4651150869e-21   -5.4577755051e-13    5.0975503215e-22    1.2843340928e-10    5.5742216002e-22   -6.4825790584e-11
   4.5000000   -1.3276599056e-20    5.8759337875e-15    6.1615951576e-21    2.0878077754e-15    2.4722275747e-21   -2.2751921942e-12    9.9672180561e-22    1.0988801098e-10    4.9149648618e-22   -1.3745105167e-11
   4.7500000   -3.4423575347e-21    5.7968553483e-15    4.6551331208e-21   -5.2807885285e-16    2.3796772857e-21   -4.4317973175e-12    9.9488468109e-22    1.9001996562e-11    4.5949396014e-22    4.1313046041e-11
   5.0000000   -1.0366255079e-20    4.2703948301e-15    5.6123068761e-21   -4.4398326064e-16    2.2830966454e-21   -4.4130066535e-12    9.6242810775e-22   -7.1432716755e-11    5.7043471303e-22    6.9290817174e-11
   5.2500000   -1.0336392027e-20   -1.8710428396e-15    5.5033385060e-21   -6.6256177591e-16    2.2458509838e-21   -1.8247654970e-12    8.7821623424e-22   -1.0271456686e-10    4.5925184083e-22    6.1269629415e-11
   5.5000000   -2.0566557945e-20   -6.0398314373e-16    5.0167697972e-21   -8.6951509915e-15    2.4815184966e-21   -4.5563289954e-14    8.9772589617e-22   -6.4203830274e-11    5.6004411485e-22    2.7087201954e-11
   5.7500000   -6.0642680399e-21    5.2645392832e-15    4.4195584917e-21   -2.9722433584e-15    1.9786811376e-21   -1.2551298921e-12    9.8274125501e-22    2.0847162173e-11    4.4525285403e-22   -1.2946981836e-11
   6.0000000   -1.0687899086e-20   -1.1033242647e-15    5.7549210587e-21    7.6437946114e-15    2.1884585973e-21   -1.8748113243e-12    1.0218853493e-21    1.0414370680e-10    5.3676160254e-22   -3.9362911437e-11
   6.2500000    3.8907283885e-21   -1.5620122299e-15    4.9495750588e-21   -7.9987739995e-16    2.3652253710e-21    4.2649054278e-12    6.9480724338e-22    1.2399897861e-10    4.3937894942e-22   -4.3107337136e-11
   6.5000000   -1.1280821177e-20    3.9941546429e-15    4.4012960303e-21    9.5339909089e-16    2.0640061508e-21    1.7878681229e-11    5.5013006922e-22    5.4991269541e-11    5.0878999164e-22   -2.7840692095e-11
   6.7500000   -1.4313468865e-20    8.0440552022e-15    5.8293656738e-21   -5.0295773714e-15    2.3892836681e-21    2.9995164286e-11    7.6028488629e-22   -5.0412171912e-11    4.4648806291e-22   -5.6638082067e-12
