#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            60.000000           60.000000          100.000000          100.000000          120.000000          120.000000          140.000000          140.000000          160.000000          160.000000
   0.0000000   -2.2264914261e-04    4.9274985285e-17   -2.3083362273e-05    1.4969042559e-16   -9.7877347690e-06   -7.6884929854e-16   -4.5994214997e-06    2.9794448910e-10   -2.3205689502e-06    3.1793936262e-15
   0.2500000   -2.2232343037e-04    2.9008836934e-16   -2.3045330863e-05   -3.4207088117e-16   -9.7705617353e-06   -8.0431390201e-16   -4.5904522789e-06    2.3759065806e-10   -2.3158585050e-06   -1.0556106778e-11
   0.5000000   -2.2199752207e-04   -3.2756007399e-16   -2.3007308373e-05    2.1444948542e-15   -9.7533959560e-06   -2.1025731970e-15   -4.5809927097e-06    1.5799080469e-11   -2.3112046183e-06   -5.6518745605e-12
   0.7500000   -2.2167142010e-04    3.9608748928e-16   -2.2969295078e-05   -1.2399054225e-16   -9.7362375947e-06    2.5344490326e-16   -4.5717516525e-06   -8.6696997915e-11   -2.3065633631e-06    9.8488904023e-13
   1.0000000   -2.2134512651e-04   -1.2715028310e-15   -2.2931291316e-05   -2.1209601710e-15   -9.7190867192e-06    6.8509104535e-15   -4.5628970572e-06   -7.0187716812e-11   -2.3019284068e-06    5.9025348691e-13
   1.2500000   -2.2101864285e-04    4.1294938850e-16   -2.2893297338e-05    2.8584701114e-15   -9.7019434308e-06   -2.7613387828e-16   -4.5545728833e-06   -2.0251215132e-12   -2.2972871156e-06   -1.2840416686e-11
   1.5000000   -2.2069197025e-04    2.7510780025e-15   -2.2855313427e-05    1.9504211664e-15   -9.6848078190e-06   -7.6350300518e-16   -4.5464725628e-06    3.5613536949e-11   -2.2926207438e-06   -2.6440588759e-11
   1.7500000   -2.2036510957e-04   -8.1194715317e-16   -2.2817339820e-05    4.1094816077e-16   -9.6676800164e-06    3.4652150530e-15   -4.5380684318e-06    2.9297337876e-11   -2.2879315959e-06   -1.8836441997e-11
   2.0000000   -2.2003806127e-04   -1.2634850145e-15   -2.2779376735e-05    3.4398197194e-16   -9.6505601070e-06   -5.6675210822e-15   -4.5291937569e-06    1.8962290217e-11   -2.2832610771e-06    6.2785941392e-12
   2.2500000   -2.1971082529e-04    7.3144686612e-16   -2.2741424372e-05   -2.2167247471e-15   -9.6334481555e-06    1.8932240586e-15   -4.5202418521e-06    3.1529342838e-11   -2.2786381771e-06    1.9363298286e-11
   2.5000000   -2.1938340136e-04   -1.4066746517e-16   -2.2703482887e-05   -2.1692222231e-15   -9.6163442783e-06    3.5435871992e-14   -4.5116769771e-06    4.5234071386e-11   -2.2740093733e-06    8.1604958953e-12
   2.7500000   -2.1905578925e-04   -1.0782832125e-15   -2.2665552497e-05   -2.5791062187e-15   -9.5992485101e-06   -2.0310770952e-15   -4.5034781067e-06    2.6142244261e-11   -2.2692834789e-06   -2.4340940739e-12
   3.0000000   -2.1872798845e-04    1.9608897454e-16   -2.2627633341e-05    5.6749011872e-17   -9.5821608125e-06   -1.2292639441e-13   -4.4952125534e-06   -1.8459206900e-11   -2.2644753339e-06    1.0871703542e-11
   3.2500000   -2.1839999821e-04    3.3446121603e-15   -2.2589725580e-05   -1.1792204694e-15   -9.5650812410e-06   -1.1856128620e-13   -4.4865828846e-06   -4.3237979336e-11   -2.2597426930e-06    3.2808503262e-11
   3.5000000   -2.1807181754e-04    4.5228729564e-15   -2.2551829320e-05   -4.5381260203e-15   -9.5480101936e-06    1.6219998965e-13   -4.4777143314e-06   -1.8813802325e-11   -2.2552203665e-06    3.1803793193e-11
   3.7500000   -2.1774344137e-04    7.1747050978e-16   -2.2513944644e-05   -5.3855786126e-15   -9.5309482145e-06    4.4437454768e-13   -4.4689112459e-06    3.2844742889e-11   -2.2508481055e-06    4.8402363360e-12
   4.0000000   -2.1741486063e-04   -2.7513375312e-15   -2.2476071654e-05   -5.3572125004e-15   -9.5138950356e-06    2.3173777433e-13   -4.4603199269e-06    6.4053801804e-11   -2.2464216560e-06   -2.0721743890e-11
