#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            60.000000           60.000000          100.000000          100.000000          120.000000          120.000000          140.000000          140.000000          160.000000          160.000000
   6.0000000    1.7518475667e-04    4.0790975801e-21    1.8102054880e-05    1.3220530272e-22    7.6572749856e-06    1.0401189163e-22    3.5867391555e-06    1.3091290442e-22    1.8045730988e-06   -9.5305766669e-24
   6.2500000    1.7491862984e-04    9.6122798955e-21    1.8071425746e-05    1.5603623895e-22    7.6434907071e-06    4.2777194064e-23    3.5796904264e-06    8.9622834467e-23    1.8007878170e-06    9.4407246029e-24
   6.5000000    1.7465167495e-04    5.3643484094e-21    1.8040806546e-05    2.8474582900e-22    7.6297179860e-06    9.0349091011e-23    3.5728880218e-06    1.0183283116e-22    1.7969487523e-06   -4.7385331626e-24
   6.7500000    1.7438355493e-04    1.1472012336e-20    1.8010197359e-05   -2.1577974451e-22    7.6159764886e-06    1.1282176761e-22    3.5661994683e-06    5.3409884241e-23    1.7931553746e-06    5.3808966118e-25
   7.0000000    1.7411487917e-04    1.1269829017e-20    1.7979598168e-05    1.1739596587e-22    7.6022784908e-06    7.4982157327e-23    3.5594426370e-06    1.1251775268e-22    1.7894551896e-06    2.9821392586e-24
   7.2500000    1.7384722005e-04    1.0376107175e-20    1.7949008910e-05   -8.6981385312e-23    7.5886224386e-06    8.6953070683e-23    3.5525745907e-06    1.1758058717e-22    1.7858174256e-06   -6.1004855896e-24
   7.5000000    1.7358187822e-04    1.0875412801e-20    1.7918429616e-05    1.2919236876e-22    7.5749845514e-06   -8.4473438318e-24    3.5456962491e-06    8.5021942660e-23    1.7821711246e-06    1.3943363391e-24
   7.7500000    1.7331856178e-04    4.2556745623e-21    1.7887860220e-05    1.5019522005e-22    7.5613158112e-06    9.8394557205e-23    3.5389024378e-06    8.1875181557e-23    1.7784638683e-06   -3.7579541811e-25
   8.0000000    1.7305545486e-04    9.6605970177e-21    1.7857300637e-05   -1.0388346001e-22    7.5475624427e-06    6.5721329157e-23    3.5321678362e-06    1.0862724685e-22    1.7746960333e-06    2.6992536427e-25
   8.2500000    1.7279054723e-04    4.9474614531e-21    1.7826750848e-05    2.6310490543e-22    7.5337068480e-06    8.5709449724e-23    3.5253809591e-06    8.3110457034e-23    1.7709153926e-06    7.7617127656e-24
   8.5000000    1.7252298161e-04    6.5777035486e-21    1.7796210822e-05    7.4585764099e-23    7.5197956375e-06    4.6810543314e-23    3.5184634361e-06    1.0647854132e-22    1.7671821615e-06   -1.6217695791e-23
   8.7500000    1.7225346936e-04    9.1105841893e-21    1.7765680444e-05    7.8878147932e-24    7.5059242875e-06    9.3858748496e-23    3.5114443126e-06    9.8967803085e-23    1.7635276712e-06    1.1248048268e-23
   9.0000000    1.7198383003e-04    3.2968266393e-21    1.7735159642e-05   -2.5020873368e-22    7.4921833050e-06    1.0565718667e-22    3.5044319986e-06    9.0351402966e-23    1.7599333774e-06   -1.5089591800e-23
   9.2500000    1.7171610928e-04    9.2166240184e-21    1.7704648328e-05    6.3133222701e-23    7.4785979499e-06   -5.9968103065e-23    3.4975273898e-06    1.1865511603e-22    1.7563444891e-06    4.7060662845e-24
   9.5000000    1.7145125347e-04    4.6234290140e-21    1.7674146427e-05    2.6434554408e-23    7.4651031741e-06    3.3943869957e-23    3.4907567506e-06    7.1171951993e-23    1.7527071958e-06    1.2622307018e-23
   9.7500000    1.7118797439e-04    6.1766265316e-21    1.7643653855e-05    2.4822902366e-22    7.4515827995e-06    1.0282563583e-22    3.4840673806e-06    7.7688884365e-23    1.7490013503e-06   -1.7979401743e-23
  10.0000000    1.7092348454e-04    1.1773993835e-20    1.7613170504e-05    2.3564313276e-22    7.4379515864e-06    1.8679910271e-22    3.4773744317e-06    5.7250037191e-23    1.7452477532e-06    2.3220669368e-24
  10.2500000    1.7065577976e-04    1.1993178114e-20    1.7582696240e-05    3.5379971633e-23    7.4242134043e-06    8.5490108589e-23    3.4706172907e-06    7.7968575725e-23    1.7414904135e-06    2.2008819883e-23
  10.5000000    1.7038491015e-04    1.4828976105e-20    1.7552230956e-05    2.5605404140e-22    7.4104490677e-06    1.6740095369e-22    3.4637862912e-06    7.6850526731e-23    1.7377690356e-06   -5.0222119395e-24
