#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            60.000000           60.000000          100.000000          100.000000          120.000000          120.000000          140.000000          140.000000          160.000000          160.000000
   0.0000000   -1.7340843007e-04   -3.7200144894e-21   -6.4920847144e-06    1.9166420402e-23   -1.9082394236e-06    1.2882886620e-22   -6.5893693876e-07    5.4402783592e-24   -2.5271793294e-07    2.9194637164e-23
   0.2500000   -1.7295047043e-04   -4.9436754134e-22   -6.4737443532e-06    8.0209591839e-23   -1.9026588819e-06    2.7797394181e-23   -6.5613179432e-07    9.9742157133e-23   -2.5197893776e-07    1.1964764101e-23
   0.5000000   -1.7249300441e-04   -3.1980681593e-21   -6.4554368870e-06   -2.8285377530e-22   -1.8970892482e-06    1.9838772070e-22   -6.5281401227e-07    3.9076115547e-23   -2.5111800456e-07   -1.3070880449e-23
   0.7500000   -1.7203604389e-04   -3.6614760722e-21   -6.4371623889e-06    3.6830921478e-24   -1.8915305431e-06    8.4710580049e-23   -6.5013898858e-07    2.5302340323e-23   -2.5024635986e-07    3.7509573802e-23
   1.0000000   -1.7157959997e-04   -4.9842086233e-22   -6.4189209563e-06   -8.0920733421e-23   -1.8859829436e-06    1.0509245442e-22   -6.4773540994e-07   -1.5391485206e-24   -2.4946117676e-07    1.4649519253e-23
   1.2500000   -1.7112368334e-04   -2.9936075842e-21   -6.4007125981e-06   -2.1092420181e-22   -1.8804462849e-06    1.7810247198e-22   -6.4548135467e-07    2.1123731689e-23   -2.4879340981e-07    1.7396892650e-23
   1.5000000   -1.7066830403e-04   -2.4969529167e-21   -6.3825373908e-06    1.9284468684e-23   -1.8749205328e-06    2.6526206667e-22   -6.4372582699e-07    9.3183335434e-23   -2.4814766424e-07   -5.9888092316e-25
   1.7500000   -1.7021347123e-04   -5.8155016235e-21   -6.3643954352e-06    4.9681626445e-24   -1.8694058038e-06    5.3406208357e-23   -6.4274816996e-07    5.6554297136e-23   -2.4737944329e-07   -3.1721707712e-24
   2.0000000   -1.6975919378e-04   -3.9801424548e-21   -6.3462866752e-06   -1.6178769292e-22   -1.8639021401e-06    1.1818469282e-22   -6.4203936907e-07    4.3263543791e-23   -2.4644134438e-07    2.1268236980e-23
   2.2500000   -1.6930548024e-04   -3.0741070727e-21   -6.3282111101e-06   -1.7344195284e-23   -1.8584093720e-06    1.2775972088e-22   -6.4069412974e-07    3.2130189908e-24   -2.4545749607e-07    1.2195536693e-23
   2.5000000   -1.6885233864e-04   -3.0196384298e-21   -6.3101688593e-06    6.2427282453e-23   -1.8529272441e-06    1.1254485577e-22   -6.3841165590e-07    4.9200074885e-23   -2.4463869510e-07   -1.3107130497e-23
   2.7500000   -1.6839977547e-04   -7.2643496547e-21   -6.2921599244e-06   -2.8319214093e-22   -1.8474565579e-06    1.3076137965e-22   -6.3566541992e-07    2.6589714740e-23   -2.4408139175e-07    1.2436065885e-23
   3.0000000   -1.6794779517e-04   -5.1107883024e-21   -6.2741842677e-06   -2.5099434914e-22   -1.8419983016e-06    3.6113165193e-23   -6.3297209161e-07    2.2859440930e-23   -2.4363034722e-07    2.7542186511e-23
   3.2500000   -1.6749640363e-04   -1.3161678368e-21   -6.2562418726e-06    1.7188834726e-22   -1.8365505310e-06    4.9572832412e-23   -6.3045654182e-07    6.8079987419e-23   -2.4297747605e-07   -8.1841328087e-24
   3.5000000   -1.6704561155e-04   -6.2011558392e-21   -6.2383327574e-06   -2.2159923249e-22   -1.8311097978e-06    6.8651619748e-23   -6.2815640223e-07   -3.4520139708e-23   -2.4194562345e-07    2.4027814117e-23
   3.7500000   -1.6659543146e-04   -1.8649604886e-21   -6.2204569175e-06    1.1553600745e-22   -1.8256782709e-06    1.6237612973e-22   -6.2628421999e-07   -1.4503254622e-23   -2.4067825102e-07    1.0792730370e-23
   4.0000000   -1.6614586854e-04    3.6339527439e-22   -6.2026143661e-06   -1.4946606854e-22   -1.8202637000e-06    2.4943876655e-23   -6.2493711324e-07    5.7722270180e-23   -2.3952715084e-07   -2.1986576428e-23
   4.2500000   -1.6569691500e-04   -7.1410412699e-21   -6.1848051100e-06    2.0643053412e-22   -1.8148667119e-06   -4.9608476593e-23   -6.2377833405e-07    8.6280722810e-23   -2.3875045459e-07    8.7655388412e-24
   4.5000000   -1.6524856007e-04   -8.0949229019e-21   -6.1670290742e-06   -1.6633222166e-22   -1.8094746669e-06    2.1009063230e-22   -6.2225526175e-07    3.5956496956e-23   -2.3831856196e-07   -7.5053384133e-25
   4.7500000   -1.6480079968e-04   -2.6155404065e-21   -6.1492862175e-06   -1.0138435171e-22   -1.8040766458e-06   -6.4450852890e-24   -6.2010354552e-07    4.5456389102e-23   -2.3797696905e-07    1.4492490217e-23
   5.0000000   -1.6435363613e-04    1.3291589313e-21   -6.1315764634e-06    5.4050008048e-23   -1.7986810642e-06    6.9325601591e-23   -6.1755343328e-07    4.2820348448e-23   -2.3745798034e-07    1.6789468233e-23
   5.2500000   -1.6390710130e-04   -3.6091766114e-21   -6.1138998516e-06   -2.7753756541e-23   -1.7933107282e-06    7.2363533770e-23   -6.1508392341e-07   -2.4839510032e-23   -2.3665483110e-07    1.0093689860e-23
   5.5000000   -1.6346126831e-04   -4.8977194664e-21   -6.0962563531e-06    4.0765265383e-23   -1.7879823670e-06   -3.1158320842e-23   -6.1302325128e-07   -6.3297111886e-23   -2.3566156243e-07   -1.3675961159e-24
   5.7500000   -1.6301618901e-04   -5.8368600944e-21   -6.0786459036e-06   -2.5069470912e-23   -1.7826935001e-06    1.2521631745e-22   -6.1134506697e-07    4.6736311795e-23   -2.3468151244e-07    2.4516358088e-23
   6.0000000   -1.6257185385e-04    1.2604364200e-22   -6.0610684769e-06   -8.9367183113e-23   -1.7774214782e-06    6.8245234926e-24   -6.0978951525e-07   -2.2245955219e-23   -2.3387150937e-07   -3.3641678344e-23
   6.2500000   -1.6212819217e-04   -1.4343125153e-21   -6.0435240078e-06   -9.4091889253e-23   -1.7721295623e-06    8.2680211081e-23   -6.0815430632e-07   -6.5034786942e-24   -2.3323417598e-07    6.4347739058e-24
   6.5000000   -1.6168497757e-04   -4.8101099466e-21   -6.0260123765e-06    1.4468763181e-22   -1.7667858593e-06    4.0625979615e-23   -6.0645504040e-07   -2.0917227370e-23   -2.3264402759e-07    3.7361825680e-24
