#       time             L^2_Ham             L^2_Mom
 334.0000000    2.7042766501e+03    5.4143180588e+03
 334.5000000    3.0817401468e+03    9.8823120337e+03
 335.0000000    4.7920516070e+03                -nan
 335.5000000    4.7862390569e+03                -nan
 336.0000000    3.0846996368e+03                -nan
 336.5000000    3.0910604107e+03                -nan
 337.0000000    4.0906131528e+03                -nan
 337.5000000    4.1019082342e+03                -nan
 338.0000000    4.0803429539e+03                -nan
 338.5000000    4.0785805974e+03                -nan
 339.0000000    4.0757720216e+03                -nan
 339.5000000    4.0766124739e+03                -nan
 340.0000000    4.0749317477e+03                -nan
 340.5000000    3.8704073921e+03                -nan
 341.0000000    3.9619708638e+03                -nan
 341.5000000    3.9631783489e+03                -nan
 342.0000000    3.9611412468e+03                -nan
 342.5000000    3.9587893155e+03                -nan
 343.0000000    3.9599680596e+03                -nan
 343.5000000    3.8818836104e+03                -nan
 344.0000000    3.8844566383e+03                -nan
 344.5000000    3.8892379027e+03                -nan
 345.0000000    3.9702046208e+03                -nan
 345.5000000    3.9544993851e+03                -nan
 346.0000000    3.9263938200e+03                -nan
 346.5000000    3.9004042056e+03                -nan
 347.0000000    2.8900200059e+03                -nan
 347.5000000    3.0079953310e+03                -nan
 348.0000000    2.9979665681e+03                -nan
 348.5000000                -nan                -nan
 349.0000000                -nan                -nan
 349.5000000                -nan                -nan
 350.0000000                -nan                -nan
 350.5000000    3.0168906019e+03                -nan
 351.0000000                -nan    1.0587048468e+03
 351.5000000                -nan                -nan
 352.0000000                -nan                -nan
 352.5000000                -nan                -nan
 353.0000000                -nan                -nan
 353.5000000                -nan                -nan
 354.0000000                -nan                -nan
 354.5000000                -nan                -nan
 355.0000000                -nan                -nan
 355.5000000                -nan                -nan
 356.0000000    6.1573016705e+02                -nan
 356.5000000    4.0293842307e+03                -nan
 357.0000000    3.9029728449e+03                -nan
 357.5000000    6.6377773832e+02                -nan
 358.0000000    5.3508120085e+02                -nan
 358.5000000    5.3913530312e+02                -nan
 359.0000000    5.3989604594e+02                -nan
 359.5000000    5.4439739174e+02    1.8703603303e+05
 360.0000000    6.2659209770e+02    5.1553668185e+04
 360.5000000    1.4269305230e+03    3.4745195166e+04
 361.0000000    4.7649859310e+02    4.0870677844e+03
 361.5000000    5.0981684383e+02    9.8637819230e+04
 362.0000000    5.4211034839e+02    1.8535522237e+03
 362.5000000    5.2776289327e+02    1.8924053969e+03
 363.0000000    5.3560351305e+02    1.8857789605e+03
 363.5000000    7.6388214939e+02    2.1650668721e+03
 364.0000000    7.4953833811e+02    2.1665751481e+03
 364.5000000    3.6517146115e+03    4.7951525185e+03
 365.0000000    8.0546364825e+02    4.4397146977e+03
 365.5000000    8.1290879730e+02    2.3663917330e+03
 366.0000000    8.2930591782e+02    2.1593918753e+03
 366.5000000    6.0339159781e+02    2.1543041087e+03
 367.0000000    6.9612466737e+02    2.1454972977e+03
 367.5000000    6.1597779835e+02    2.1480985585e+03
 368.0000000    8.1654941482e+02    2.4728790349e+03
 368.5000000    7.8998883030e+02    2.4377096520e+03
 369.0000000    9.6839608823e+02    2.1667020821e+03
 369.5000000    9.5426666299e+02                -nan
 370.0000000    6.1524970275e+02                -nan
 370.5000000    1.1536359685e+03                -nan
 371.0000000    7.2511209904e+02                -nan
 371.5000000    6.0130156032e+02                -nan
 372.0000000    6.0614200834e+02                -nan
 372.5000000    6.5000361716e+02                -nan
 373.0000000    1.5849412019e+03                -nan
 373.5000000    1.3510692695e+03                -nan
 374.0000000    1.6775818302e+03                -nan
 374.5000000    1.3465156446e+03                -nan
 375.0000000    1.3468722495e+03                -nan
 375.5000000    7.8282131336e+01    3.3750886750e+02
 376.0000000    7.5266138696e+01    2.2482851254e+02
 376.5000000    1.1916883093e+02    2.0455380437e+02
 377.0000000    1.2217816939e+02    2.1498646881e+02
 377.5000000    1.3292198731e+02    2.5087409237e+02
 378.0000000    1.3318492639e+02    2.5181289429e+02
 378.5000000    1.5389071978e+02    2.5316972522e+02
 379.0000000    1.3267069034e+02    2.5317860394e+02
 379.5000000    1.3252457541e+02    2.5326796438e+02
 380.0000000    1.3277702884e+02    3.9920364769e+03
 380.5000000    2.5218717970e+02    3.9961762176e+03
 381.0000000    2.5236701951e+02    3.9961847021e+03
 381.5000000    2.5422392818e+02    3.9962983644e+03
 382.0000000    2.5388070412e+02    3.9963100396e+03
 382.5000000    2.5373857114e+02    3.9963082877e+03
 383.0000000    2.5293557072e+02    1.7758095424e+03
 383.5000000    2.6766822618e+02    1.8155269668e+03
 384.0000000    2.7285567397e+02    2.0209617597e+03
 384.5000000    2.7299816454e+02    1.8003022466e+03
 385.0000000    2.7500581090e+02    1.8191950591e+03
 385.5000000    3.2390577434e+03    2.4895783816e+03
 386.0000000    3.2383990052e+03    2.4818637586e+04
 386.5000000    3.2706651038e+03    2.4818440303e+04
 387.0000000    3.2367867310e+03    2.4819483338e+04
 387.5000000    3.2368026063e+03    2.4818498690e+04
 388.0000000    3.2367814047e+03    2.4824332640e+04
 388.5000000    3.2377744961e+03    2.4828285730e+04
 389.0000000    7.7683307143e+03    3.4898380221e+03
 389.5000000    1.0633447772e+04                -nan
 390.0000000    1.2024095530e+04                -nan
 390.5000000    7.1125289008e+03                -nan
 391.0000000    7.5691890855e+03                -nan
 391.5000000    1.0517385314e+04                -nan
 392.0000000                -nan                -nan
 392.5000000                -nan                -nan
 393.0000000                -nan                -nan
 393.5000000                -nan                -nan
 394.0000000                -nan                -nan
 394.5000000                -nan                -nan
 395.0000000                -nan                -nan
 395.5000000                -nan                -nan
 396.0000000                -nan                -nan
 396.5000000                -nan                -nan
 397.0000000                -nan                -nan
 397.5000000                -nan                -nan
 398.0000000                -nan                -nan
 398.5000000                -nan                -nan
 399.0000000                -nan                -nan
 399.5000000                -nan                -nan
 400.0000000                -nan                -nan
 400.5000000                -nan                -nan
 401.0000000    3.1464798731e+03    7.9495789615e+03
 401.5000000    3.1465515992e+03    7.9496586806e+03
 402.0000000    3.1465515264e+03    7.9496586708e+03
 402.5000000    3.1465537193e+03    7.9496608906e+03
 403.0000000    3.1472475811e+03    7.9499869970e+03
 403.5000000    3.1472967701e+03    7.9500103517e+03
 404.0000000    7.4732121046e+01    1.0371606742e+02
 404.5000000    7.4735139073e+01    1.0372392130e+02
 405.0000000                -nan                -nan
 405.5000000                -nan                -nan
 406.0000000                -nan                -nan
 406.5000000                -nan    2.3218712957e+03
 407.0000000                -nan    2.2930169101e+03
 407.5000000    7.4665600581e+01    2.2971302101e+03
 408.0000000    7.4806412305e+01    2.2971330021e+03
 408.5000000    7.4809786659e+01    2.2971332244e+03
 409.0000000                -nan                -nan
 409.5000000                -nan                -nan
 410.0000000                -nan                -nan
 410.5000000                -nan                -nan
 411.0000000                -nan                -nan
 411.5000000                -nan                -nan
 412.0000000                -nan                -nan
 412.5000000                -nan                -nan
 413.0000000                -nan                -nan
 413.5000000                -nan                -nan
 414.0000000                -nan                -nan
 414.5000000                -nan                -nan
 415.0000000                -nan                -nan
 415.5000000                -nan                -nan
 416.0000000                -nan                -nan
 416.5000000                -nan                -nan
 417.0000000                -nan                -nan
 417.5000000                -nan                -nan
 418.0000000                -nan                -nan
 418.5000000                -nan                -nan
 419.0000000                -nan                -nan
 419.5000000                -nan                -nan
 420.0000000                -nan                -nan
 420.5000000                -nan                -nan
 421.0000000                -nan                -nan
 421.5000000                -nan                -nan
 422.0000000                -nan                -nan
 422.5000000                -nan                -nan
 423.0000000                -nan                -nan
 423.5000000                -nan                -nan
 424.0000000                -nan                -nan
 424.5000000                -nan                -nan
 425.0000000                -nan                -nan
 425.5000000                -nan                -nan
 426.0000000                -nan                -nan
 426.5000000                -nan                -nan
 427.0000000                -nan                -nan
 427.5000000                -nan                -nan
 428.0000000                -nan                -nan
 428.5000000                -nan                -nan
 429.0000000                -nan                -nan
 429.5000000                -nan                -nan
 430.0000000                -nan                -nan
 430.5000000                -nan                -nan
 431.0000000                -nan                -nan
 431.5000000                -nan                -nan
 432.0000000                -nan                -nan
 432.5000000                -nan                -nan
 433.0000000                -nan                -nan
 433.5000000                -nan                -nan
 434.0000000                -nan                -nan
 434.5000000                -nan                -nan
 435.0000000                -nan                -nan
 435.5000000                -nan                -nan
 436.0000000                -nan                -nan
 436.5000000                -nan                -nan
 437.0000000                -nan                -nan
 437.5000000                -nan                -nan
 438.0000000                -nan                -nan
 438.5000000                -nan                -nan
 439.0000000                -nan                -nan
 439.5000000                -nan                -nan
 440.0000000                -nan                -nan
 440.5000000                -nan                -nan
 441.0000000                -nan                -nan
 441.5000000                -nan                -nan
 442.0000000                -nan                -nan
 442.5000000                -nan                -nan
 443.0000000                -nan                -nan
 443.5000000                -nan                -nan
 444.0000000                -nan                -nan
 444.5000000                -nan                -nan
 445.0000000                -nan                -nan
 445.5000000                -nan                -nan
 446.0000000                -nan                -nan
 446.5000000                -nan                -nan
 447.0000000                -nan                -nan
 447.5000000                -nan                -nan
 448.0000000                -nan                -nan
 448.5000000                -nan                -nan
 449.0000000                -nan                -nan
 449.5000000                -nan                -nan
 450.0000000                -nan                -nan
 450.5000000    8.7139292495e-01                -nan
 451.0000000    1.7420069753e-01    4.0558810085e+00
 451.5000000    6.7972482895e-01    3.8841018444e+00
 452.0000000    3.1545959876e+01    6.0258958576e+01
 452.5000000    3.1553123258e+01    6.0260248421e+01
 453.0000000    3.1545959876e+01    6.0258958576e+01
 453.5000000    3.1553134004e+01    8.0471260142e+01
 454.0000000    3.1545970624e+01    8.0470294256e+01
 454.5000000    3.1553134004e+01    8.0471260142e+01
 455.0000000    3.1545970624e+01    8.0470294256e+01
 455.5000000    3.1553134004e+01    8.0471260142e+01
 456.0000000    5.2468083297e+01    1.3239243755e+02
 456.5000000    5.2472390527e+01    1.3239302464e+02
 457.0000000    5.2468083314e+01    1.3239243759e+02
 457.5000000    5.2472394970e+01    1.3239302528e+02
 458.0000000    5.2468087740e+01    1.3239243820e+02
 458.5000000    5.2472394970e+01    1.3239302528e+02
 459.0000000    5.2468087740e+01    1.3239243820e+02
 459.5000000    5.2472394970e+01    1.3239302528e+02
 460.0000000    5.2468087740e+01    1.3239243820e+02
 460.5000000    5.2472394970e+01    1.3239302528e+02
 461.0000000    5.2468087740e+01    1.3239243820e+02
 461.5000000    5.2472394970e+01    1.3239302528e+02
 462.0000000    5.2468087740e+01    1.3239243820e+02
 462.5000000    5.2472394970e+01    1.3239302528e+02
 463.0000000    5.2468087740e+01    1.3239243820e+02
 463.5000000    5.2472394970e+01    1.3239302528e+02
 464.0000000    5.2468087740e+01    1.3239243820e+02
 464.5000000    5.2472394970e+01    1.3239302528e+02
 465.0000000    5.2468087740e+01    1.3239243820e+02
 465.5000000    5.2472394970e+01    1.3239302528e+02
 466.0000000    5.2468087740e+01    1.3239243820e+02
 466.5000000    5.2472394970e+01    1.3239302528e+02
 467.0000000    5.2468087740e+01    1.3239243820e+02
 467.5000000    5.2472394970e+01    1.3239302528e+02
 468.0000000    5.2468087740e+01    1.3239243820e+02
 468.5000000    5.2472394970e+01    1.3239302528e+02
 469.0000000    5.2468087740e+01    1.3239243820e+02
 469.5000000    5.2472394970e+01    1.3239302528e+02
 470.0000000    5.2468087740e+01    1.3239243820e+02
 470.5000000    5.2472394970e+01    1.3239302528e+02
 471.0000000    5.2468087740e+01    1.3239243820e+02
 471.5000000    5.2472394970e+01    1.3239302528e+02
 472.0000000    5.2468087740e+01    1.3239243820e+02
 472.5000000    5.2472394970e+01    1.3239302528e+02
 473.0000000    5.2468087740e+01    1.3239243820e+02
 473.5000000    5.2646957705e+01    1.5925407409e+02
 474.0000000    5.2574129954e+01    1.4942306919e+02
 474.5000000    5.2582746672e+01    1.5010459010e+02
 475.0000000    5.2574129954e+01    1.4942306919e+02
 475.5000000                -nan    1.7044245198e+03
 476.0000000    1.8040995934e+03                -nan
 476.5000000    2.0790036725e+03                -nan
 477.0000000    2.5664872663e+03                -nan
 477.5000000    2.6894279083e+03                -nan
 478.0000000                -nan                -nan
 478.5000000    2.8059312452e+03                -nan
 479.0000000    3.0450218760e+03                -nan
 479.5000000    3.0902630040e+03                -nan
 480.0000000                -nan                -nan
 480.5000000                -nan                -nan
 481.0000000    2.0372505853e+04                -nan
 481.5000000                -nan                -nan
 482.0000000                -nan                -nan
 482.5000000                -nan                -nan
 483.0000000                -nan                -nan
 483.5000000                -nan                -nan
 484.0000000                -nan                -nan
 484.5000000                -nan                -nan
 485.0000000                -nan                -nan
 485.5000000                -nan                -nan
 486.0000000                -nan                -nan
 486.5000000                -nan                -nan
 487.0000000    1.9871837181e+04                -nan
 487.5000000    1.8803842679e+04                -nan
 488.0000000    1.7825942112e+04                -nan
 488.5000000    1.7558090774e+04                -nan
 489.0000000    1.7552707838e+04                -nan
 489.5000000    1.7587302106e+04                -nan
 490.0000000                -nan                -nan
 490.5000000                -nan                -nan
 491.0000000                -nan                -nan
 491.5000000                -nan                -nan
 492.0000000                -nan                -nan
 492.5000000                -nan                -nan
 493.0000000                -nan                -nan
 493.5000000                -nan                -nan
 494.0000000                -nan                -nan
 494.5000000                -nan                -nan
 495.0000000                -nan                -nan
 495.5000000                -nan                -nan
 496.0000000                -nan                -nan
 496.5000000                -nan                -nan
 497.0000000                -nan                -nan
 497.5000000                -nan                -nan
 498.0000000                -nan                -nan
 498.5000000                -nan                -nan
 499.0000000    2.1905585038e+04                -nan
 499.5000000    2.1868968363e+04                -nan
 500.0000000    2.1871637144e+04                -nan
 500.5000000    3.0001900726e+03    2.1421578286e+03
 501.0000000    2.2523761677e+02    4.2072566564e+02
 501.5000000    2.2651208082e+02    4.1557279669e+02
 502.0000000    2.2024978537e+02    4.2082172077e+02
 502.5000000    3.3248349304e+02    2.0464461195e+02
 503.0000000    3.3782825646e+02    2.0980932406e+02
 503.5000000    3.3408493292e+02    2.0617303555e+02
 504.0000000    3.3347880589e+02    2.0893746583e+02
 504.5000000    3.3960247406e+02    2.2195061947e+02
 505.0000000    3.3405573851e+02    2.1155820739e+02
 505.5000000    3.3343275122e+02    2.1307724652e+02
 506.0000000    3.3784374324e+02    2.1808086318e+02
 506.5000000    3.3672111049e+02    2.1212517558e+02
 507.0000000    3.3613847446e+02    2.1156344037e+02
 507.5000000    3.4047775976e+02    2.1778298010e+02
 508.0000000    3.3582482441e+02    2.1454448762e+02
 508.5000000    3.3521414264e+02    2.1602209441e+02
 509.0000000    3.3960582596e+02    2.2053787002e+02
 509.5000000    3.3760362431e+02    2.2096803429e+02
 510.0000000    3.3708980993e+02    2.6660960948e+02
 510.5000000    3.4142170694e+02    3.0560459685e+02
 511.0000000    3.3747102165e+02    2.9924376687e+02
 511.5000000    3.3682011586e+02    3.0022025172e+02
 512.0000000    3.4054890690e+02    2.7649881005e+02
 512.5000000    3.3676132128e+02    2.7236632149e+02
 513.0000000    3.3572235824e+02    2.6441180406e+02
 513.5000000    3.4025564277e+02    2.8674537464e+02
 514.0000000    3.6351712048e+02    2.7920231801e+02
 514.5000000    3.6828447055e+02    2.9839752854e+02
 515.0000000    3.4861589741e+02    3.1446703896e+02
 515.5000000    3.4489813189e+02    2.7273480600e+02
 516.0000000    3.4456828660e+02    2.7261122141e+02
 516.5000000    3.4506545392e+02    2.7267882554e+02
 517.0000000    3.3954568910e+02    2.6991037039e+02
 517.5000000    3.3905630872e+02    2.7145960132e+02
 518.0000000    3.3993649259e+02    2.7513618259e+02
 518.5000000    3.4018833618e+02    2.7605375514e+02
 519.0000000    3.3974211993e+02    2.7608043471e+02
 519.5000000    3.4025159629e+02    2.7606480857e+02
 520.0000000    3.4030253524e+02    2.7542075164e+02
 520.5000000    3.3982492854e+02    2.7672662035e+02
 521.0000000    3.4036970226e+02    2.7544610944e+02
 521.5000000    3.4032658874e+02    2.7648268582e+02
 522.0000000    3.5707217158e+02    2.7940818854e+02
 522.5000000    3.5636481959e+02    2.7929007697e+02
 523.0000000    3.5527646134e+02    2.7851466040e+02
 523.5000000    3.5374938441e+02    2.7963828808e+02
 524.0000000    3.5332012428e+02    2.7832204720e+02
 524.5000000    3.5247735612e+02    2.7882623858e+02
 525.0000000    3.5201651940e+02    2.7885300240e+02
 525.5000000    1.1720755134e+02    6.6289549757e+01
 526.0000000    9.1053781349e+01    5.7353352114e+01
 526.5000000    8.6880893116e+01    5.9779761415e+01
 527.0000000    8.6480695392e+01    5.6148597861e+01
 527.5000000    8.3990634290e+01    5.5624820882e+01
 528.0000000    7.9159063413e+01    5.8431271870e+01
 528.5000000    8.0355870775e+01    6.0610116384e+01
 529.0000000    7.5126354371e+01    5.7460499059e+01
 529.5000000    6.9384666465e+01    6.0289367655e+01
 530.0000000    7.0682330932e+01    6.2449117459e+01
 530.5000000    6.7410156629e+01    6.2118015847e+01
 531.0000000    6.1584016293e+01    7.2980360916e+01
 531.5000000    5.5824128156e+01    7.0797904054e+01
 532.0000000    5.2795627169e+01    7.0184049823e+01
 532.5000000    5.3532943113e+01    6.2164745407e+01
 533.0000000    5.1736146158e+01    6.3102050280e+01
 533.5000000    4.6695704604e+01    6.6044101035e+01
 534.0000000    4.3853115080e+01    6.5868634426e+01
 534.5000000    4.2618173662e+01    6.5290238140e+01
 535.0000000    4.1861811399e+01    5.6707680812e+01
 535.5000000    4.1291467074e+01    7.2658602126e+01
 536.0000000    4.0828036525e+01    7.3793943300e+01
 536.5000000    4.5582017540e+01    6.7477273681e+01
 537.0000000    4.9824435242e+01    6.3375524179e+01
 537.5000000    4.0739980913e+01    6.4062836744e+01
 538.0000000    3.9495326014e+01    6.2065122021e+01
 538.5000000    3.9197095478e+01    7.2576558727e+01
 539.0000000    3.8951327987e+01    7.5896572633e+01
 539.5000000    3.8751737682e+01    7.0917515352e+01
 540.0000000    3.8568374504e+01    6.8896565509e+01
 540.5000000    7.9336810893e+01    9.7178057288e+01
 541.0000000    7.4128066240e+01    1.1447532928e+02
 541.5000000    7.6470273361e+01    1.1109905213e+02
 542.0000000    5.5398086830e+01    1.0316188368e+02
 542.5000000    5.3557457514e+01    1.0103809903e+02
 543.0000000    5.3158236715e+01    9.5288300001e+01
 543.5000000    6.1289493797e+01    1.0506859974e+02
 544.0000000    6.0908105045e+01    1.0483957476e+02
 544.5000000    6.0659811252e+01    1.0384186853e+02
 545.0000000    5.6492242517e+01    9.8237464008e+01
 545.5000000    5.1784385810e+01    9.4360999811e+01
 546.0000000    5.1775807802e+01    9.4322471560e+01
 546.5000000    5.1913937391e+01    9.4286192575e+01
 547.0000000    6.9371304284e+01    1.1416778765e+02
 547.5000000    7.9647031221e+01    1.1892836229e+02
 548.0000000    6.8096190157e+01    1.0936197317e+02
 548.5000000    6.8408879992e+01    1.0405061361e+02
 549.0000000    6.8667120504e+01    1.0389000858e+02
 549.5000000    8.2381286319e+01    1.0968439375e+02
 550.0000000    8.2429699950e+01    1.0971295290e+02
 550.5000000    3.2474576183e+01    1.2297408813e+01
 551.0000000    3.2183800332e+01    9.2406700071e+00
 551.5000000    4.5689624624e+01    9.9874027207e+00
 552.0000000    4.5407695062e+01    1.0505949148e+01
 552.5000000    4.5198868150e+01    1.0960303408e+01
 553.0000000    1.8358589571e+02    1.8423069587e+02
 553.5000000    1.8361193384e+02    2.4094759715e+02
 554.0000000    1.8368709480e+02    2.4095061081e+02
 554.5000000    1.8926904430e+02    2.4621787260e+02
 555.0000000    2.1324165833e+02    2.5527026100e+02
 555.5000000    2.1682655947e+02    2.5525584406e+02
 556.0000000    2.1638194205e+02    2.5521301315e+02
 556.5000000    2.1662489148e+02    3.0303812184e+02
 557.0000000    2.1673806114e+02    3.0302415325e+02
 557.5000000    2.1674871133e+02    3.0274400495e+02
 558.0000000    2.1681518009e+02    3.0273546993e+02
 558.5000000    2.1686328998e+02    3.0273101035e+02
 559.0000000    2.1689170163e+02    3.0272949570e+02
 559.5000000    2.1667107021e+02    3.0541718084e+02
 560.0000000    2.1667118012e+02    3.0542040166e+02
 560.5000000    2.1666229754e+02    3.0542482987e+02
 561.0000000    2.1664183504e+02    3.0542829174e+02
 561.5000000    2.1661444081e+02    3.0543091483e+02
 562.0000000    2.1657468983e+02    3.0543115806e+02
 562.5000000    2.1652432932e+02    3.0542995138e+02
 563.0000000    2.1645681395e+02    3.0542653366e+02
 563.5000000    2.1637570339e+02    3.0542244906e+02
 564.0000000    2.1627872384e+02    3.0541731020e+02
 564.5000000    2.1617432053e+02    3.0541277622e+02
 565.0000000    2.1606463670e+02    3.0540859209e+02
 565.5000000    2.1595559686e+02    3.0540533291e+02
 566.0000000    2.1585058958e+02    3.0540308763e+02
 566.5000000    2.1575125186e+02    3.0540173419e+02
 567.0000000    2.1565789288e+02    3.0540100018e+02
 567.5000000    2.1557024845e+02    3.0540054311e+02
 568.0000000    2.1548817772e+02    3.0540002543e+02
 568.5000000    2.1541204966e+02    3.0539916865e+02
 569.0000000    2.1534275103e+02    3.0539778409e+02
 569.5000000    2.1528140413e+02    3.0539578693e+02
 570.0000000    2.1522898994e+02    3.0539319909e+02
 570.5000000    2.6431600641e+02    5.3802522157e+02
 571.0000000    2.1517110535e+02    3.0698868133e+02
 571.5000000    2.1514850722e+02    3.0698530860e+02
 572.0000000    2.1513801043e+02    3.0698208690e+02
 572.5000000    2.1513405627e+02    3.0609832253e+02
 573.0000000    2.1516295981e+02    3.0609577920e+02
 573.5000000    2.1680078160e+02    3.0910582007e+02
 574.0000000    2.1681835289e+02    3.0838810070e+02
 574.5000000    2.1711208658e+02    3.0917308144e+02
 575.0000000    2.1738672598e+02    3.0872988954e+02
 575.5000000    3.4979911682e+01    6.9458486061e+00
 576.0000000    3.8152824729e+01    1.9291087787e+01
 576.5000000    4.1789827828e+01    4.3700621894e+01
 577.0000000    4.5728956762e+01    4.3879847680e+01
 577.5000000    4.9879053442e+01    4.4035020588e+01
 578.0000000    5.3995033471e+01    2.2112213905e+01
 578.5000000    6.1682363794e+01    2.6306586775e+01
 579.0000000    6.5029317265e+01    2.6518231377e+01
 579.5000000    6.7954982219e+01    2.6926982733e+01
 580.0000000    7.0364703490e+01    2.7412658961e+01
 580.5000000    8.0168167655e+01    4.9290026359e+01
 581.0000000    8.3735043541e+01    6.9534930307e+01
 581.5000000    9.0726311829e+01    7.3980878276e+01
 582.0000000    1.1784890015e+02    1.4573374259e+02
 582.5000000    1.1638812779e+02    1.6392168349e+02
 583.0000000    1.1509671589e+02    2.0176217486e+02
 583.5000000    1.0561732193e+02    1.9661906530e+02
 584.0000000    1.0172079206e+02    1.9402648874e+02
 584.5000000    9.1335546214e+01    1.8077063137e+02
 585.0000000    7.5463887337e+01    1.7113240790e+02
 585.5000000    7.4785513143e+01    1.7026596239e+02
 586.0000000    7.4000890943e+01    1.7030359999e+02
 586.5000000    7.3312127921e+01    2.3017832624e+02
 587.0000000    9.4148710108e+01    2.2046105358e+02
 587.5000000    7.2061197273e+01    2.1333631572e+02
 588.0000000    7.1455095938e+01    2.1331300510e+02
 588.5000000    9.2747589595e+01    2.0998650936e+02
 589.0000000    8.3580161417e+01    2.0352818161e+02
 589.5000000    8.5415086463e+01    2.0035067184e+02
 590.0000000    8.3304279336e+01    2.0206229028e+02
 590.5000000    8.2767422942e+01    2.0193644778e+02
 591.0000000    8.2283450647e+01    2.0134361865e+02
 591.5000000    8.1575728500e+01    2.0117594729e+02
 592.0000000    6.7404699588e+01    2.2145092309e+02
 592.5000000    6.7084173981e+01    1.5346277805e+02
 593.0000000    6.6788305162e+01    2.1831210209e+02
 593.5000000    6.6595903142e+01    2.1821845419e+02
 594.0000000    6.6478608072e+01    2.1827824958e+02
 594.5000000    6.6420434004e+01    2.1820118254e+02
 595.0000000    6.6364016869e+01    2.1825405765e+02
 595.5000000    6.6267769774e+01    2.1817200420e+02
 596.0000000    6.6056283824e+01    2.1822151609e+02
 596.5000000    6.5614925638e+01    2.1792033903e+02
 597.0000000    6.5083122350e+01    2.1818521968e+02
 597.5000000    6.4238094703e+01    2.2049878541e+02
 598.0000000    6.3124712176e+01    2.2070546066e+02
 598.5000000    6.1775188168e+01    2.2063798811e+02
 599.0000000    6.8076412193e+01    2.2242989246e+02
 599.5000000    6.6596409239e+01    2.2234154329e+02
 600.0000000    8.8399084373e+01    2.1259888170e+02
 600.5000000    4.4006374791e+01    1.6039114703e+02
 601.0000000    4.2095224626e+01    1.6029654454e+02
 601.5000000    4.0494112653e+01    1.6026833395e+02
 602.0000000    3.9296032182e+01    1.6023414990e+02
 602.5000000    3.8601542017e+01    1.6020989758e+02
 603.0000000    3.8407747230e+01    1.6019059224e+02
 603.5000000    3.8693760835e+01    1.6017874609e+02
 604.0000000    3.9337272675e+01    1.6017226006e+02
 604.5000000    4.0234987970e+01    1.6017230506e+02
 605.0000000    4.1239223896e+01    1.6017562089e+02
 605.5000000    4.2272082495e+01    1.6018261333e+02
 606.0000000    4.3245905371e+01    1.6018977109e+02
 606.5000000    4.4149745179e+01    1.6019776293e+02
 607.0000000    4.4955592714e+01    1.6020375091e+02
 607.5000000    4.5691199007e+01    1.6020930897e+02
 608.0000000    4.6347711189e+01    1.6653251993e+02
 608.5000000    4.7292911231e+01    1.6653557347e+02
 609.0000000    4.7488736914e+01    1.6653713236e+02
 609.5000000    4.8187896086e+01    2.2272550104e+02
 610.0000000    1.0478511044e+02    2.2380542565e+02
 610.5000000    1.0503572230e+02    2.2380724564e+02
 611.0000000    1.0538731227e+02    2.2380839002e+02
 611.5000000    1.0556174978e+02    2.2381019178e+02
 612.0000000    1.0682055404e+02    2.2396425167e+02
 612.5000000    1.0557282600e+02    2.2505110547e+02
 613.0000000    1.0541609524e+02    2.2482796994e+02
 613.5000000    1.0542485473e+02    2.2482898637e+02
 614.0000000    1.2128075711e+02    2.2878763100e+02
 614.5000000    1.2125123544e+02    2.3926060780e+02
 615.0000000    1.1832674594e+02    2.4031579289e+02
 615.5000000    1.1546399669e+02    2.3732763016e+02
 616.0000000    1.1530018399e+02    2.3732763223e+02
 616.5000000    1.1211509696e+02    2.3694185459e+02
 617.0000000    1.1018391818e+02    2.3634236668e+02
 617.5000000    1.1031580502e+02    2.3634325150e+02
 618.0000000    1.1026772939e+02    2.2674354409e+02
 618.5000000    1.1933285998e+02    2.1552253716e+02
 619.0000000    1.1870100651e+02    2.1533718426e+02
 619.5000000    1.4131976088e+02    2.4083978696e+02
 620.0000000    1.6755182459e+02    2.5499736886e+02
 620.5000000    1.6756346142e+02    2.5561537205e+02
 621.0000000    1.6743501468e+02    2.5983376166e+02
 621.5000000    1.6743304041e+02    2.3624504751e+02
 622.0000000    1.6731374478e+02    2.2528995414e+02
 622.5000000    1.6733979249e+02    2.6402114453e+02
 623.0000000    1.5421267610e+02    2.5668226951e+02
 623.5000000    1.5429116954e+02    2.5660832643e+02
 624.0000000    1.5425576417e+02    2.6207527150e+02
 624.5000000    1.5437997707e+02    2.4571368881e+02
 625.0000000    1.5438534789e+02    2.4570743577e+02
 625.5000000    5.8962348326e+01    5.7318164137e+01
 626.0000000    7.7078761885e+01    5.5627982171e+01
 626.5000000    7.7318803404e+01    1.5559548806e+02
 627.0000000    7.7567901441e+01    1.5554432801e+02
 627.5000000    7.7823697896e+01    1.6016260616e+02
 628.0000000    7.8054730025e+01    1.9073881894e+02
 628.5000000    1.0106530416e+02    2.0201912101e+02
 629.0000000    1.1991221455e+02    2.1467672756e+02
 629.5000000    1.0738148668e+02    1.4130257111e+02
 630.0000000    1.0139776521e+02    1.9921740911e+02
 630.5000000    1.0152460198e+02    1.8281409720e+02
 631.0000000    1.0149362322e+02    1.8394500410e+02
 631.5000000    1.0740413812e+02    1.8408821458e+02
 632.0000000    1.1543025019e+02    2.0798611694e+02
 632.5000000    1.1539054858e+02    2.0798782638e+02
 633.0000000    1.1532945542e+02    1.4724235147e+02
 633.5000000    1.1525348529e+02    1.4724756254e+02
