#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            60.000000           60.000000          100.000000          100.000000          120.000000          120.000000          140.000000          140.000000          160.000000          160.000000
   0.0000000   -1.7009211202e-20    5.0215120766e-17    4.9142641077e-21    2.1169281261e-17    2.0928865707e-21    3.9167697047e-16    1.0969157739e-21    1.7410067387e-10    5.3089170351e-22    3.4481611904e-15
   0.2500000   -1.8491579712e-20   -3.4738376922e-16    4.6927670739e-21    2.6351115134e-16    2.9309294487e-21    1.5553025527e-15    1.0642520857e-21   -4.2781094022e-11    6.5804659826e-22   -2.7712154416e-11
   0.5000000   -2.2508120503e-20   -1.4410019641e-17    4.1844325199e-21    2.9656727012e-15    1.9875294384e-21   -1.8057479199e-16    8.0328205501e-22   -1.9212584592e-10    4.2823080941e-22   -1.0153749948e-11
   0.7500000   -1.7790172017e-20    9.6879879877e-16    4.1702917739e-21    7.2428820136e-16    1.9003120848e-21   -2.9334486424e-15    9.6458240909e-22   -1.1327580377e-10    4.4284567988e-22    8.5595544461e-12
   1.0000000   -1.9229688156e-20    2.6958691851e-15    6.6287596532e-21    5.3510146482e-16    2.5454082356e-21   -6.0254194473e-15    9.3982020411e-22    6.9172423442e-11    3.9217943688e-22    1.1268411383e-11
   1.2500000   -1.8061587960e-20   -6.6937641703e-16    3.5125133360e-21   -5.5551732413e-15    1.8176218420e-21   -7.0737815142e-16    1.2620233095e-21    1.5085970819e-10    3.6826396784e-22   -2.1570889829e-13
   1.5000000   -1.2370018274e-20    1.4073599225e-16    5.1643843041e-21    5.3184592033e-16    1.8581086744e-21   -1.7979288745e-15    1.1114254293e-21    9.7738304211e-11    3.1613832797e-22   -6.5381370206e-12
   1.7500000   -6.2854656332e-21    2.6991342655e-16    6.1286414372e-21    6.5676338410e-15    1.8351885081e-21   -2.5644154313e-16    9.6020516086e-22    4.7883770762e-11    4.5804795087e-22   -1.6797793447e-12
   2.0000000   -1.4393017706e-20   -4.3393571591e-16    4.1779510272e-21    6.0255632996e-16    2.6562319932e-21   -6.2769513305e-15    9.2753782072e-22    8.1573907863e-11    4.7705146282e-22   -6.2261563312e-12
   2.2500000   -1.6700886618e-20    1.2895864991e-15    3.7655535460e-21   -6.3972333747e-15    1.6893778818e-21   -1.0400089235e-14    1.0456026734e-21    1.2129756920e-10    5.7051814307e-22   -3.3009180202e-11
   2.5000000   -1.6158549095e-20    2.4788882342e-15    5.6113679367e-21    5.9479062569e-15    2.0238443539e-21   -1.3973519649e-14    9.7716717652e-22    6.9868456050e-11    4.6608968726e-22   -5.4561192004e-11
   2.7500000   -1.3792550817e-20   -5.1284198180e-15    4.5044902259e-21    6.6818129358e-15    2.3101621894e-21    1.6436793956e-14    7.6041761691e-22   -5.2880641520e-11    4.5873858909e-22   -3.1703655815e-11
   3.0000000   -1.1158616568e-20   -4.4282837023e-15    3.7398754614e-21   -1.7988669514e-15    1.8549258838e-21    1.5966879971e-14    8.5950510993e-22   -1.5005792525e-10    5.2492520548e-22    2.8978449907e-11
   3.2500000   -1.1742030391e-20   -2.2315582806e-15    5.4151506451e-21    8.6355406308e-15    2.0445105743e-21   -3.6247977539e-14    7.0444524724e-22   -1.6525962154e-10    5.7099575939e-22    7.2038634125e-11
   3.5000000   -7.5781399729e-21   -2.5517085595e-15    4.7960656220e-21    4.0276978331e-15    2.0979505280e-21   -3.4916507467e-14    8.8823268937e-22   -1.1593739949e-10    5.8090486209e-22    5.4111988418e-11
   3.7500000   -1.5674931697e-20    7.1952841024e-16    4.4450733346e-21   -3.5919187316e-15    2.4564048676e-21    1.6397171206e-13    8.0343970936e-22   -4.1314909727e-11    5.0083532033e-22   -8.6186264525e-12
   4.0000000   -1.7294711817e-20    4.3140927967e-15    4.3789787763e-21    8.4191751242e-15    2.4016062220e-21    2.2865396429e-13    7.8100706323e-22    3.2896561771e-11    4.7502391772e-22   -6.0635612691e-11
   4.2500000   -1.0436266013e-20   -5.1493397035e-15    5.2164291326e-21    9.1837349219e-15    1.4113345958e-21   -6.1184483269e-13    8.3415718729e-22    8.2135608118e-11    5.3201137255e-22   -6.2240618555e-11
   4.5000000   -1.5441372724e-20   -6.6263504741e-15    4.7050991633e-21    3.3202389006e-15    1.9007447429e-21   -2.5373632054e-12    7.4996338816e-22    7.7346921385e-11    5.2914082761e-22   -1.8151318453e-11
   4.7500000   -7.9381024738e-21   -3.2324465607e-15    6.0139580481e-21    7.6558837705e-15    2.5419306175e-21   -3.8833636391e-12    9.8591891297e-22    1.1884102363e-11    3.3995480850e-22    3.6713740843e-11
   5.0000000   -7.7589941747e-21   -7.5611689179e-17    4.9056672360e-21    6.4173183711e-15    2.1786841099e-21   -2.7709107927e-12    8.1401783343e-22   -7.6610484823e-11    4.7171687813e-22    6.7935244954e-11
   5.2500000   -1.6026622391e-20   -4.4518231774e-15    3.8020086946e-21    6.1077617648e-15    2.0645900507e-21   -5.1865823238e-13    7.4667578613e-22   -1.2385570482e-10    5.8251273305e-22    6.1833293766e-11
   5.5000000   -3.0881588628e-22   -5.7441194700e-15    4.8028535030e-21    2.9920041063e-15    2.0882071073e-21   -7.2012897650e-13    8.8638358256e-22   -8.6516278037e-11    4.3700040130e-22    2.7777836706e-11
   5.7500000   -8.0703458152e-21   -4.2583486468e-15    5.6745753429e-21    2.0218210720e-15    2.2386081721e-21   -3.7168996196e-12    1.1337363510e-21    1.7979641497e-11    5.0341261087e-22   -1.2275178582e-11
   6.0000000   -2.4969879450e-20    4.8527822511e-16    5.8001230788e-21    4.2562197408e-15    2.4484292359e-21   -4.2493915911e-12    9.0024454603e-22    1.1633033384e-10    5.1123672264e-22   -3.8022019003e-11
   6.2500000   -9.5131954474e-21    4.5618957150e-15    5.6382547666e-21    6.5675778028e-15    2.0749002736e-21    3.3229900506e-12    9.8703696657e-22    1.3505114456e-10    4.3320730560e-22   -4.0864017531e-11
   6.5000000   -9.3689849074e-21   -1.8602178147e-15    3.5455626308e-21    8.5616684299e-15    1.8839729125e-21    1.7584358699e-11    9.1897780054e-22    6.3237585312e-11    4.9399253457e-22   -2.5492875309e-11
   6.7500000   -1.5091984762e-20   -7.1351043131e-15    5.1373261858e-21    8.9049243643e-15    1.7539452935e-21    2.8788416043e-11    9.0313444434e-22   -3.8369448186e-11    4.2239310384e-22   -4.2873536710e-12
   7.0000000   -9.3383415252e-21    6.0574058395e-16    5.9040390415e-21    1.0030764167e-14    1.8938442508e-21    2.6362504603e-11    8.6387687184e-22   -9.3591242274e-11    4.3829865172e-22    1.1107825914e-11
   7.2500000    5.3810720964e-22    4.0954448277e-15    4.3054139142e-21    8.3407361411e-15    2.3197269536e-21    8.4891090411e-12    8.1728640178e-22   -7.5024990970e-11    4.0658989327e-22    1.6149074264e-11
   7.5000000   -5.6843977212e-21   -1.8309724217e-15    4.4430432789e-21    8.3624954814e-15    2.3964534751e-21   -1.5623221866e-11    8.6134465778e-22   -1.5641284783e-11    4.3187081951e-22    1.3768391348e-11
   7.7500000   -1.3396073324e-20   -2.8451507222e-15    4.5464505218e-21    8.1776714081e-15    2.5931097250e-21   -3.2232463126e-11    8.5283601667e-22    3.2593355753e-11    5.7476021187e-22    8.9782615594e-12
   8.0000000    3.3796357918e-21   -3.6332724379e-15    5.7925367645e-21    2.6137718228e-15    2.1024120226e-21   -3.2349252210e-11    8.0200885446e-22    4.3451364242e-11    5.8752274437e-22    3.7009494525e-12
   8.2500000   -6.1096531014e-21   -2.1945046635e-15    3.6496889099e-21   -4.1320107932e-15    2.2695971364e-21   -1.6855738112e-11    9.0156956304e-22    2.5663066498e-11    5.5752586037e-22   -2.6328370806e-12
   8.5000000   -6.6334237563e-21   -8.8870150462e-16    4.2184909610e-21    1.0724183150e-14    2.3535445925e-21    4.5970066184e-12    9.9459774602e-22    1.5670777689e-12    5.5821959515e-22   -9.1940842972e-12
   8.7500000   -6.6114609250e-21   -2.1019540538e-15    4.6487355242e-21    2.8719636887e-14    2.2051184822e-21    1.9644850250e-11    8.1865891032e-22   -1.5432596867e-11    4.7161971556e-22   -1.2856216390e-11
   9.0000000   -6.8442961103e-21   -7.6054337187e-16    2.7587984301e-21    6.9569923386e-15    2.3689807703e-21    2.0472540070e-11    7.4478709739e-22   -2.5758805324e-11    4.9019183208e-22   -1.1001774508e-11
   9.2500000   -8.0655028063e-21    3.6115270180e-15    4.5173538489e-21   -5.0094295862e-16    2.2094379391e-21    8.1605278860e-12    6.7176924007e-22   -3.4657165798e-11    4.4750404834e-22   -3.8306014754e-12
   9.5000000   -1.3009124579e-20    4.9901145154e-15    5.7911744331e-21    5.6040316915e-15    1.9534520787e-21   -7.9320203452e-12    1.0688317702e-21   -4.2420715154e-11    3.8217429896e-22    5.7399754585e-12
   9.7500000   -7.5401028709e-22   -2.0461589300e-15    4.5028603255e-21    9.9616375685e-15    2.2603293374e-21   -1.5308545844e-11    8.7368049014e-22   -4.2548051465e-11    5.3895307903e-22    1.3368506296e-11
  10.0000000   -3.1098667463e-22   -4.3291207673e-15    5.6131220521e-21    9.2894913436e-15    2.2085189896e-21   -6.2392910825e-12    8.6666174014e-22   -2.7705333714e-11    3.8563268198e-22    1.5077639046e-11
  10.2500000   -1.7897732377e-20    2.1476420216e-15    6.3754642727e-21    3.4806792710e-15    2.4492560804e-21    1.5734024561e-11    6.6705027837e-22    2.0359127532e-12    5.5775383477e-22    9.7026578272e-12
  10.5000000    5.9577353610e-21    4.3252585209e-15    5.4407361915e-21    5.1085313034e-15    1.7933903419e-21    3.6731852662e-11    7.6171350286e-22    3.5893231616e-11    5.5270202001e-22    2.8786608910e-13
